ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,171.56,2.92,91377950720,531225048,8.712,Industrials,3M Company,8.03797,0.07557380781465972,0.05064714826399643,0.0593534576461824,2025-12-02
AOS,65.96,1.38,9242947584,113372121,13.247,Industrials,A.O. Smith Corporation,3.80032,0.08662691562815761,0.16248501608802374,0.07268476298200499,2025-12-02
ABT,126.32,2.36,219854782464,1738871947,29.303,Healthcare,Abbott Laboratories,5.15449,0.10102842376258359,0.2317628213126747,0.06090517173167942,2025-12-02
ABBV,224.37,6.92,396548079616,1767384632,-1.495,Healthcare,AbbVie Inc.,10.63934,0.3388762836792507,,0.13867660889617228,2025-12-02
ACN,261.02,6.52,162576990208,620138892,50.165,Technology,Accenture plc,13.83545,0.07988608971880207,0.1913509868609266,0.068674961328557,2025-12-02
ADBE,322.81,0.0,136935997440,418600000,28.024,Technology,Adobe Inc.,20.7988,0.12107381195068956,0.08566663711008493,0.07899504009856517,2025-12-02
AMD,215.24,0.0,350419681280,1628041540,37.34,Technology,"Advanced Micro Devices, Inc.",3.96394,0.6225245588984696,0.17348075565146523,0.11159097630964687,2025-12-02
AES,13.96,0.7,9941209088,712120944,5.427,Utilities,The AES Corporation,2.15278,0.07239940913609377,0.38875355390654065,0.13613233879615227,2025-12-02
AFL,108.83,2.44,58205712384,524113917,54.57,Financial Services,AFLAC Incorporated,7.56755,0.01,0.4913761086197446,0.05501239337953978,2025-12-02
A,148.81,1.02,42187698176,283054377,23.815,Healthcare,"Agilent Technologies, Inc.",5.94762,0.10298236941835581,0.15978449357755736,0.05612575097781891,2025-12-02
APD,256.77,7.16,57154494464,222590241,67.501,Basic Materials,"Air Products and Chemicals, Inc",12.91562,0.07532274873370381,0.2628850801436948,0.06628406000011478,2025-12-02
ABNB,118.5,0.0,72549924864,425294120,14.161,Consumer Cyclical,"Airbnb, Inc.",4.13249,0.1653603517491875,0.08301304301292901,0.06106084114384147,2025-12-02
AKAM,86.83,0.0,12491817984,143865237,32.914,Technology,"Akamai Technologies, Inc.",7.0357,0.030367980442599807,0.37906255251901694,0.06326383321825813,2025-12-02
ALB,128.14,1.62,15081761792,117697540,65.943,Basic Materials,Albemarle Corporation,1.84,0.04,0.5146168589094766,0.021174605369618127,2025-12-02
ARE,53.83,5.28,9303173120,172825059,97.683,Real Estate,Alexandria Real Estate Equities,3.44,0.04,1.814657216472072,0.07993329804436977,2025-12-02
ALGN,150.93,0.0,10940366848,71749995,54.934,Healthcare,"Align Technology, Inc.",10.20276,0.07305474205019036,0.3602725831858687,0.06841071761342762,2025-12-02
ALLE,164.16,2.04,14123005952,86031953,22.627,Industrials,Allegion plc,8.18208,0.0868593316124997,0.13783503364277275,0.06314739029021654,2025-12-02
LNT,66.53,2.03,17101782016,257053689,28.426,Utilities,Alliant Energy Corporation,3.21594,0.06669900557846242,0.4272658929155889,0.0631657732566264,2025-12-02
ALL,208.91,4.0,55048900608,261681708,97.344,Financial Services,Allstate Corporation (The),28.89632,0.01,0.46273665599509,0.08579910863657825,2025-12-02
GOOGL,315.81,0.84,3825129226240,5818000000,32.033,Communication Services,Alphabet Inc.,10.55231,0.05713914773163409,0.0487220125065408,0.03914309331657316,2025-12-02
GOOG,316.02,0.84,3814940737536,5407000000,32.033,Communication Services,Alphabet Inc.,10.51502,0.05989051851541882,0.04540108036170131,0.03950926012990359,2025-12-02
MO,58.82,4.24,98811183104,1678671552,-1.576,Consumer Defensive,"Altria Group, Inc.",5.43789,0.027545610521727992,,0.09550807809652262,2025-12-02
AMZN,234.42,0.0,2506000433152,10690216011,34.587,Consumer Cyclical,"Amazon.com, Inc.",7.04362,0.11399394061576285,0.14754287201275615,0.0457696270964022,2025-12-02
AMCR,8.4,0.52,19390222336,2308359941,5.084,Consumer Cyclical,Amcor plc,0.80646,0.10658929147136864,0.6052381317080323,0.12680121152833207,2025-12-02
