ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,136.07,1.02,38575902720.0,283498871.0,23.815,Healthcare,"Agilent Technologies, Inc.",5.94886,0.1029205595693965,0.17501925131526774,0.059887999934460034,2026-01-01
AA,53.14,0.4,13761348608.0,258964032.0,24.501,Basic Materials,Alcoa Corporation,3.52262,0.1755000539371263,0.4610651127857832,0.09826473731460161,2026-01-01
AAL,15.33,0.0,10119124992.0,660086495.0,-6.002,Industrials,"American Airlines Group, Inc.",0.62204,0.75,,0.19333362352913863,2026-01-01
AAMI,47.0,0.04,1683159808.0,35709120.0,0.544,Financial Services,Acadian Asset Management Inc.,3.25333,0.3678292703168753,0.011541245927849532,0.1470261812881256,2026-01-01
AAOI,34.86,0.0,2380237056.0,68279888.0,8.214,Technology,"Applied Optoelectronics, Inc.",0.846,0.04,0.23562821132383885,0.02862227720893451,2026-01-01
AAON,76.25,0.4,6224596992.0,81634058.0,10.578,Industrials,"AAON, Inc.",1.422,0.3980309423347399,0.13872786730350942,0.07894427638591386,2026-01-01
AAP,39.3,1.0,2358874112.0,60022245.0,36.583,Consumer Cyclical,Advance Auto Parts Inc.,1.81609,0.4719755078217489,0.9308651859226476,0.1683042363466879,2026-01-01
AAPL,271.86,1.04,4034508095488.0,14776353000.0,4.991,Technology,Apple Inc.,8.26741,0.105308675873097,0.018279496800484078,0.04577037936221473,2026-01-01
AAT,18.93,1.36,1463942912.0,61152542.0,19.119,Real Estate,"American Assets Trust, Inc.",0.41,0.12195121951219523,0.798648253913606,0.04422738592455422,2026-01-01
AB,38.48,3.47,4253475072.0,90993251.0,12.934,Financial Services,AllianceBernstein Holding L.P.,3.32186,0.13804615486504557,0.27669298362212197,0.14910260692102406,2026-01-01
ABBV,228.49,6.92,403829719040.0,1767384632.0,-1.495,Healthcare,AbbVie Inc.,10.64137,0.3393613792209085,,0.1372236248719021,2026-01-01
ABCB,74.27,0.8,5093944832.0,68315144.0,58.794,Financial Services,Ameris Bancorp,5.97,0.04881574539363487,0.7884892178463232,0.07266505054218009,2026-01-01
ABEV,2.47,0.31,38513614848.0,15592556051.0,1.0771623,Consumer Defensive,Ambev S.A.,0.18009,0.06213559886723319,0.4360980812904991,0.09995776083167118,2026-01-01
ABG,232.53,0.0,4571688448.0,19440558.0,199.48,Consumer Cyclical,Asbury Automotive Group Inc,28.201,0.01,0.8482648268686221,0.07298069374582397,2026-01-01
ABM,42.3,1.16,2590193664.0,60177625.0,29.673,Industrials,ABM Industries Incorporated,3.98861,0.0911771268687589,0.689388863637109,0.10216207725938664,2026-01-01
ABNB,135.72,0.0,83092619264.0,425294120.0,14.161,Consumer Cyclical,"Airbnb, Inc.",4.12492,0.16938510322624434,0.07248044515464318,0.05632457790676297,2026-01-01
ABR,7.76,1.2,1644222976.0,195710635.0,12.078,Real Estate,Arbor Realty Trust,0.938,0.01,1.4376353353731506,0.12397563966412428,2026-01-01
ABT,125.29,2.52,218062110720.0,1738871947.0,29.303,Healthcare,Abbott Laboratories,5.17128,0.09752131000448627,0.23366812553863645,0.061060625405494506,2026-01-01
ABTC,1.7,0.0,1576928512.0,195380091.0,0.625,Financial Services,American Bitcoin Corp.,0.04,0.04,0.07743696429213907,0.02800258199198808,2026-01-01
ABX,8.55,0.2,835786944.0,97752855.0,4.448,Financial Services,"Abacus Global Management, Inc.",0.8375,0.18208955223880596,0.5202338971210347,0.1329321248550842,2026-01-01
ACA,106.32,0.2,5214467072.0,49045025.0,52.646,Industrials,"Arcosa, Inc.",4.23333,0.14480326362461704,0.49516553666905583,0.06316082417463209,2026-01-01
ACAD,26.71,0.0,4518846464.0,169181817.0,5.423,Healthcare,ACADIA Pharmaceuticals Inc.,0.81464,0.01,0.20303256614274734,0.027554979636938648,2026-01-01
ACCO,3.73,0.3,336207776.0,90136133.0,7.148,Industrials,Acco Brands Corporation,0.84333,0.249012841947992,1.9163538879124558,0.26326283784319415,2026-01-01
ACEL,11.41,0.0,961792256.0,83207946.0,3.189,Consumer Cyclical,"Accel Entertainment, Inc.",0.9148,0.01,0.2758913249079019,0.054557544274155156,2026-01-01
ACGL,95.92,0.0,35799289856.0,362625938.0,62.577,Financial Services,Arch Capital Group Ltd.,9.24887,0.01,0.6338685324067339,0.06226464883719697,2026-01-01
ACHC,14.19,0.0,1310398080.0,90444261.0,34.505,Healthcare,"Acadia Healthcare Company, Inc.",2.08566,0.01,2.381550517690777,0.08299650067818864,2026-01-01
ACI,17.17,0.6,9612563456.0,549307530.0,5.577,Consumer Defensive,"Albertsons Companies, Inc.",2.14443,0.07829120092518771,0.31869626752870195,0.11761764987245693,2026-01-01
ACIC,12.63,0.0,615905792.0,48765302.0,7.416,Financial Services,American Coastal Insurance Corp,2.0,0.01,0.5871733702286729,0.08714758220823093,2026-01-01
ACIW,47.81,0.0,4933613056.0,103088006.0,14.325,Technology,"ACI Worldwide, Inc.",2.95,0.14983050847457613,0.299321343037649,0.08413476700019074,2026-01-01
ACLS,80.34,0.0,2524190976.0,30999133.0,32.91,Technology,"Axcelis Technologies, Inc.",4.45714,0.02404007951287146,0.4041617598390463,0.0463300534596901,2026-01-01
ACM,95.33,1.24,12626086912.0,131833332.0,18.914,Industrials,AECOM,5.26492,0.15770230126953488,0.19748760315265604,0.08647099853761919,2026-01-01
ACMR,39.45,0.0,2559376128.0,59854640.0,22.083,Technology,"ACM Research, Inc.",1.8325,0.1350613915416099,0.5164422691372387,0.06695076356012064,2026-01-01
ACN,268.3,6.52,166383255552.0,615435159.0,50.162,Technology,Accenture plc,13.83544,0.07563474670845305,0.18554426251209935,0.06601184245051217,2026-01-01
ACNB,48.35,1.52,506109312.0,10384812.0,39.206,Financial Services,ACNB Corporation,4.9625,0.020654911838790868,0.8044644301506154,0.08046085615225229,2026-01-01
ACNT,16.19,0.0,151862208.0,9380000.0,9.291,Basic Materials,Ascent Industries Co.,0.8,0.04,0.5738727307323228,0.04688983475886352,2026-01-01
ACR,21.34,0.0,158477536.0,7285680.0,61.39,Real Estate,ACRES Commercial Realty Corp.,0.85667,0.75,2.8222794630022516,0.19242505780805363,2026-01-01
ACRE,4.78,0.6,263026448.0,55026453.0,9.488,Real Estate,Ares Commercial Real Estate Cor,0.14644,0.04,1.9849372184199512,0.040059390038865994,2026-01-01
ACT,39.64,0.84,5847122432.0,144395767.0,36.528,Financial Services,"Enact Holdings, Inc.",4.48026,0.038645078633829266,0.9020656978396583,0.08987370587391441,2026-01-01
ACTG,3.74,0.0,360761792.0,96460378.0,5.573,Industrials,Acacia Research Corporation,0.04,0.01,1.4901070415849358,0.012124494326744811,2026-01-01
ACVA,8.02,0.0,1455396224.0,172171225.0,2.523,Consumer Cyclical,ACV Auctions Inc.,0.16929,0.4595073542441963,0.29846717581905724,0.09114200091211014,2026-01-01
ADAM,7.3,0.86,659289152.0,90307776.0,9.416,Real Estate,"Adamas Trust, Inc.",1.00841,0.01,1.2897800854699941,0.12957897861799716,2026-01-01
ADBE,349.99,0.0,148465745920.0,418600000.0,27.873,Technology,Adobe Inc.,23.46429,0.12207315882986447,0.07858807920775912,0.08126669977049727,2026-01-01
ADC,72.03,3.08,8303762944.0,114934390.0,50.009,Real Estate,Agree Realty Corporation,1.8421,0.07015905759730745,0.6921866566124844,0.04023652475773512,2026-01-01
ADEA,17.25,0.2,1889050752.0,109510191.0,3.779,Technology,Adeia Inc.,1.53375,0.01,0.2190724687258164,0.06195165352612443,2026-01-01
ADI,271.2,3.96,132794204160.0,489654097.0,69.06,Technology,"Analog Devices, Inc.",9.8894,0.13644811616478236,0.25464599266754623,0.06298210268785864,2026-01-01
