ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
ADBE,245.44,0.0,99206848512,404200000,28.16,Technology,Adobe Inc.,23.48771,0.12340922124804843,0.11473272431008841,0.10134862373905362,2026-04-24
AMD,347.81,0.0,567073177600,1630338779,38.65,Technology,"Advanced Micro Devices, Inc.",6.69928,0.6385731003928781,0.11111898128392451,0.11709268625535071,2026-04-24
ABNB,142.82,0.0,85622595584,423573275,13.62,Consumer Cyclical,"Airbnb, Inc.",4.93282,0.16592537331587187,0.06737786872905831,0.060775002326770716,2026-04-24
ALNY,305.54,0.0,40767565824,133427910,5.962,Healthcare,"Alnylam Pharmaceuticals, Inc.",9.21132,0.5324947998766734,0.019512992334501565,0.1257533367543578,2026-04-24
GOOGL,344.4,0.0,4166206881792,5822000000,34.353,Communication Services,Alphabet Inc.,11.52201,0.1608200305328671,0.04800605723016164,0.05849134208090792,2026-04-24
GOOG,342.32,0.0,4141045252096,5438000000,34.353,Communication Services,Alphabet Inc.,11.68749,0.15495285985271434,0.04511218850010027,0.05816572798857822,2026-04-24
AMZN,263.99,0.0,2839014801408,10754251799,38.306,Consumer Cyclical,"Amazon.com, Inc.",7.75772,0.231972796130822,0.1451039879074204,0.06649027063324237,2026-04-24
AEP,134.73,3.8,73234300928,543563480,57.571,Utilities,American Electric Power Company,6.36583,0.08010738583970989,0.4273065040635271,0.06517096548810253,2026-04-24
AMGN,344.55,0.0,185735757824,539067675,16.069,Healthcare,Amgen Inc.,22.33178,0.045782736530630475,0.04663764571269698,0.05877925538231643,2026-04-24
ADI,399.57,4.07,195071737856,488204157,69.207,Technology,"Analog Devices, Inc.",11.46919,0.14623090209509138,0.17320369144627362,0.05389912905550724,2026-04-24
AAPL,271.06,0.0,3979469914112,14681140000,5.998,Technology,Apple Inc.,8.52269,0.10157004419965987,0.022127941565214627,0.04498815780463283,2026-04-24
AMAT,417.04,2.12,330967056384,793609867,27.365,Technology,"Applied Materials, Inc.",11.06664,0.27147264210275224,0.06561720748804072,0.07215963776579637,2026-04-24
APP,448.29,0.0,150742417408,306053394,6.31,Communication Services,Applovin Corporation,15.81174,0.30997221052205504,0.012811237535835816,0.09047096432811152,2026-04-24
ARM,234.81,0.0,249367887872,1061998569,7.343,Technology,Arm Holdings plc,1.7629,0.21623461342106753,0.03127209184275494,0.024659426488589632,2026-04-24
ASML,1457.7,0.0,561823285248,385417665,1.1463611,Technology,ASML Holding N.V. - New York Re,31.27711,0.2960404589810248,0.0007864177758559793,0.06420499578914005,2026-04-24
ADSK,237.44,0.0,50099838976,211000000,14.363,Technology,"Autodesk, Inc.",12.42241,0.13535135291783162,0.060491072664959775,0.07244035245696312,2026-04-24
ADP,196.53,0.0,79131697152,402644364,15.864,Technology,"Automatic Data Processing, Inc.",10.96599,0.09091837581467788,0.08072050038591343,0.06457663408078995,2026-04-24
AXON,397.12,0.0,31996831744,80572201,40.426,Industrials,"Axon Enterprise, Inc.",7.78519,0.35754811379041485,0.10179794748699729,0.07036029522004383,2026-04-24
BKR,68.94,0.92,68371755008,991757347,19.086,Energy,Baker Hughes Company,2.39327,0.18680299339397566,0.2768494200949969,0.07149422683860873,2026-04-24
BKNG,180.25,1.57,140265717760,778173152,-6.996,Consumer Cyclical,Booking Holdings Inc. Common St,10.67942,0.1632841483900811,,0.08947846678120397,2026-04-24
AVGO,422.76,2.6,2001628430336,4734668184,16.865,Technology,Broadcom Inc.,11.42564,0.5857273640688838,0.03989260829481527,0.13667559988979228,2026-04-24
CDNS,332.89,0.0,91908292608,276092068,20.141,Technology,"Cadence Design Systems, Inc.",4.78,0.75,0.0605034669211554,0.11775928929021695,2026-04-24
CHTR,180.13,0.0,22810142720,124637812,126.777,Communication Services,"Charter Communications, Inc.",44.47033,0.11416083487574769,0.6927272698767226,0.16652581210295148,2026-04-24
CTAS,175.9,1.8,70375317504,400087119,11.971,Industrials,Cintas Corporation,4.88745,0.10991621397661366,0.06805571997990313,0.04576452739726433,2026-04-24
CSCO,89.01,0.0,351579996160,3949893042,12.085,Technology,"Cisco Systems, Inc.",4.15766,0.08515847856727121,0.13577125528736453,0.05584299513972313,2026-04-24
CCEP,98.06,2.35,43671875584,443925125,20.509024,Consumer Defensive,Coca-Cola Europacific Partners ,4.45937,0.09515021180121863,0.20847446831808594,0.06596690135405459,2026-04-24
CTSH,55.11,1.32,26356187136,478246920,31.347,Technology,Cognizant Technology Solutions ,5.65219,0.08477245103225473,0.5688078523605152,0.10318316963921392,2026-04-24
CMCSA,27.56,1.32,100425728000,3588401619,24.405,Communication Services,Comcast Corporation,3.53291,0.08561780515212658,0.8720369098215052,0.12854706478415207,2026-04-24
CEG,313.53,1.71,113590239232,362294672,46.476,Utilities,Constellation Energy Corporatio,11.63658,0.17562118766854184,0.14823463080733165,0.06819382683930153,2026-04-24
CPRT,33.07,0.0,31856609280,963308388,10.162,Industrials,"Copart, Inc.",1.57435,0.06706259726236219,0.30728756324364226,0.05231457252480609,2026-04-24
CSGP,36.44,0.0,15444102144,419793301,19.943,Real Estate,"CoStar Group, Inc.",1.30686,0.34983089236796605,0.542079929528016,0.09952003308278645,2026-04-24
COST,1011.15,0.0,448599293952,443652540,37.278,Consumer Defensive,Costco Wholesale Corporation,20.46174,0.09992405337962462,0.036866931377492564,0.033028649884255246,2026-04-24
CRWD,448.13,0.0,113652088832,253614090,17.478,Technology,"CrowdStrike Holdings, Inc.",4.85604,0.2709244569649343,0.03900207299816855,0.03734132328361982,2026-04-24
CSX,45.41,0.56,84378083328,1858138856,7.074,Industrials,CSX Corporation,1.89414,0.13290464274024094,0.15578066897120596,0.06682612479829919,2026-04-24
DDOG,129.48,0.0,45816668160,328483364,10.587,Technology,"Datadog, Inc.",2.16188,0.21639036394249445,0.07590367249149178,0.04286121134671472,2026-04-24
DXCM,61.57,0.0,23758200832,385872977,7.136,Healthcare,"DexCom, Inc.",2.49431,0.19890470711339003,0.11590059295075834,0.0745347768755974,2026-04-24
FANG,194.79,4.2,54796713984,281311730,129.911,Energy,"Diamondback Energy, Inc.",17.80185,0.01,0.66692846156251,0.06611184691556113,2026-04-24
DASH,176.78,0.0,77031251968,411364274,23.104,Consumer Cyclical,"DoorDash, Inc.",2.54008,0.7343233283991053,0.12338057533381619,0.11526233377987871,2026-04-24
EA,202.67,0.76,50718920704,250253713,24.593,Communication Services,Electronic Arts Inc.,3.25002,0.75,0.12134504201552578,0.13116127062193988,2026-04-24
EXC,46.92,1.68,48007372800,1023175091,28.162,Utilities,Exelon Corporation,2.8539,0.06554189004520139,0.600213159607476,0.0747752544802115,2026-04-24
FAST,44.69,0.92,51305684992,1148035061,3.435,Industrials,Fastenal Company,1.23342,0.10476561106516846,0.07686283567113279,0.04818528350349649,2026-04-24
FER,69.09,0.0,49561640960,717348987,9.5960045,Industrials,Ferrovial SE,1.08082,0.1606928073129661,0.13889136788021397,0.03443195528634091,2026-04-24
FTNT,84.34,0.0,62405152768,739923583,1.666,Technology,"Fortinet, Inc.",2.9795,0.11081053868098678,0.01975337988292063,0.050807495840166514,2026-04-24
GEHC,68.83,0.14,31406450688,456290143,22.774,Healthcare,GE HealthCare Technologies Inc.,5.05768,0.09944282754148137,0.33087316423986995,0.08057560226805294,2026-04-24
GILD,130.4,0.0,161852948480,1241203736,18.293,Healthcare,"Gilead Sciences, Inc.",8.55084,0.12486258659967908,0.1402837585343938,0.08086953401839103,2026-04-24
HON,213.17,4.76,135075831808,633653119,21.886,Industrials,Honeywell International Inc.,10.52158,0.08965763697087303,0.10266923384300526,0.06728360732366634,2026-04-24
