ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,141.2,3.12,74370039808,526700000,8.867,Industrials,3M Company,8.66115,0.085188456498271,0.0627974505870524,0.07562685864750163,2026-03-20
AOS,64.09,1.4,8863000576,112376652,13.411,Industrials,A.O. Smith Corporation,4.01111,0.08302190665426767,0.17004210561071276,0.07581681012120825,2026-03-20
ABT,105.46,2.52,183256039424,1737674869,30.018,Healthcare,Abbott Laboratories,5.67656,0.09941232013754808,0.2846374088493517,0.0744766268772431,2026-03-20
ABBV,205.07,6.92,362598432768,1768169012,-1.85,Healthcare,AbbVie Inc.,14.5364,0.10865964062628986,,0.09539248621387608,2026-03-20
ACN,199.99,6.52,124021579776,615435159,50.759,Technology,Accenture plc,13.88772,0.07398622668083754,0.2518825618259556,0.08242868171169326,2026-03-20
ADBE,248.15,0.0,101865570304,407636918,27.885,Technology,Adobe Inc.,23.54754,0.11926638621274233,0.11158780561977229,0.09959466763175773,2026-03-20
AMD,201.33,0.0,328250621952,1630410843,38.65,Technology,"Advanced Micro Devices, Inc.",6.63741,0.6189176199752613,0.19197337298926648,0.14932818145291193,2026-03-20
AES,14.1,0.7,10047080448,712558860,5.705,Utilities,The AES Corporation,2.29304,0.04051826396399538,0.40460990805634683,0.12428404123228864,2026-03-20
AFL,106.22,2.44,54848761856,516369452,56.855,Financial Services,AFLAC Incorporated,7.35702,0.05626462888506478,0.5352570267773229,0.07256033103966775,2026-03-20
A,111.3,1.02,31480053760,282602317,24.436,Healthcare,"Agilent Technologies, Inc.",5.9664,0.09952232502011271,0.21936653192716785,0.06833025526970438,2026-03-20
APD,281.01,7.24,62568562688,222656008,69.216,Basic Materials,"Air Products and Chemicals, Inc",13.04119,0.0762254058103593,0.24631152750906546,0.06239261064689117,2026-03-20
ABNB,128.52,0.0,77049536512,423573275,13.62,Consumer Cyclical,"Airbnb, Inc.",4.9517,0.16197669487246813,0.0748747918113888,0.06457506421596515,2026-03-20
AKAM,110.48,0.0,16007238656,144888114,34.395,Technology,"Akamai Technologies, Inc.",6.87495,0.10525022000159989,0.31132331991327317,0.07319321349950336,2026-03-20
ALB,156.7,1.62,18466658304,117847220,61.999,Basic Materials,Albemarle Corporation,7.90423,0.10730836526771115,0.39565413907059643,0.06807517718777045,2026-03-20
ARE,47.39,4.08,8212704256,173300361,90.713,Real Estate,Alexandria Real Estate Equities,0.18253,0.01,1.9141801722505616,0.010000000000000002,2026-03-20
ALGN,173.18,0.0,12425664512,71282132,56.739,Healthcare,"Align Technology, Inc.",11.29115,0.08880849160625814,0.32549381030222363,0.07105637577335722,2026-03-20
ALLE,142.49,2.08,12274871296,86145484,24.023,Industrials,Allegion plc,8.8022,0.07717161618686252,0.16859426972618255,0.07065971989314968,2026-03-20
LNT,68.71,2.06,17668147200,257140829,28.522,Utilities,Alliant Energy Corporation,3.41998,0.0778045485646115,0.4151069516071272,0.06740746163189434,2026-03-20
ALL,205.62,4.32,53365760000,259535842,110.035,Financial Services,Allstate Corporation (The),25.25528,0.01,0.5351376308417607,0.08012241533361764,2026-03-20
GOOGL,301.0,0.84,3641197199360,5822000000,34.353,Communication Services,Alphabet Inc.,11.51447,0.15671238016165745,0.05492785890177929,0.06434747052104145,2026-03-20
GOOG,298.79,0.84,3614462967808,5438000000,34.353,Communication Services,Alphabet Inc.,11.55353,0.1616856493210299,0.05168447309152883,0.065863213334734,2026-03-20
MO,64.47,4.24,108223963136,1671898087,-2.092,Consumer Defensive,"Altria Group, Inc.",5.61825,0.03391091532060697,,0.09271380174964505,2026-03-20
AMZN,205.37,0.0,2204630515712,10734920870,38.306,Consumer Cyclical,"Amazon.com, Inc.",7.74894,0.21821694322062113,0.18652190283840664,0.07517745404997533,2026-03-20
AMCR,38.28,2.6,17687109632,462045690,25.184,Consumer Cyclical,Amcor plc,3.98245,0.10963602807317097,0.6578892141827145,0.1363965829012906,2026-03-20
