ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,114.84,1.02,32481304576.0,282602317.0,24.436,Healthcare,"Agilent Technologies, Inc.",5.96865,0.10083184639742648,0.21260445996108504,0.06719069563278712,2026-04-06
AA,71.01,0.4,18736883712.0,263862592.0,23.253,Basic Materials,Alcoa Corporation,5.80436,0.01,0.3274609025750888,0.056792374507186216,2026-04-06
AAL,10.9,0.0,7197319680.0,660304573.0,-5.644,Industrials,"American Airlines Group, Inc.",0.7897,0.75,,0.24696444792919425,2026-04-06
AAMI,55.99,0.4,2000106624.0,35722568.0,1.697,Financial Services,Acadian Asset Management Inc.,4.60333,0.22447662887518383,0.030308983115492148,0.12476617586043248,2026-04-06
AAOI,107.45,0.0,8346192384.0,77675124.0,9.786,Technology,"Applied Optoelectronics, Inc.",0.815,0.75,0.09107491518182574,0.08266101698956196,2026-04-06
AAON,81.25,0.4,6632766976.0,81499853.0,10.956,Industrials,"AAON, Inc.",1.994,0.48545636910732215,0.13462140200295195,0.10915579288757293,2026-04-06
AAP,53.0,1.0,3185299968.0,60100000.0,36.633,Consumer Cyclical,Advance Auto Parts Inc.,2.74224,0.4314100881031566,0.6911886861890679,0.1583211787041544,2026-04-06
AAPL,258.86,1.04,3804704800768.0,14681140000.0,5.998,Technology,Apple Inc.,8.51202,0.09962030164402802,0.023144365287479103,0.04736670079833377,2026-04-06
AAT,18.5,1.36,1435090688.0,61390936.0,18.746,Real Estate,"American Assets Trust, Inc.",0.46,0.01,0.8019245723486987,0.0274931529850041,2026-04-06
AB,38.14,3.38,3519725824.0,92284367.0,13.419,Financial Services,AllianceBernstein Holding L.P.,3.57586,0.10063313440682786,0.3518353368120187,0.13932476303949282,2026-04-06
ABBV,206.69,6.92,365585498112.0,1768762377.0,-1.85,Healthcare,AbbVie Inc.,14.5364,0.10865964062628986,,0.09484792075699489,2026-04-06
ABCB,79.0,0.8,5396896256.0,67880297.0,60.122,Financial Services,Ameris Bancorp,6.52333,0.06974965240145758,0.7561937496383848,0.08063936061125221,2026-04-06
ABEO,4.76,0.0,271553376.0,57049023.0,2.893,Healthcare,Abeona Therapeutics Inc.,0.24,0.04,0.6077730498883578,0.04759313683272082,2026-04-06
ABEV,2.99,0.31,46884900864.0,15618794363.0,1.0835667,Consumer Defensive,Ambev S.A.,0.19208,0.10979800083298619,0.36096920658926684,0.10736107993292754,2026-04-06
ABG,195.4,0.0,3770383616.0,19295721.0,202.4,Consumer Cyclical,Asbury Automotive Group Inc,26.64579,0.10795626626194976,1.035824024331852,0.11881809082551797,2026-04-06
ABM,38.57,1.16,2260139264.0,58532820.0,29.426,Industrials,ABM Industries Incorporated,3.95851,0.09754175182076086,0.7620710762184254,0.11061472513045614,2026-04-06
ABNB,126.81,0.0,76024365056.0,423573275.0,13.62,Consumer Cyclical,"Airbnb, Inc.",4.92575,0.16562959955336765,0.07588446153085883,0.06568015028845375,2026-04-06
ABR,7.5,1.2,1589133056.0,193115316.0,11.866,Real Estate,Arbor Realty Trust,0.65,0.6115384615384616,1.4419851950118896,0.33522827228489194,2026-04-06
ABT,102.3,2.52,177764974592.0,1737674869.0,30.018,Healthcare,Abbott Laboratories,5.468,0.11631309436722748,0.2934297059213229,0.07923731991133984,2026-04-06
ABTC,0.885,0.0,937322176.0,326896215.0,0.625,Financial Services,American Bitcoin Corp.,0.015,0.3333333333333335,0.21797215472580475,0.06038417069425803,2026-04-06
ABX,8.01,0.2,783000384.0,96542155.0,4.294,Financial Services,"Abacus Global Management, Inc.",0.982,0.14052953156822823,0.5294403707086814,0.1348448635628337,2026-04-06
ACA,106.28,0.2,5218196992.0,49098579.0,53.906,Industrials,"Arcosa, Inc.",4.79833,0.19736033161537447,0.5072073751971531,0.08037945526300094,2026-04-06
