ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
ADBE,246.1,0.0,99473620992,404200000,28.16,Technology,Adobe Inc.,23.48771,0.12340922124804843,0.11442502933431367,0.1011881690640547,2026-04-30
AMD,354.49,0.0,577964343296,1630338779,38.65,Technology,"Advanced Micro Devices, Inc.",6.73997,0.6376764288268348,0.1090250541218571,0.11613934528189895,2026-04-30
ABNB,140.36,0.0,83447562240,418897799,13.62,Consumer Cyclical,"Airbnb, Inc.",4.93124,0.1652363300103017,0.06837093701995722,0.06134248895342223,2026-04-30
ALNY,309.49,0.0,41294602240,133427910,5.962,Healthcare,"Alnylam Pharmaceuticals, Inc.",7.9,0.75,0.019263951128446564,0.15660110762014157,2026-04-30
GOOGL,384.8,0.84,4655096004608,5823665113,34.353,Communication Services,Alphabet Inc.,11.64025,0.15405253323597012,0.04297663623453795,0.054164927432701515,2026-04-30
GOOG,381.94,0.84,4620328370176,5438000000,34.353,Communication Services,Alphabet Inc.,11.70297,0.15571260970505785,0.040432540510726485,0.05496802643992227,2026-04-30
AMZN,265.06,0.0,2850521874432,10754251799,38.306,Consumer Cyclical,"Amazon.com, Inc.",7.74351,0.23242947965457517,0.14451822773490566,0.06631930470066705,2026-04-30
AEP,137.11,3.8,74527989760,543563480,57.571,Utilities,American Electric Power Company,6.36458,0.08038550854887516,0.4198891343756002,0.06432359332515036,2026-04-30
AMGN,346.25,10.08,186652180480,539067675,16.069,Healthcare,Amgen Inc.,22.32149,0.04660083175451102,0.0464086647544049,0.06837943828334597,2026-04-30
ADI,402.26,4.07,196385013760,488204157,69.207,Technology,"Analog Devices, Inc.",11.46919,0.14623090209509138,0.17204543486597149,0.05362514517237715,2026-04-30
AAPL,271.35,1.04,3983727394816,14681140000,5.998,Technology,Apple Inc.,8.52142,0.10704905989846769,0.022104293038371213,0.04718726645529871,2026-04-30
AMAT,394.49,2.12,313071140864,793609867,27.365,Technology,"Applied Materials, Inc.",11.06664,0.27147264210275224,0.06936804826698816,0.07486884424104781,2026-04-30
