ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,164.17,3.12,86468337664,526700000,8.867,Industrials,3M Company,8.66282,0.08525168478624745,0.05401108690382976,0.06763340853723773,2026-02-18
AOS,78.96,1.4,10919371776,112426758,13.411,Industrials,A.O. Smith Corporation,4.01902,0.08329891366552022,0.1380807689735355,0.06506736523593315,2026-02-18
ABT,113.29,2.52,197176606720,1738871947,29.303,Healthcare,Abbott Laboratories,5.67738,0.09961108821322506,0.2584189144470789,0.07062179197639729,2026-02-18
ABBV,228.72,6.65,404236206080,1767384632,-1.495,Healthcare,AbbVie Inc.,14.547,0.10337939093971271,,0.08592827671771663,2026-02-18
ACN,223.61,6.52,138669260800,615435159,50.162,Technology,Accenture plc,13.81882,0.07803198825948954,0.22262654511646462,0.07672395810283683,2026-02-18
ADBE,263.17,0.0,110162968576,410500000,28.143,Technology,Adobe Inc.,23.46343,0.12429725747684817,0.10486919197379782,0.09744095017538557,2026-02-18
AMD,200.12,0.0,326277824512,1630410843,38.65,Technology,"Advanced Micro Devices, Inc.",6.62497,0.6082880375307358,0.19313411561511865,0.1474492658830241,2026-02-18
AES,16.29,0.7,11600451584,712120944,5.427,Utilities,The AES Corporation,2.17417,0.06726704903480396,0.33314913088542053,0.1209747837621854,2026-02-18
AFL,113.62,2.44,59549827072,518690000,56.855,Financial Services,AFLAC Incorporated,7.36416,0.05422207013427194,0.4952175581357161,0.06835944585370923,2026-02-18
A,126.94,1.02,35987349504,282839637,23.815,Healthcare,"Agilent Technologies, Inc.",5.93426,0.10372818177835152,0.1871720492893291,0.06303848110426799,2026-02-18
APD,282.39,7.24,62875832320,222656008,69.216,Basic Materials,"Air Products and Chemicals, Inc",13.02908,0.07573443405060054,0.24510782093974512,0.06197403655451639,2026-02-18
ABNB,124.27,0.0,74501603328,423573275,13.62,Consumer Cyclical,"Airbnb, Inc.",4.94559,0.16139024868620333,0.07743548793307387,0.06585504555547383,2026-02-18
AKAM,109.31,0.0,15725907968,143865237,32.914,Technology,"Akamai Technologies, Inc.",7.04124,0.042047991546943386,0.3011069643961686,0.05741663993134251,2026-02-18
ALB,171.22,1.62,20177801216,117847220,61.999,Basic Materials,Albemarle Corporation,7.15209,0.21563067578847583,0.3621013862990373,0.0846242414894468,2026-02-18
ARE,54.16,4.68,9385948160,173300361,90.713,Real Estate,Alexandria Real Estate Equities,0.02109,0.01,1.6749075724058762,0.010000000000000002,2026-02-18
ALGN,190.82,0.0,13831848960,71749995,56.486,Healthcare,"Align Technology, Inc.",11.28662,0.08333850169492729,0.2930100111192943,0.06519679322766969,2026-02-18
ALLE,162.59,2.08,13987935232,86031953,24.014,Industrials,Allegion plc,8.85302,0.07006761534482009,0.1476966603774163,0.06250906616215712,2026-02-18
LNT,69.53,2.06,17872943104,257053689,28.426,Utilities,Alliant Energy Corporation,3.21211,0.06588504129684236,0.4088307180857459,0.06078123276282221,2026-02-18
ALL,209.43,4.32,54804000768,260100000,109.977,Financial Services,Allstate Corporation (The),25.21375,0.01,0.5219512681399429,0.0789704894483424,2026-02-18
GOOGL,303.33,0.84,3669382922240,5822000000,34.353,Communication Services,Alphabet Inc.,11.48644,0.1542880126479571,0.054505940164431436,0.06340145408597739,2026-02-18
GOOG,303.94,0.84,3676762275840,5438000000,34.353,Communication Services,Alphabet Inc.,11.52449,0.15982833079815228,0.050808727892890676,0.06461047440113193,2026-02-18
MO,66.77,4.24,112084901888,1674318297,-2.088,Consumer Defensive,"Altria Group, Inc.",5.58757,0.039462592862371304,,0.09220028804003999,2026-02-18
AMZN,204.79,0.0,2198404333568,10734920870,38.306,Consumer Cyclical,"Amazon.com, Inc.",7.73835,0.20910013116491233,0.18705015841140787,0.07337712084077597,2026-02-18
AMCR,49.59,2.6,22912845824,462045690,25.193,Consumer Cyclical,Amcor plc,3.98245,0.10963602807317097,0.5080258103939834,0.11233443295074752,2026-02-18
AEE,108.31,3.0,29936883712,276400000,48.484,Utilities,Ameren Corporation,5.37677,0.09113092060846961,0.4476410346821873,0.07016390124744365,2026-02-18
AEP,127.27,3.8,68835442688,540861473,57.571,Utilities,American Electric Power Company,6.32744,0.07732827178132062,0.45235324487150047,0.06716982933296711,2026-02-18
AXP,346.24,3.28,238507982848,686614005,48.796,Financial Services,American Express Company,17.55361,0.144940556386977,0.14047335685754364,0.07732420789619654,2026-02-18
AIG,79.79,1.8,43052773376,536559663,76.441,Financial Services,"American International Group, I",7.85749,0.12650477442542085,0.9526716627795022,0.11450984176386181,2026-02-18
AMT,186.62,6.8,87385038848,468146623,8.441,Real Estate,American Tower Corporation (REI,5.11304,0.3452760001877553,0.04522084897869725,0.10669510442639984,2026-02-18
AWK,131.16,3.31,25599438848,195177161,55.898,Utilities,"American Water Works Company, I",5.72454,0.06639136070321805,0.4261817225899998,0.05709537438688139,2026-02-18
AMP,477.79,6.4,44389421056,91300000,69.313,Financial Services,"Ameriprise Financial, Inc.",42.971,0.08030229689790791,0.14256272664643424,0.08981346867732451,2026-02-18
AME,234.31,1.36,54114820096,230203873,46.295,Industrials,"AMETEK, Inc.",8.05157,0.08174182178134215,0.19693844092300242,0.045787485124270055,2026-02-18
AMGN,379.73,9.66,204674482176,539000000,16.069,Healthcare,Amgen Inc.,22.3496,0.038986827504742916,0.04231690686556727,0.06068763442107106,2026-02-18
APH,147.73,1.0,181591916544,1229214930,10.935,Technology,Amphenol Corporation,4.38569,0.1737104081683838,0.07402017399983282,0.0590898881784897,2026-02-18
ADI,346.37,3.96,169601499136,488628595,69.06,Technology,"Analog Devices, Inc.",10.00842,0.14835508501841477,0.19896457839468046,0.055076082453946504,2026-02-18
AON,322.98,2.98,69419794432,214254496,43.599,Financial Services,Aon plc,19.09302,0.12801065520279153,0.13456222173423793,0.08037599113869687,2026-02-18
APA,28.61,1.0,10236270592,354669251,16.772,Energy,APA Corporation,3.50485,0.01,0.5811210854880066,0.08479162288998332,2026-02-18
APO,125.36,2.04,72761778176,578981398,37.899,Financial Services,"Apollo Global Management, Inc. ",9.23751,0.18218221144009572,0.30157063987256566,0.11092717337669444,2026-02-18
AAPL,264.35,1.04,3885396656128,14681140000,5.998,Technology,Apple Inc.,8.49132,0.09664339584422676,0.022663703480857438,0.045962863169779516,2026-02-18
AMAT,369.3,1.84,293121327104,793721461,27.386,Technology,"Applied Materials, Inc.",11.09742,0.23571334598492255,0.07415651445666975,0.07080868826475151,2026-02-18
APTV,83.81,0.0,18109614080,212748401,43.277,Consumer Cyclical,Aptiv PLC,8.38251,0.12837801565402263,0.5084102018631752,0.10553650459643327,2026-02-18
ACGL,98.06,0.0,35559100416,359000000,65.393,Financial Services,Arch Capital Group Ltd.,9.38235,0.07696898964545129,0.6601991255503419,0.0869314437985268,2026-02-18
ADM,67.52,2.08,32448065536,480569735,46.969,Consumer Defensive,Archer-Daniels-Midland Company,4.0578,0.14694662132189862,0.6956309878680529,0.09706961492740657,2026-02-18
ANET,139.54,0.0,175720644608,1259285070,9.845,Technology,"Arista Networks, Inc.",3.53267,0.2001177579564466,0.07055324399592816,0.05476392283126097,2026-02-18
AJG,214.49,2.8,55118782464,256976000,90.752,Financial Services,Arthur J. Gallagher & Co.,13.24387,0.1243767871475634,0.4231059705869195,0.08325609344189366,2026-02-18
AIZ,219.7,3.36,11085888512,50081110,117.391,Financial Services,"Assurant, Inc.",20.72812,0.0743275318745742,0.5303202876022212,0.09116824644536414,2026-02-18
T,27.88,1.11,197653839872,7000577201,15.706,Communication Services,AT&T Inc.,2.32878,0.1080222262300432,0.556280948501228,0.10719077483697301,2026-02-18
ATO,178.12,4.0,29467983872,165438946,86.336,Utilities,Atmos Energy Corporation,8.22784,0.06841285197573121,0.48470695870808433,0.058830569374303726,2026-02-18
ADSK,229.74,0.0,48934621184,212000000,13.646,Technology,"Autodesk, Inc.",10.24082,0.1375983563816181,0.059118716565152434,0.06570196901233313,2026-02-18
ADP,217.21,6.8,87850311680,402644364,15.864,Technology,"Automatic Data Processing, Inc.",10.96576,0.09106527956110666,0.07270947670354355,0.0724392825851462,2026-02-18
AZO,3744.64,0.0,62283337728,16567821,-194.67,Consumer Cyclical,"AutoZone, Inc.",148.30441,0.18043489064148543,,0.06961360076872175,2026-02-18
AVB,178.06,7.12,25212395520,141140652,83.949,Real Estate,"AvalonBay Communities, Inc.",5.12047,0.051192566307389775,0.469952035511618,0.04040117631785775,2026-02-18
AVY,195.41,3.76,15104292864,77295394,28.968,Consumer Cyclical,Avery Dennison Corporation,10.18571,0.11884689432548146,0.14824215827599038,0.07630196335265793,2026-02-18
AXON,430.12,0.0,34167556096,79437268,38.379,Industrials,"Axon Enterprise, Inc.",6.31517,0.19867398660685298,0.08922859159156878,0.03715775145659923,2026-02-18
BKR,61.54,0.92,60816072704,988236510,19.086,Energy,Baker Hughes Company,2.57501,0.12595679240080626,0.31013975732470206,0.06643473521186538,2026-02-18
BALL,66.31,0.8,18046191616,267987212,20.319,Consumer Cyclical,Ball Corporation,3.96957,0.13832984429043949,0.3017385760106959,0.0850230985869237,2026-02-18
BAC,53.36,1.1,389661163520,7212464345,38.441,Financial Services,Bank of America Corporation,4.33679,0.146486225987424,0.711526751554019,0.10837999665933096,2026-02-18
BAX,21.87,0.36,11251897344,514490045,11.918,Healthcare,Baxter International Inc.,1.91788,0.07235593467787349,0.5449474136537233,0.08704007956264082,2026-02-18
BDX,182.68,4.2,66184065024,284466650,88.789,Healthcare,"Becton, Dickinson and Company",12.539,0.07585134380732117,0.38162523528421827,0.07845628965505658,2026-02-18
BRK-B,499.07,0.0,1076661059584,1372820139,485274.34,Financial Services,Berkshire Hathaway Inc. New,21.3019,0.1309005299996715,618.7596188807435,0.062379509758406004,2026-02-18
