ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,166.17,3.12,87521738752,526700000,8.867,Industrials,3M Company,8.66282,0.08525168478624745,0.05336101597836775,0.06702117746492309,2026-02-26
AOS,77.15,1.4,10669067264,112426758,13.411,Industrials,A.O. Smith Corporation,4.01902,0.08329891366552022,0.14132024986153466,0.06621257907612244,2026-02-26
ABT,116.26,2.52,202345775104,1738871947,30.018,Healthcare,Abbott Laboratories,5.67774,0.09967346162381507,0.2579616899745892,0.06926938895041365,2026-02-26
ABBV,224.69,6.74,397289881600,1768169012,-1.85,Healthcare,AbbVie Inc.,14.52652,0.10920509523271926,,0.08898252612905322,2026-02-26
ACN,207.38,6.52,128604405760,615435159,50.162,Technology,Accenture plc,13.83953,0.07806334463670384,0.2400497732820285,0.08134599046890345,2026-02-26
ADBE,259.04,0.0,108434145280,410500000,28.143,Technology,Adobe Inc.,23.47315,0.12461045918421698,0.1065411773216681,0.09848028231647088,2026-02-26
AMD,203.68,0.0,332082085888,1630410843,38.65,Technology,"Advanced Micro Devices, Inc.",6.63881,0.6369484892623829,0.1897584415414776,0.1521884641003265,2026-02-26
AES,16.25,0.7,11571965952,712120944,5.427,Utilities,The AES Corporation,2.17384,0.07215342435505834,0.33396921310678945,0.12325766688525663,2026-02-26
AFL,113.97,2.44,59733262336,518690000,56.855,Financial Services,AFLAC Incorporated,7.3563,0.055235648355830946,0.4936967913139898,0.06847751968273719,2026-02-26
A,120.97,1.02,34294859776,282839637,23.815,Healthcare,"Agilent Technologies, Inc.",5.96391,0.1015642422504699,0.1964091994879309,0.06491327398744928,2026-02-26
APD,276.23,7.24,61504270336,222656008,69.216,Basic Materials,"Air Products and Chemicals, Inc",13.02908,0.07573443405060054,0.25057379212102193,0.06308612491168664,2026-02-26
ABNB,136.97,0.0,82115428352,423573275,13.62,Consumer Cyclical,"Airbnb, Inc.",4.95032,0.16101585352058057,0.0702555916869852,0.06167776791402446,2026-02-26
AKAM,99.9,0.0,14474322944,144888114,34.395,Technology,"Akamai Technologies, Inc.",6.87495,0.10525022000159989,0.3442942858405523,0.07809535090049213,2026-02-26
ALB,184.93,1.62,21793484800,117847220,61.999,Basic Materials,Albemarle Corporation,7.47709,0.16204967440541718,0.33525660810243624,0.07055323872347596,2026-02-26
ARE,55.12,4.68,9552316416,173300361,90.713,Real Estate,Alexandria Real Estate Equities,0.0479,0.01,1.6457364855566567,0.010000000000000002,2026-02-26
ALGN,189.2,0.0,13714420736,71749995,56.486,Healthcare,"Align Technology, Inc.",11.29886,0.08533338761609599,0.29551887721596,0.06613873471017084,2026-02-26
ALLE,160.41,2.08,13818598400,86145484,24.023,Industrials,Allegion plc,8.8022,0.07809752107427692,0.14975997581143974,0.06509355078956572,2026-02-26
LNT,71.45,2.06,18366486528,257053689,28.522,Utilities,Alliant Energy Corporation,3.42457,0.07912234236707083,0.3991882337691931,0.06573805220197229,2026-02-26
ALL,212.76,4.32,55675400192,260100000,110.035,Financial Services,Allstate Corporation (The),25.03119,0.01,0.5140529462078733,0.07769603489405574,2026-02-26
GOOGL,307.38,0.84,3718376062976,5822000000,34.353,Communication Services,Alphabet Inc.,11.51129,0.15579835101018213,0.053787772568632444,0.06323296757428326,2026-02-26
GOOG,307.15,0.84,3715593666560,5438000000,34.353,Communication Services,Alphabet Inc.,11.55193,0.16145180935133774,0.050277729688605964,0.06458952015315245,2026-02-26
MO,69.47,4.24,116617322496,1674318297,-2.088,Consumer Defensive,"Altria Group, Inc.",5.58528,0.03907592815400496,,0.08890554484232249,2026-02-26
AMZN,207.92,0.0,2232004640768,10734920870,38.306,Consumer Cyclical,"Amazon.com, Inc.",7.74921,0.21089504607566467,0.1842343296852322,0.0731011805876293,2026-02-26
AMCR,48.24,2.6,22289084416,462045690,25.193,Consumer Cyclical,Amcor plc,3.98245,0.10963602807317097,0.5222429441657152,0.11469965316682351,2026-02-26
AEE,112.03,3.0,30965092352,276400000,48.484,Utilities,Ameren Corporation,5.37677,0.09113092060846961,0.43277692982996857,0.06832212325945919,2026-02-26
AEP,132.1,3.8,71447805952,540861473,57.571,Utilities,American Electric Power Company,6.32792,0.07795768593787544,0.4358137446936028,0.06535690113466186,2026-02-26
AXP,335.32,3.28,230985744384,686614005,48.796,Financial Services,American Express Company,17.55361,0.144940556386977,0.14504798587172363,0.07901065439827304,2026-02-26
AIG,80.35,1.8,43354935296,536559663,76.441,Financial Services,"American International Group, I",7.8563,0.12645392869416905,0.9460320242518533,0.11397504748431941,2026-02-26
AMT,185.01,6.8,86631161856,468146623,7.811,Real Estate,American Tower Corporation (REI,6.47793,0.0844729720759565,0.04220990685004579,0.05744926096611136,2026-02-26
AWK,134.32,3.31,26220429312,195208666,55.524,Utilities,"American Water Works Company, I",6.09563,0.07797061173332365,0.4133710337848491,0.06153926240626112,2026-02-26
AMP,486.98,6.4,45243224064,91300000,71.759,Financial Services,"Ameriprise Financial, Inc.",43.15091,0.0800467475656943,0.14480835164912795,0.08882652743557384,2026-02-26
AME,236.96,1.36,54549110784,228977202,46.406,Industrials,"AMETEK, Inc.",8.05157,0.08174182178134215,0.1947954033217481,0.045394349328020334,2026-02-26
AMGN,379.33,9.66,204484526080,539067675,16.069,Healthcare,Amgen Inc.,22.37277,0.03951723456684175,0.04236153529869578,0.060958282873144864,2026-02-26
APH,148.47,1.0,182501556224,1229214930,10.935,Technology,Amphenol Corporation,4.38371,0.1738709905536635,0.07365123639303177,0.0588912393232045,2026-02-26
ADI,354.35,4.07,173508935680,488628595,69.207,Technology,"Analog Devices, Inc.",11.44775,0.1266624445851805,0.19489785377124502,0.05485010645956846,2026-02-26
AON,330.27,2.98,70986670080,214500000,43.599,Financial Services,Aon plc,19.10257,0.12781316859459224,0.13174283973963805,0.07916068940781862,2026-02-26
