ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,163.79,2.92,87009345536,530279131,8.952,Industrials,3M Company,8.66847,0.07972571861008926,0.054558033409731956,0.06578712484941118,2026-02-04
AOS,78.37,1.4,10981955584,113372121,13.278,Industrials,A.O. Smith Corporation,4.02818,0.081791280429375,0.13707531514980856,0.06512319931143706,2026-02-04
ABT,108.2,2.52,188317663232,1738871947,29.303,Healthcare,Abbott Laboratories,5.67654,0.09898106945428031,0.2705755996991502,0.07293326584557203,2026-02-04
ABBV,217.11,6.65,383716851712,1767384632,-1.495,Healthcare,AbbVie Inc.,14.22309,0.11867041550042923,,0.09289865290750454,2026-02-04
ACN,241.65,6.52,149856550912,615435159,50.162,Technology,Accenture plc,13.81846,0.07761067441668601,0.2060067328246904,0.07215322742115793,2026-02-04
ADBE,279.71,0.0,117086601216,410500000,28.143,Technology,Adobe Inc.,23.46286,0.12438679683550946,0.09866800624511861,0.09396842124847574,2026-02-04
AMD,200.19,0.0,325917638656,1628041540,37.34,Technology,"Advanced Micro Devices, Inc.",6.55173,0.6155168176954788,0.18652280175533503,0.14810434674282458,2026-02-04
AES,15.75,0.7,11215904768,712120944,5.427,Utilities,The AES Corporation,2.17417,0.06726704903480396,0.3445714316435965,0.12381481656862159,2026-02-04
AFL,113.62,2.44,60767555584,524113917,54.57,Financial Services,AFLAC Incorporated,7.61899,0.01,0.4706606375034208,0.053356506877762055,2026-02-04
A,132.98,1.02,37699883008,283498871,23.815,Healthcare,"Agilent Technologies, Inc.",5.9342,0.1031781874557649,0.17908611576943917,0.06084612697193992,2026-02-04
APD,286.59,7.24,63810981888,222656008,69.216,Basic Materials,"Air Products and Chemicals, Inc",13.02515,0.07634000376195282,0.24151576725112558,0.06139257302580037,2026-02-04
ABNB,124.61,0.0,76290686976,425294120,14.161,Consumer Cyclical,"Airbnb, Inc.",4.14,0.1714975845410629,0.07894266354181112,0.060267854869435936,2026-02-04
AKAM,91.92,0.0,13224091648,143865237,32.914,Technology,"Akamai Technologies, Inc.",7.04124,0.04163329186336484,0.3580722621000698,0.06462478824537421,2026-02-04
ALB,168.66,1.62,19850866688,117697540,65.943,Basic Materials,Albemarle Corporation,2.6095,0.04,0.3909818650342245,0.021920055724292516,2026-02-04
ALGN,161.3,0.0,11692051456,71749995,54.934,Healthcare,"Align Technology, Inc.",10.19407,0.08447362044796636,0.3371105780848524,0.06845891045782004,2026-02-04
ALLE,173.04,2.04,14886968320,86031953,22.627,Industrials,Allegion plc,8.18223,0.08243229535224494,0.13076168086659837,0.05962939053720662,2026-02-04
LNT,66.75,2.06,17158334464,257053689,28.426,Utilities,Alliant Energy Corporation,3.21131,0.06620039796843025,0.42585765995207026,0.06296329736740536,2026-02-04
ALL,207.12,4.0,54577221632,261681708,97.344,Financial Services,Allstate Corporation (The),30.26531,0.01,0.4667358180178313,0.08888425668333955,2026-02-04
GOOGL,333.04,0.84,4033821278208,5818000000,32.033,Communication Services,Alphabet Inc.,10.58699,0.058842031587826193,0.04620135131093186,0.03817125812891978,2026-02-04
GOOG,333.34,0.84,4024024956928,5407000000,32.033,Communication Services,Alphabet Inc.,10.59513,0.06163020180026124,0.043042086680353316,0.03863363030172218,2026-02-04
MO,65.16,4.24,109382246400,1674318297,-2.088,Consumer Defensive,"Altria Group, Inc.",5.58928,0.03815339363925241,,0.09357722397993679,2026-02-04
AMZN,232.99,0.0,2490713505792,10690216011,34.587,Consumer Cyclical,"Amazon.com, Inc.",7.07085,0.11281811946229947,0.14844842665069416,0.04588922555245112,2026-02-04
AMCR,48.56,2.6,22418792448,461671988,25.442,Consumer Cyclical,Amcor plc,4.01285,0.10736259765503298,0.5239291431927172,0.1137116459086735,2026-02-04
AEE,104.75,2.84,28334342144,270494916,47.246,Utilities,Ameren Corporation,5.01966,0.0670364128247729,0.4510358044096046,0.06161449852201428,2026-02-04
AEP,119.98,3.8,64221167616,534094530,56.789,Utilities,American Electric Power Company,5.91123,0.069066843956334,0.4722850018163395,0.06509752562632853,2026-02-04
AXP,353.67,3.28,243626164224,686000000,48.796,Financial Services,American Express Company,17.54576,0.14269316347653227,0.13739926541396663,0.07565040644937182,2026-02-04
AIG,76.37,1.8,42309275648,539576054,75.456,Financial Services,"American International Group, I",7.04018,0.11591038865483538,0.9623008219132346,0.10748072080607585,2026-02-04
AMT,176.55,6.8,82669756416,468146623,8.441,Real Estate,American Tower Corporation (REI,5.11304,0.3570107020480966,0.04780013654398767,0.11394895192439758,2026-02-04
AWK,124.3,3.31,24260521984,195177161,55.898,Utilities,"American Water Works Company, I",5.72583,0.06579308152704488,0.4497023169069997,0.05951906105050686,2026-02-04
AMP,545.5,6.4,50680066048,91300000,69.313,Financial Services,"Ameriprise Financial, Inc.",42.21833,0.08205369563410003,0.12486717941540122,0.08184524412390093,2026-02-04
