ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
A,156.3,1.02,44144111616.0,282431944.0,25.236,Healthcare,"Agilent Technologies, Inc.",6.05947,0.09059373179502495,forecast_icc,0.05212679677091249,0.16145873770853417,2026-08-20
AA,50.55,0.4,13340621824.0,263909445.0,27.926,Basic Materials,Alcoa Corporation,6.49824,0.01,forecast_icc,0.07829583440838919,0.5524431513238284,2026-08-20
AACB,10.59,0.0,293078240.0,22175000.0,-0.62,Financial Services,Artius II Acquisition Inc.,0.17,0.01,trailing_eps_fallback_icc,0.016946051441481973,,2026-08-20
AADX,15.5,0.0,2672099584.0,172393518.0,4.802,Industrials,"Applied Aerospace & Defense, In",0.4,0.04,forecast_icc,0.02988232145778985,0.3098064452361368,2026-08-20
AAL,13.52,0.0,8949833728.0,661969951.0,-6.001,Industrials,"American Airlines Group, Inc.",0.10387,0.75,forecast_icc,0.08328694648436716,,2026-08-20
AAME,1.34,0.02,27332286.0,20397228.0,5.365,Financial Services,Atlantic American Corporation,0.23,0.04,trailing_eps_fallback_icc,0.11311676364368506,4.00373127297146,2026-08-20
AAMI,90.85,0.4,3224278016.0,35490128.0,2.592,Financial Services,Acadian Asset Management Inc.,5.375,0.21178232558139531,forecast_icc,0.0995557482526147,0.028530545852284223,2026-08-20
AAOI,129.1,0.0,10917889024.0,84569237.0,19.767,Technology,"Applied Optoelectronics, Inc.",0.68,0.75,forecast_icc,0.06613510092033292,0.1531138578258368,2026-08-20
AAON,80.84,0.4,6665551872.0,82453639.0,12.255,Industrials,"AAON, Inc.",2.368,0.4898648648648649,forecast_icc,0.12061985272790043,0.151595751612058,2026-08-20
AAP,42.39,1.0,,,36.883,Consumer Cyclical,Advance Auto Parts Inc.,2.93478,0.3637240270139499,forecast_icc,0.16441285175753806,,2026-08-20
AAPL,311.3,1.08,4543167856640.0,14594180000.0,7.36,Technology,Apple Inc.,8.80532,0.08255463742373936,forecast_icc,0.03928840109950127,0.023642790270892562,2026-08-20
AAT,22.83,1.36,1771282688.0,61404213.0,18.276,Real Estate,"American Assets Trust, Inc.",0.39,0.01,forecast_icc,0.019866010643228772,0.6335653842217195,2026-08-20
ABBV,261.83,6.92,462684291072.0,1767117285.0,-3.359,Healthcare,AbbVie Inc.,14.00943,0.15958607880549014,forecast_icc,0.0923060411086093,,2026-08-20
ABCB,86.12,0.8,5779275776.0,67107239.0,61.163,Financial Services,Ameris Bancorp,6.63571,0.05920391337174169,forecast_icc,0.0735600759058771,0.7102066449228741,2026-08-20
