ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
A,141.11,1.02,39853969408.0,282431944.0,25.236,Healthcare,"Agilent Technologies, Inc.",6.05804,0.09140249981842308,forecast_icc,0.05639583163037576,0.17883921337464787,2026-08-05
AA,47.69,0.4,12585840640.0,263909445.0,27.926,Basic Materials,Alcoa Corporation,6.56856,0.01,forecast_icc,0.0820765058552183,0.5855735323429297,2026-08-05
AACB,10.56,0.0,292248000.0,22175000.0,-0.564,Financial Services,Artius II Acquisition Inc.,0.33,0.04,trailing_eps_fallback_icc,0.034055768553250876,,2026-08-05
AADX,21.22,0.0,,,,Industrials,"Applied Aerospace & Defense, In",0.105,0.75,forecast_icc,0.06354998630589048,,2026-08-05
AAL,16.58,0.0,10975461376.0,661969951.0,-6.001,Industrials,"American Airlines Group, Inc.",0.11577,0.75,forecast_icc,0.07869191852047963,,2026-08-05
AAME,1.55,0.02,31615702.0,20397228.0,5.365,Financial Services,Atlantic American Corporation,0.23,0.04,trailing_eps_fallback_icc,0.10313133480096914,3.46129047585279,2026-08-05
AAMI,91.41,0.4,3256845824.0,35628988.0,2.175,Financial Services,Acadian Asset Management Inc.,5.345,0.2086061739943874,forecast_icc,0.09807752820204246,0.023793895409155233,2026-08-05
AAOI,128.56,0.0,10316010496.0,80242767.0,14.005,Technology,"Applied Optoelectronics, Inc.",0.88833,0.75,forecast_icc,0.07819943639656002,0.1089374571953712,2026-08-05
AAON,93.15,0.4,7630075904.0,81911710.0,11.413,Industrials,"AAON, Inc.",2.254,0.5093167701863355,forecast_icc,0.11229744722964419,0.12252281078093978,2026-08-05
AAP,59.58,1.0,3594414336.0,60329208.0,36.883,Consumer Cyclical,Advance Auto Parts Inc.,2.93797,0.36415960680333703,forecast_icc,0.13561506348901953,0.6190499955384109,2026-08-05
AAPL,311.0,1.08,4538790051840.0,14594180000.0,7.36,Technology,Apple Inc.,8.81654,0.08756156043073604,forecast_icc,0.04013591808743608,0.02366559448072627,2026-08-05
AAT,23.07,1.36,1789596928.0,61390936.0,18.276,Real Estate,"American Assets Trust, Inc.",0.39,0.01,forecast_icc,0.019684196737109867,0.62694606186539,2026-08-05
ABBV,246.2,6.92,435064274944.0,1767117285.0,-3.767,Healthcare,AbbVie Inc.,14.12356,0.15856058953974772,forecast_icc,0.0965525408808624,,2026-08-05
ABCB,88.91,0.8,5966447104.0,67106587.0,61.163,Financial Services,Ameris Bancorp,6.63571,0.05920391337174169,forecast_icc,0.07195287423310692,0.6879203165866196,2026-08-05
ABEO,6.8,0.0,387566976.0,56995144.0,2.549,Healthcare,Abeona Therapeutics Inc.,0.28667,0.04,forecast_icc,0.041632598462346265,0.3748529442714954,2026-08-05
ABEV,3.03,0.17,46821969920.0,15452795091.0,1.1192942,Consumer Defensive,Ambev S.A.,0.2023,0.06969846762234311,forecast_icc,0.0899162132908925,0.36940402013621154,2026-08-05
ABG,219.47,0.0,3939907072.0,17951917.0,218.546,Consumer Cyclical,Asbury Automotive Group Inc,26.32402,0.14787407090558347,forecast_icc,0.12342667268622931,0.9957898957983341,2026-08-05
ABM,48.93,1.16,2866364672.0,58580923.0,29.846,Industrials,ABM Industries Incorporated,3.97749,0.09490910096568439,forecast_icc,0.09351090044202587,0.6099734081072291,2026-08-05
ABNB,152.49,0.0,90503561216.0,417930233.0,12.834,Consumer Cyclical,"Airbnb, Inc.",5.08531,0.18669068355714802,forecast_icc,0.06335474985084588,0.059265254739763275,2026-08-05
ABR,5.17,0.94,1048105088.0,186558043.0,11.346,Real Estate,Arbor Realty Trust,0.375,0.5466666666666666,forecast_icc,0.28040035560886256,2.019537525494772,2026-08-05
ABT,105.71,2.52,184127062016.0,1741813154.0,29.537,Healthcare,Abbott Laboratories,5.5172,0.09884180381352858,forecast_icc,0.07289570842806448,0.2794153915583976,2026-08-05
ABTC,6.54,0.0,796700928.0,24004726.0,9.84,Financial Services,American Bitcoin Corp.,0.02,0.04,forecast_icc,0.010000000000000002,0.29648076905465837,2026-08-05
ABUS,4.62,0.0,912624192.0,197537710.0,1.321,Healthcare,Arbutus Biopharma Corporation,1.03,0.01,forecast_icc,0.10825511215212474,0.28593074476596825,2026-08-05
ABX,10.56,0.2,1012940224.0,95922367.0,4.351,Financial Services,"Abacus Global Management, Inc.",1.02,0.11372549019607825,forecast_icc,0.10733226711518784,0.4120265035669074,2026-08-05
ACA,145.32,0.2,7136201728.0,49106809.0,53.698,Industrials,"Arcosa, Inc.",4.38375,0.15985172512118617,forecast_icc,0.05482390497076706,0.36951553924485697,2026-08-05
ACAD,28.8,0.0,4931593216.0,171235870.0,7.295,Healthcare,ACADIA Pharmaceuticals Inc.,0.39,0.75,forecast_icc,0.11419571192056399,0.25329860289312234,2026-08-05
ACCL,2.88,0.0,40175712.0,13949900.0,0.415,Industrials,Acco Group Holdings Limited,0.04,0.01,trailing_eps_fallback_icc,0.015072799549747086,0.1440972222222222,2026-08-05
ACCO,4.36,0.3,402461024.0,92307568.0,7.488,Industrials,Acco Brands Corporation,0.88,0.08712500000000012,forecast_icc,0.17210873632932933,1.7174310752238209,2026-08-05
ACCS,6.88,0.0,26709152.0,3882144.0,7.711,Communication Services,ACCESS Newswire Inc.,0.44,0.40909090909090917,forecast_icc,0.1508688574940219,1.12078483000883,2026-08-05
ACEL,12.43,0.0,1011713728.0,81392900.0,3.338,Consumer Cyclical,"Accel Entertainment, Inc.",0.86467,0.1275978118819896,forecast_icc,0.08464458558895224,0.2685438505782537,2026-08-05
ACFN,19.15,0.0,48033140.0,2508258.0,3.343,Technology,"Acorn Energy, Inc.",0.77,0.04,trailing_eps_fallback_icc,0.040159566421260354,0.17456919314456643,2026-08-05
ACGL,99.09,0.0,33789687808.0,341000000.0,68.318,Financial Services,Arch Capital Group Ltd.,9.38727,0.040145857102224625,forecast_icc,0.07401831432508788,0.6894540764145316,2026-08-05
ACH,2.96,0.0,226687760.0,76583702.0,-6.069,Healthcare,"Accendra Health, Inc.",0.38326,0.75,forecast_icc,0.31064744439224745,,2026-08-05
ACHC,32.24,0.0,3001552896.0,93100275.0,21.78,Healthcare,"Acadia Healthcare Company, Inc.",1.5526,0.1736055648589463,forecast_icc,0.07731864056240745,0.6755583059029988,2026-08-05
ACI,11.85,0.68,5803874816.0,489778423.0,3.3,Consumer Defensive,"Albertsons Companies, Inc.",1.78996,0.05335873427339166,forecast_icc,0.12944471561871163,0.27848098850173403,2026-08-05
ACIC,10.95,0.0,530681312.0,48464047.0,6.948,Financial Services,American Coastal Insurance Corp,0.96,0.05729166666666652,forecast_icc,0.07604249219546,0.6345205511137351,2026-08-05
ACIU,2.29,0.0,233061488.0,101773573.0,0.3969248,Healthcare,AC Immune SA,0.61048025,0.04,forecast_icc,0.13898304585824872,0.17332960265108407,2026-08-05
ACIW,57.79,0.0,5875022336.0,101661570.0,14.804,Technology,"ACI Worldwide, Inc.",3.51667,0.0919420929458834,forecast_icc,0.06870082174730097,0.2561688783816055,2026-08-05
