ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,118.17,1.02,33501061120.0,282839637.0,24.436,Healthcare,"Agilent Technologies, Inc.",5.96418,0.10119245227340556,0.20630598371124073,0.06590712293861178,2026-03-02
AA,64.08,0.4,16594415616.0,258964032.0,23.253,Basic Materials,Alcoa Corporation,4.99957,0.06554763709679023,0.36287452209465015,0.07509185180257416,2026-03-02
AAL,12.52,0.0,8267013632.0,660304573.0,-5.644,Industrials,"American Airlines Group, Inc.",2.09662,0.30102736785874407,,0.20013472506396768,2026-03-02
AAMI,54.95,0.4,1967864576.0,35709120.0,1.697,Financial Services,Acadian Asset Management Inc.,4.375,0.2518102857142859,0.030793977074975307,0.13038643279723627,2026-03-02
AAOI,102.51,0.0,6999371264.0,68279888.0,9.786,Technology,"Applied Optoelectronics, Inc.",0.898,0.75,0.09546385793316878,0.0898823488408288,2026-03-02
AAON,104.73,0.4,8549534720.0,81634058.0,10.578,Industrials,"AAON, Inc.",1.984,0.5725806451612905,0.10100258011748268,0.10937259197106056,2026-03-02
AAP,53.27,1.0,3201527040.0,60100000.0,36.633,Consumer Cyclical,Advance Auto Parts Inc.,2.75003,0.4215626738617395,0.6876853677924895,0.15546752563919475,2026-03-02
AAPL,264.72,1.04,3890834833408.0,14681140000.0,5.998,Technology,Apple Inc.,8.50696,0.09643280325756809,0.022632026670448526,0.04593473062125829,2026-03-02
AAT,19.66,1.36,1525074816.0,61390936.0,18.746,Real Estate,"American Assets Trust, Inc.",0.43,0.01,0.7546085439102811,0.024631648636949,2026-03-02
AB,39.09,3.38,3607395840.0,92284367.0,13.419,Financial Services,AllianceBernstein Holding L.P.,3.62443,0.11110988486465478,0.3432847338353087,0.14185400314558405,2026-03-02
ABBV,234.26,6.74,414211244032.0,1768169012.0,-1.85,Healthcare,AbbVie Inc.,14.52728,0.10938455099647015,,0.08636095713810088,2026-03-02
ABCB,79.32,0.8,5418757120.0,68022316.0,60.122,Financial Services,Ameris Bancorp,6.49667,0.06670032493569789,0.7547187652049627,0.07923293415443328,2026-03-02
ABEV,3.08,0.31,48098897920.0,15616525320.0,1.0954179,Consumer Defensive,Ambev S.A.,0.19251,0.10939691444600297,0.35565516282272497,0.10478370791043151,2026-03-02
ABG,210.76,0.0,4143676416.0,19440558.0,202.4,Consumer Cyclical,Asbury Automotive Group Inc,26.70423,0.10687819869735993,0.9495840273643608,0.11357907217313856,2026-03-02
ABM,44.71,1.16,2619933184.0,58598372.0,29.673,Industrials,ABM Industries Incorporated,3.98861,0.09109439127916752,0.6636770368705708,0.0983369810813868,2026-03-02
ABNB,133.26,0.0,79891226624.0,423573275.0,13.62,Consumer Cyclical,"Airbnb, Inc.",4.95032,0.16101585352058057,0.07221153372261434,0.06282650455312722,2026-03-02
ABR,8.59,1.2,1820087040.0,195710635.0,11.866,Real Estate,Arbor Realty Trust,1.15,0.01,1.275929306606128,0.13723726008388504,2026-03-02
ABT,114.12,2.52,198621184000.0,1738871947.0,30.018,Healthcare,Abbott Laboratories,5.67774,0.09967346162381507,0.2627990481873575,0.07025220230235946,2026-03-02
ABTC,1.02,0.0,946157056.0,195380091.0,0.625,Financial Services,American Bitcoin Corp.,0.015,0.3333333333333335,0.12906161413755815,0.05486936043574078,2026-03-02
ABX,9.56,0.2,934517376.0,97752855.0,4.448,Financial Services,"Abacus Global Management, Inc.",0.838,0.18138424821002386,0.46527192560194836,0.12403888616751779,2026-03-02
ACA,108.62,0.2,5327270400.0,49045025.0,53.906,Industrials,"Arcosa, Inc.",4.91275,0.11207165029769484,0.4962806313811291,0.061323020307714526,2026-03-02
ACAD,22.81,0.0,3859037440.0,169181817.0,7.207,Healthcare,ACADIA Pharmaceuticals Inc.,0.4797,0.75,0.31595789729342455,0.14271998453601997,2026-03-02
ACCO,4.06,0.3,365952704.0,90136133.0,7.148,Industrials,Acco Brands Corporation,0.84333,0.249012841947992,1.7605911136647867,0.25080433213298947,2026-03-02
ACCS,7.23,0.0,27971620.0,3868826.0,7.96,Communication Services,ACCESS Newswire Inc.,0.555,0.4504504504504505,1.1009678724364196,0.1757090981064059,2026-03-02
ACEL,11.08,0.0,933975296.0,83207946.0,3.189,Consumer Cyclical,"Accel Entertainment, Inc.",0.9148,0.01,0.2841083066441192,0.05573102615043367,2026-03-02
ACGL,101.06,0.0,36646977536.0,359000000.0,65.371,Financial Services,Arch Capital Group Ltd.,9.37435,0.07772805581186959,0.6403853899532677,0.08550033314490946,2026-03-02
ACH,2.35,0.0,181764480.0,77346594.0,-6.035,Healthcare,"Accendra Health, Inc.",0.59891,0.75,,0.4,2026-03-02
ACHC,23.44,0.0,2120013568.0,90444261.0,21.549,Healthcare,"Acadia Healthcare Company, Inc.",1.47341,0.13747700911491023,0.9193258994694321,0.08196435213910622,2026-03-02
ACI,17.7,0.6,9722743808.0,513913121.0,4.868,Consumer Defensive,"Albertsons Companies, Inc.",2.14539,0.07184707675527524,0.2573069004419869,0.11270187904693352,2026-03-02
ACIC,11.54,0.0,562751616.0,48765302.0,7.416,Financial Services,American Coastal Insurance Corp,1.48,0.04391891891891886,0.6426342801155102,0.09152258412788294,2026-03-02
ACIW,40.35,0.0,4163800064.0,103088006.0,14.79,Technology,"ACI Worldwide, Inc.",3.4175,0.1038771031455743,0.36617310757119004,0.08854350696424992,2026-03-02
