ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,111.63,1.02,31573389312.0,282602317.0,24.436,Healthcare,"Agilent Technologies, Inc.",5.96585,0.09882916935558228,0.21871805240710673,0.06800585568756456,2026-03-12
AA,65.93,0.4,17394954240.0,263839742.0,23.253,Basic Materials,Alcoa Corporation,4.99957,0.06554763709679023,0.352692248342816,0.07366021933163636,2026-03-12
AAL,10.55,0.0,6966213632.0,660304573.0,-5.644,Industrials,"American Airlines Group, Inc.",2.07865,0.3300796189834747,,0.22571365916771546,2026-03-12
AAMI,50.29,0.4,1796487936.0,35722568.0,1.697,Financial Services,Acadian Asset Management Inc.,4.375,0.2518102857142859,0.03374428332147732,0.13690138954298253,2026-03-12
AAOI,106.19,0.0,7985362432.0,75198817.0,9.786,Technology,"Applied Optoelectronics, Inc.",0.815,0.75,0.09215556957227411,0.08323738020656679,2026-03-12
AAON,87.06,0.4,7107060736.0,81499853.0,10.956,Industrials,"AAON, Inc.",1.994,0.48545636910732215,0.12563736580230062,0.10487651565203981,2026-03-12
AAP,52.66,1.0,3164866048.0,60100000.0,36.633,Consumer Cyclical,Advance Auto Parts Inc.,2.75003,0.4215626738617395,0.695651337721324,0.15647002101597185,2026-03-12
AAPL,255.76,1.04,3759141289984.0,14681140000.0,5.998,Technology,Apple Inc.,8.51106,0.09817931021517867,0.023424891731157783,0.047504582181456256,2026-03-12
AAT,18.87,1.36,1463792640.0,61390936.0,18.746,Real Estate,"American Assets Trust, Inc.",0.43,0.01,0.786200486877704,0.02551586820228756,2026-03-12
AB,37.96,3.38,3503114496.0,92284367.0,13.419,Financial Services,AllianceBernstein Holding L.P.,3.62443,0.11110988486465478,0.3535036956933651,0.14525020521768084,2026-03-12
ABBV,225.37,6.92,398492237824.0,1768169012.0,-1.85,Healthcare,AbbVie Inc.,14.53387,0.10901845138287314,,0.08913722427831836,2026-03-12
ABCB,75.31,0.8,5144813568.0,67880297.0,60.122,Financial Services,Ameris Bancorp,6.49667,0.06670032493569789,0.7932453066167159,0.08205854836411242,2026-03-12
ABEV,2.87,0.31,45377359872.0,15616525320.0,1.0899454,Consumer Defensive,Ambev S.A.,0.19122,0.10851375379144446,0.3751024736681606,0.11019270000024439,2026-03-12
ABG,196.69,0.0,3823763456.0,19257920.0,202.4,Consumer Cyclical,Asbury Automotive Group Inc,26.7988,0.10297214800662724,1.0193630052831386,0.11702094219011583,2026-03-12
ABM,38.67,1.16,2265998848.0,58598372.0,29.426,Industrials,ABM Industries Incorporated,3.95851,0.09754175182076086,0.7609517083355551,0.11042287131842976,2026-03-12
ABNB,127.7,0.0,76557934592.0,423573275.0,13.62,Consumer Cyclical,"Airbnb, Inc.",4.94809,0.16233536576739716,0.07535558575665709,0.06489305140809665,2026-03-12
ABR,7.84,1.2,1661173760.0,193115316.0,11.866,Real Estate,Arbor Realty Trust,0.7,0.4238142857142857,1.3794501182441024,0.2685181382818279,2026-03-12
ABT,108.14,2.52,187913027584.0,1737682887.0,30.018,Healthcare,Abbott Laboratories,5.67765,0.0995799318379964,0.27758461226776254,0.07313968494199954,2026-03-12
ABTC,1.05,0.0,973985216.0,195380091.0,0.625,Financial Services,American Bitcoin Corp.,0.015,0.3333333333333335,0.12537413799410277,0.05378988448739308,2026-03-12
ABX,9.85,0.2,962865664.0,97752855.0,4.448,Financial Services,"Abacus Global Management, Inc.",0.838,0.18138424821002386,0.45157358424611976,0.12178929323159116,2026-03-12
ACA,107.13,0.2,5254193152.0,49044022.0,53.906,Industrials,"Arcosa, Inc.",4.90775,0.09350924558096896,0.5031727942711155,0.057615932265760006,2026-03-12
ACAD,21.27,0.0,3626420480.0,170494613.0,7.207,Healthcare,ACADIA Pharmaceuticals Inc.,0.49653,0.75,0.3388340328066424,0.1500953781750084,2026-03-12
ACCO,3.4,0.3,306462880.0,90136133.0,7.373,Industrials,Acco Brands Corporation,0.995,0.01,2.1685292150520805,0.1644485965975372,2026-03-12
ACCS,7.08,0.0,27391294.0,3868826.0,7.96,Communication Services,ACCESS Newswire Inc.,0.555,0.4504504504504505,1.1242935423204177,0.17744204647607098,2026-03-12
ACEL,11.32,0.0,941913920.0,81567065.0,3.277,Consumer Cyclical,"Accel Entertainment, Inc.",0.84706,0.09322834273841285,0.2837788744060604,0.07896671300531455,2026-03-12
ACGL,94.22,0.0,34166618112.0,355803320.0,65.371,Financial Services,Arch Capital Group Ltd.,9.37463,0.07861963618830825,0.680758591777361,0.08961284986135143,2026-03-12
ACH,2.36,0.0,180390880.0,76436813.0,-6.035,Healthcare,"Accendra Health, Inc.",0.59891,0.75,,0.39977366455219354,2026-03-12
ACHC,24.145,0.0,2226453248.0,92211777.0,21.547,Healthcare,"Acadia Healthcare Company, Inc.",1.47341,0.13747700911491023,0.8924001259868359,0.08045656224335748,2026-03-12
ACI,16.87,0.6,9266818048.0,513913121.0,4.868,Consumer Defensive,"Albertsons Companies, Inc.",2.14539,0.07184707675527524,0.26996635307498384,0.1164273827966108,2026-03-12
ACIC,11.3,0.0,551047936.0,48765302.0,7.416,Financial Services,American Coastal Insurance Corp,1.48,0.04391891891891886,0.656283157971941,0.09273110787384631,2026-03-12
ACIW,40.43,0.0,4167848192.0,101719981.0,14.79,Technology,"ACI Worldwide, Inc.",3.365,0.12555720653789004,0.3609628877265019,0.09386230399996742,2026-03-12
ACLS,85.18,0.0,2616628736.0,30718815.0,33.684,Technology,"Axcelis Technologies, Inc.",3.642,0.23887973640856663,0.39544492889800625,0.08574762104515171,2026-03-12
ACM,89.8,1.14,11610119168.0,129288624.0,17.264,Industrials,AECOM,5.96062,0.11142800581147605,0.1922494310728508,0.08313771362703626,2026-03-12
ACMR,45.27,0.0,2975488000.0,60705783.0,22.319,Technology,"ACM Research, Inc.",1.78667,0.27611702216973466,0.4553513140624328,0.08947515942397721,2026-03-12
ACN,196.05,6.52,121578225664.0,615435159.0,50.162,Technology,Accenture plc,13.84393,0.07728946910306522,0.25392259409243223,0.08464000758271328,2026-03-12
ACNB,46.53,1.52,483205280.0,10372251.0,40.49,Financial Services,ACNB Corporation,5.1125,0.011246943765281125,0.8691387705655865,0.07920363143576192,2026-03-12
ACNT,12.91,0.0,121095800.0,9380000.0,9.254,Basic Materials,Ascent Industries Co.,0.8,0.04,0.7168086754453912,0.055260315767348786,2026-03-12
ACR,19.03,0.0,141322768.0,7285680.0,64.155,Real Estate,ACRES Commercial Realty Corp.,0.7,,3.307413285310121,0.010000000000000002,2026-03-12
ACRE,4.96,0.6,274623648.0,55367672.0,9.273,Real Estate,Ares Commercial Real Estate Cor,0.47,0.32623404255319177,1.8695564864683465,0.23928988554694886,2026-03-12
ACT,40.56,0.84,5856692736.0,141513864.0,37.657,Financial Services,"Enact Holdings, Inc.",4.75896,0.07173205910535074,0.9098970727782432,0.104933750642486,2026-03-12
ACU,42.67,0.64,162432912.0,3806724.0,30.893,Consumer Defensive,Acme,1.62,0.06790123456790109,0.7239981299602632,0.04894514041779459,2026-03-12
ACVA,4.86,0.0,845987904.0,174071580.0,2.481,Consumer Cyclical,ACV Auctions Inc.,0.19021,0.75,0.5104938119540773,0.19028614674484656,2026-03-12
AD,48.03,0.0,4148825600.0,53374000.0,29.287,Communication Services,"Array Digital Infrastructure, I",7.09,0.01,0.37677272768467296,0.0832325008846625,2026-03-12
ADAM,7.91,0.86,715652032.0,90474341.0,9.816,Real Estate,"Adamas Trust, Inc.",0.99251,0.11940433849532983,1.2409608183100918,0.1790716237108475,2026-03-12
ADBE,269.78,0.0,110744690688.0,407636918.0,28.143,Technology,Adobe Inc.,23.49063,0.1243849143254141,0.10359075195391818,0.096099008322171,2026-03-12
ADC,79.66,3.11,9589146624.0,120028299.0,50.87,Real Estate,Agree Realty Corporation,1.9966,0.027882400080136316,0.6367448334607925,0.03172047098844388,2026-03-12
ADEA,22.87,0.2,2504498176.0,109052507.0,4.409,Technology,Adeia Inc.,1.41625,0.056783759929391,0.1919795781727892,0.06280323337014104,2026-03-12
ADI,307.27,4.07,150010494976.0,488204157.0,69.207,Technology,"Analog Devices, Inc.",11.42499,0.13140930539107698,0.22523187526915742,0.06206623893033236,2026-03-12
ADM,72.5,2.08,34887135232.0,481201844.0,47.36,Consumer Defensive,Archer-Daniels-Midland Company,3.96857,0.1743171973784008,0.6532413504372889,0.09893070410690197,2026-03-12
ADMA,14.99,0.0,3570005760.0,238159176.0,2.007,Healthcare,ADMA Biologics Inc,1.04,0.32692307692307687,0.13388927031647144,0.13612052182469958,2026-03-12
ADNT,20.1,0.0,1590945152.0,78341109.0,22.15,Consumer Cyclical,Adient plc,2.13292,0.5122086154192376,1.0907073459877514,0.2213249850186062,2026-03-12
ADP,207.45,6.8,83902889984.0,402644364.0,15.864,Technology,"Automatic Data Processing, Inc.",10.96634,0.09079237010707297,0.07613027622426456,0.07505647415368022,2026-03-12
ADSE,10.68,0.0,642108672.0,60122536.0,-0.30998966,Industrials,ADS-TEC ENERGY PLC,0.82425,0.04,,0.06442109300610899,2026-03-12
ADSK,249.89,0.0,52976680960.0,211000000.0,14.363,Technology,"Autodesk, Inc.",12.41975,0.13377322409871373,0.0572061696784713,0.06969729680611836,2026-03-12
ADT,6.38,0.22,5232377344.0,765377312.0,4.654,Industrials,ADT Inc.,0.89583,0.0715202661219203,0.6807739151559173,0.12209721588545086,2026-03-12
ADTN,10.01,0.0,807403072.0,80659651.0,1.825,Technology,"ADTRAN Holdings, Inc.",0.5,0.516,0.1823176901102997,0.15777879277944284,2026-03-12
ADUS,99.74,0.0,1847012352.0,18518271.0,59.839,Healthcare,Addus HomeCare Corporation,6.89567,0.07974134493094942,0.5999498688620573,0.07132074037643765,2026-03-12
ADV,0.7393,0.0,242126432.0,327507690.0,1.697,Communication Services,Advantage Solutions Inc.,0.26,0.1153846153846152,2.295414611858651,0.1997326402122278,2026-03-12
AEBI,13.37,0.1,1034059648.0,77341785.0,10.554,Industrials,Aebi Schmidt Holding AG,0.32,0.75,0.7893792205012142,0.16439098872188695,2026-03-12
AEE,110.0,3.0,30406696960.0,276424515.0,48.484,Utilities,Ameren Corporation,5.37427,0.0792330865401254,0.4407636318699971,0.06594005669515227,2026-03-12
AEG,6.87,0.47,10407895040.0,1504328323.0,5.677339,Financial Services,Aegon Ltd. New York Registry Sh,0.98522,0.01,0.8205868548970779,0.10691150993868581,2026-03-12
AEHR,37.65,0.0,1153119488.0,30627342.0,4.27,Technology,Aehr Test Systems,0.125,0.04,0.11341300853984006,0.010000000000000002,2026-03-12
AEIS,305.82,0.4,11545009152.0,37750990.0,36.053,Industrials,"Advanced Energy Industries, Inc",8.59632,0.22315711839484798,0.11788959407054438,0.0636255661573886,2026-03-12
AEM,218.24,1.8,109187178496.0,500307805.0,49.48,Basic Materials,Agnico Eagle Mines Limited,13.32585,0.01,0.22672286739515748,0.04650068762576075,2026-03-12
AENT,6.88,0.0,350586688.0,50957370.0,2.307,Communication Services,Alliance Entertainment Holding ,0.59,0.01,0.3353197842754372,0.05727698806457539,2026-03-12
AEO,17.56,0.5,2976630528.0,169512006.0,10.008,Consumer Cyclical,"American Eagle Outfitters, Inc.",1.75,0.10999999999999988,0.5699317198053006,0.11249747601842369,2026-03-12
AEP,132.22,3.8,71512711168.0,540861473.0,57.571,Utilities,American Electric Power Company,6.35871,0.07878170257803863,0.4354181984365373,0.06574457138847889,2026-03-12
AER,133.12,1.6,22658607104.0,162740927.0,112.592,Industrials,AerCap Holdings N.V.,15.33812,0.05653365601520921,0.8086695871764034,0.09464049394648869,2026-03-12
AERO,13.76,0.0,2007630976.0,145903409.0,-4.339,Industrials,"Grupo Aeromexico, S.A.B. de C.V",2.05643,0.11378456840252271,,0.12718636232486624,2026-03-12
AES,14.22,0.7,10132587520.0,712558860.0,5.705,Utilities,The AES Corporation,2.29304,0.04051826396399538,0.4011954782799646,0.12354430929054583,2026-03-12
AESI,13.5,1.0,1676177792.0,124161317.0,9.741,Energy,Atlas Energy Solutions Inc.,0.145,0.04,0.7215555501745963,0.01666710953789932,2026-03-12
AEYE,5.52,0.0,68550768.0,12418617.0,0.388,Technology,"AudioEye, Inc.",0.874,0.23950800915331794,0.07028985285766601,0.17469323581532736,2026-03-12
AFCG,2.63,0.58,61880864.0,23528844.0,7.462,Real Estate,Advanced Flower Capital Inc.,0.69,0.20772463768115945,2.8372621611747375,0.36659156608269716,2026-03-12
AFG,128.21,3.52,10679743488.0,83298833.0,57.778,Financial Services,"American Financial Group, Inc.",11.08833,0.08507502933264077,0.4506512706491327,0.09523835960224447,2026-03-12
AFL,109.63,2.44,56609579008.0,516369452.0,56.855,Financial Services,AFLAC Incorporated,7.35987,0.05585560614521712,0.5186080820228522,0.07074125644613302,2026-03-12
AFRM,46.38,0.0,15449672704.0,292409876.0,10.677,Financial Services,"Affirm Holdings, Inc.",3.14446,0.2135024773729035,0.20207937772323697,0.10560480575790476,2026-03-12
AFYA,13.5,0.23,1225948672.0,46894952.0,10.130491,Consumer Defensive,Afya Limited,9.23945,0.026488589688780095,0.38751123928084974,0.22712443601305454,2026-03-12
