ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,151.63,3.12,79863521280,526700000,8.867,Industrials,3M Company,8.66115,0.085188456498271,0.05847787356665874,0.07174132272536712,2026-03-09
AOS,70.46,1.4,9743907840,112426758,13.411,Industrials,A.O. Smith Corporation,4.01101,0.08296912747662066,0.1547382504325903,0.07067137285932612,2026-03-09
ABT,112.65,2.52,195749986304,1737682887,30.018,Healthcare,Abbott Laboratories,5.67774,0.09967346162381507,0.26647135913950315,0.07094502687817497,2026-03-09
ABBV,227.45,6.92,402170019840,1768169012,-1.85,Healthcare,AbbVie Inc.,14.53097,0.10904984319697864,,0.08853758366095066,2026-03-09
ACN,209.36,6.52,129832280064,615435159,50.162,Technology,Accenture plc,13.8425,0.0780234784179159,0.23777952933230556,0.08075793889423333,2026-03-09
ADBE,282.44,0.0,118229385216,410500000,28.143,Technology,Adobe Inc.,23.49059,0.12438682893873665,0.09771429902044836,0.09348612829917002,2026-03-09
AMD,202.68,0.0,330451681280,1630410843,38.65,Technology,"Advanced Micro Devices, Inc.",6.6464,0.637540623495426,0.19069468443271587,0.1527537367792124,2026-03-09
AES,14.19,0.7,10104995840,712120944,5.705,Utilities,The AES Corporation,2.28919,0.03988747111423696,0.4020437068799427,0.12329846010113388,2026-03-09
AFL,110.18,2.44,56893583360,516369452,56.855,Financial Services,AFLAC Incorporated,7.35987,0.05585560614521712,0.5160192671938602,0.07047489427117026,2026-03-09
A,116.64,1.02,32990416896,282602317,24.436,Healthcare,"Agilent Technologies, Inc.",5.96628,0.10080485662758032,0.20932352082671904,0.06643415608916226,2026-03-09
APD,274.4,7.24,61096804352,222656008,69.216,Basic Materials,"Air Products and Chemicals, Inc",13.02908,0.07573443405060054,0.25224491547770306,0.06342470460493643,2026-03-09
ABNB,134.03,0.0,80352862208,423573275,13.62,Consumer Cyclical,"Airbnb, Inc.",4.94809,0.16233536576739716,0.07179667092089753,0.06283166262035672,2026-03-09
AKAM,102.11,0.0,14794525696,144888114,34.395,Technology,"Akamai Technologies, Inc.",6.87495,0.10525022000159989,0.3368426121546682,0.07701018078534883,2026-03-09
ALB,169.57,1.62,19983353856,117847220,61.999,Basic Materials,Albemarle Corporation,7.80516,0.11320587918761449,0.3656248017940318,0.06524193073781392,2026-03-09
ARE,51.18,4.08,8869513216,173300361,90.713,Real Estate,Alexandria Real Estate Equities,0.0479,0.01,1.772430489086381,0.010000000000000002,2026-03-09
ALGN,175.05,0.0,12559838208,71282132,56.739,Healthcare,"Align Technology, Inc.",11.29115,0.08607449196937433,0.3220166391133818,0.06982299240598688,2026-03-09
ALLE,150.22,2.08,12940775424,86145484,24.023,Industrials,Allegion plc,8.8022,0.07717161618686252,0.15991877567815213,0.06801476828291839,2026-03-09
