ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
A,141.34,1.02,39918927872.0,282431944.0,25.236,Healthcare,"Agilent Technologies, Inc.",6.05947,0.09098650542044107,forecast_icc,0.056241253828053395,0.17854819552364154,2026-08-06
AA,47.48,0.4,12530419712.0,263909445.0,27.926,Basic Materials,Alcoa Corporation,6.56856,0.01,forecast_icc,0.08232485987112337,0.588163471811885,2026-08-06
AACB,10.56,0.0,292248000.0,22175000.0,-0.564,Financial Services,Artius II Acquisition Inc.,0.33,0.04,trailing_eps_fallback_icc,0.034055768553250876,,2026-08-06
AADX,21.26,0.0,,,,Industrials,"Applied Aerospace & Defense, In",0.105,0.75,forecast_icc,0.0634731797348741,,2026-08-06
AAL,16.03,0.0,10611378176.0,661969951.0,-6.001,Industrials,"American Airlines Group, Inc.",0.11577,0.75,forecast_icc,0.08029424374214755,,2026-08-06
AAME,1.6,0.02,32635566.0,20397228.0,5.365,Financial Services,Atlantic American Corporation,0.23,0.04,trailing_eps_fallback_icc,0.10104966169006524,3.353124876706597,2026-08-06
AAMI,91.56,0.4,3262190080.0,35628988.0,2.584,Financial Services,Acadian Asset Management Inc.,5.345,0.2086061739943874,forecast_icc,0.09798090195793463,0.028221931504371443,2026-08-06
AAOI,124.22,0.0,9967756288.0,80242767.0,14.005,Technology,"Applied Optoelectronics, Inc.",0.88833,0.75,forecast_icc,0.07982395925243646,0.11274352214930479,2026-08-06
AAON,90.28,0.4,7394989056.0,81911710.0,11.413,Industrials,"AAON, Inc.",2.254,0.5093167701863355,forecast_icc,0.1142977599334426,0.1264178133531507,2026-08-06
AAP,57.92,1.0,,,36.883,Consumer Cyclical,Advance Auto Parts Inc.,2.93797,0.36415960680333703,forecast_icc,0.13785587348877992,,2026-08-06
AAPL,312.41,1.08,4559367831552.0,14594180000.0,7.36,Technology,Apple Inc.,8.79979,0.08514180452033515,forecast_icc,0.03957796776216185,0.023558784631648542,2026-08-06
AAT,22.52,1.36,1747231232.0,61404213.0,18.276,Real Estate,"American Assets Trust, Inc.",0.39,0.01,forecast_icc,0.020106004795505047,0.6422867083845718,2026-08-06
ABBV,243.87,6.92,430946877440.0,1767117285.0,-3.359,Healthcare,AbbVie Inc.,14.12356,0.15856058953974772,forecast_icc,0.09720232094692871,,2026-08-06
ABCB,88.19,0.8,5918130176.0,67106587.0,61.163,Financial Services,Ameris Bancorp,6.63571,0.05920391337174169,forecast_icc,0.07236011543597443,0.6935366507019193,2026-08-06
ABEO,6.9,0.0,393266496.0,56995144.0,2.549,Healthcare,Abeona Therapeutics Inc.,0.28667,0.04,forecast_icc,0.04117367236084457,0.3694202876005995,2026-08-06
ABEV,3.01,0.17,46512914432.0,15452795091.0,1.1192942,Consumer Defensive,Ambev S.A.,0.20213,0.06975708702320293,forecast_icc,0.09040376857071075,0.3718585285476177,2026-08-06
ABG,215.99,0.0,3877434368.0,17951917.0,218.546,Consumer Cyclical,Asbury Automotive Group Inc,26.32391,0.1478853255462429,forecast_icc,0.12452522770554098,1.0118339294304206,2026-08-06
ABM,48.55,1.16,2844103936.0,58580923.0,29.846,Industrials,ABM Industries Incorporated,3.97749,0.09490910096568439,forecast_icc,0.09401504155127449,0.6147476559232187,2026-08-06
ABNB,151.64,0.0,89999081472.0,417930233.0,12.834,Consumer Cyclical,"Airbnb, Inc.",5.09192,0.18635603073104057,forecast_icc,0.06358115482690196,0.059597459469525015,2026-08-06
ABR,5.13,0.94,1039995968.0,186558043.0,11.346,Real Estate,Arbor Realty Trust,0.375,0.5466666666666666,forecast_icc,0.2816610165847945,2.0352843866775454,2026-08-06
ABT,107.96,2.52,186812186624.0,1730383296.0,29.537,Healthcare,Abbott Laboratories,5.5172,0.09884180381352858,forecast_icc,0.07174216452554882,0.27359206236808636,2026-08-06
ABTC,6.19,0.0,754064000.0,24004726.0,9.229,Financial Services,American Bitcoin Corp.,0.02,0.04,forecast_icc,0.010000000000000002,0.29379418226304393,2026-08-06
ABUS,4.54,0.0,896821184.0,197537710.0,1.321,Healthcare,Arbutus Biopharma Corporation,1.03,0.01,forecast_icc,0.1094279106675814,0.290969169289828,2026-08-06
ABX,10.4,0.2,997592576.0,95922367.0,4.351,Financial Services,"Abacus Global Management, Inc.",1.02,0.11372549019607825,forecast_icc,0.10838419174924796,0.4183654017258845,2026-08-06
ACA,144.89,0.2,7115085312.0,49106809.0,53.698,Industrials,"Arcosa, Inc.",4.38375,0.15985172512118617,forecast_icc,0.054938171005693356,0.3706122012668848,2026-08-06
ACAD,28.45,0.0,4902092288.0,172305518.0,7.295,Healthcare,ACADIA Pharmaceuticals Inc.,0.39,0.75,forecast_icc,0.11493329134851427,0.256414747002413,2026-08-06
ACCL,2.84,0.0,39617716.0,13949900.0,0.415,Industrials,Acco Group Holdings Limited,0.04,0.01,trailing_eps_fallback_icc,0.015246020193395604,0.14612676056338028,2026-08-06
ACCO,4.41,0.3,407076352.0,92307568.0,7.488,Industrials,Acco Brands Corporation,0.88,0.08712500000000012,forecast_icc,0.17081526641157285,1.6979592791084066,2026-08-06
