ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
ADBE,256.24,0.0,103572201472,404200000,28.16,Technology,Adobe Inc.,23.55117,0.12037193905865395,forecast_icc,0.09805030357536354,0.10989697851577593,2026-06-03
AMD,542.52,0.0,884633436160,1630600639,39.547,Technology,"Advanced Micro Devices, Inc.",7.36698,0.75,forecast_icc,0.11436234639775378,0.07289501033382803,2026-06-03
ABNB,133.59,0.0,79286312960,417930233,12.834,Consumer Cyclical,"Airbnb, Inc.",5.08308,0.18560400387166842,forecast_icc,0.06887892941846047,0.06764996895527224,2026-06-03
ALNY,292.58,0.0,39063109632,133512573,8.059,Healthcare,"Alnylam Pharmaceuticals, Inc.",9.50989,0.4614070194292468,forecast_icc,0.11634472609169466,0.027544602463639316,2026-06-03
GOOGL,358.99,0.88,4349323116544,5823665113,39.514,Communication Services,Alphabet Inc.,14.22388,0.014912949209357818,forecast_icc,0.03476832403659315,0.05290853245640989,2026-06-03
GOOG,355.68,0.88,4309220851712,5456000000,39.514,Communication Services,Alphabet Inc.,14.2237,0.01749052637499382,forecast_icc,0.03562875336077141,0.05002955091390812,2026-06-03
AMZN,250.02,0.0,2689492582400,10757109436,41.093,Consumer Cyclical,"Amazon.com, Inc.",8.64623,0.1407492051449013,forecast_icc,0.05589874724431787,0.16435884632895578,2026-06-03
AEP,126.31,3.8,68725907456,544105032,58.473,Utilities,American Electric Power Company,6.3566,0.07840984173929444,forecast_icc,0.06809285116341013,0.4629324619177277,2026-06-03
AMGN,338.22,10.08,182540140544,539708274,17.028,Healthcare,Amgen Inc.,22.40688,0.047763008504530635,forecast_icc,0.07023514325420416,0.05034592644819827,2026-06-03
ADI,437.67,4.4,213183397888,487087040,69.273,Technology,"Analog Devices, Inc.",12.33983,0.19720693072757078,forecast_icc,0.06315519323500063,0.15827677415877853,2026-06-03
AAPL,310.26,1.08,4556898959360,14687356000,7.26,Technology,Apple Inc.,8.75324,0.10303956020856275,forecast_icc,0.042807068792158676,0.023399729840614204,2026-06-03
AMAT,500.77,2.12,397591052288,793959430,30.114,Technology,"Applied Materials, Inc.",12.25935,0.31896715568117395,forecast_icc,0.07677305530681056,0.06013539323239349,2026-06-03
APP,570.83,0.0,191764365312,305732000,7.028,Communication Services,Applovin Corporation,16.10798,0.3056100144152154,forecast_icc,0.07827133681684872,0.01120481635106761,2026-06-03
ARM,411.83,0.0,439866884096,1068078760,7.787,Technology,Arm Holdings plc,2.16874,0.4114370556175475,forecast_icc,0.03288841710569905,0.018908287040551124,2026-06-03
ASML,1726.36,8.79,665369640960,385417665,1.1331501,Technology,ASML Holding N.V. - New York Re,31.47062,0.3149429531416921,forecast_icc,0.0637173799701164,0.0006563811132206011,2026-06-03
ADSK,229.6,0.0,48478949376,211145251,15.114,Technology,"Autodesk, Inc.",12.6064,0.13133646401827637,forecast_icc,0.07376053659650403,0.06582752647675696,2026-06-03
ADP,227.75,6.8,91039481856,399734282,15.851,Technology,"Automatic Data Processing, Inc.",11.07361,0.1011260103976932,forecast_icc,0.07302493873850124,0.06959824435297367,2026-06-03
AXON,481.48,0.0,38808289280,80602077,43.863,Industrials,"Axon Enterprise, Inc.",7.68883,0.375158509161992,forecast_icc,0.06424008591383001,0.09110035430685698,2026-06-03
BKR,64.27,0.92,63760248832,992068697,19.474,Energy,Baker Hughes Company,2.29603,0.21201378030774864,forecast_icc,0.07894209366227567,0.303002986332166,2026-06-03
BKNG,164.78,1.61,127684468736,774878436,-11.185,Consumer Cyclical,Booking Holdings Inc. Common St,10.4546,0.17686951198515488,forecast_icc,0.097313961017512,,2026-06-03
AVGO,479.23,2.6,2268995256320,4734668184,16.865,Technology,Broadcom Inc.,11.33283,0.6326875105335563,forecast_icc,0.13653067658863255,0.03519186684094971,2026-06-03
CDNS,408.0,0.0,112532930560,275816000,23.789,Technology,"Cadence Design Systems, Inc.",4.49288,0.75,forecast_icc,0.10218131669629205,0.05830637122261397,2026-06-03
CHTR,129.01,0.0,18213421056,141178369,133.228,Communication Services,"Charter Communications, Inc.",41.90553,0.08778173190984573,forecast_icc,0.17928109527260305,1.0326951585482524,2026-06-03
CTAS,174.72,1.8,69911920640,400136881,11.971,Industrials,Cintas Corporation,4.88692,0.11027804834128663,forecast_icc,0.04607518141988709,0.0685153341318789,2026-06-03
CSCO,126.5,1.68,498591465472,3941434665,12.401,Technology,"Cisco Systems, Inc.",4.27766,0.11566136626099333,forecast_icc,0.054915832396200126,0.0980316244169845,2026-06-03
CCEP,92.41,2.41,40917028864,442777049,20.295961,Consumer Defensive,Coca-Cola Europacific Partners ,4.46453,0.0939315000683163,forecast_icc,0.06908693095764595,0.21962947867179453,2026-06-03
CTSH,53.51,1.32,25310228480,473000000,31.789,Technology,Cognizant Technology Solutions ,5.68742,0.0833629308192465,forecast_icc,0.10508151198409632,0.5940759093455643,2026-06-03
CMCSA,23.52,1.32,84018814976,3562784182,24.679,Communication Services,Comcast Corporation,3.51911,0.07937518292977486,forecast_icc,0.14023934958243994,1.0465031059137655,2026-06-03
CEG,267.24,1.71,95966420992,359102017,92.403,Utilities,Constellation Energy Corporatio,11.73588,0.16088610312988894,forecast_icc,0.07296605636080425,0.3457678564423815,2026-06-03
CPRT,30.35,0.0,29236410368,963308388,9.477,Industrials,"Copart, Inc.",1.58448,0.06399575886095121,forecast_icc,0.05508159027748938,0.3122569931864215,2026-06-03
COST,961.83,5.88,426718330880,443652540,37.278,Consumer Defensive,Costco Wholesale Corporation,20.57981,0.10118217806675589,forecast_icc,0.03586720114008736,0.03875736800904127,2026-06-03
CRWD,747.61,0.0,190294048768,254536521,17.478,Technology,"CrowdStrike Holdings, Inc.",4.85321,0.27115661593048745,forecast_icc,0.026292668444438373,0.02337849944777733,2026-06-03
CSX,46.44,0.56,86291963904,1858138856,7.307,Industrials,CSX Corporation,1.90632,0.13468882454152498,forecast_icc,0.06643787672948512,0.15734281625455773,2026-06-03
DDOG,250.33,0.0,89107513344,330825798,11.208,Technology,"Datadog, Inc.",2.42099,0.17559345556982864,forecast_icc,0.025896985286126536,0.04161148038852404,2026-06-03
DXCM,72.77,0.0,28079976448,385872977,7.662,Healthcare,"DexCom, Inc.",2.59074,0.18414429854018555,forecast_icc,0.06565193883321699,0.10529064207903142,2026-06-03
FANG,210.59,4.4,59241771008,281313297,129.653,Energy,"Diamondback Energy, Inc.",20.20448,0.01,forecast_icc,0.06809561244415752,0.615665471766799,2026-06-03
DASH,154.58,0.0,67353399296,411336610,23.392,Consumer Cyclical,"DoorDash, Inc.",2.56703,0.7118537765433206,forecast_icc,0.12046014545424105,0.1428582088163653,2026-06-03
EA,202.63,0.76,50809774080,250751484,26.979,Communication Services,Electronic Arts Inc.,5.59366,0.074820421691701,forecast_icc,0.037560891135667185,0.13314415207169525,2026-06-03
EXC,45.08,1.68,46126223360,1023208142,28.65,Utilities,Exelon Corporation,2.85569,0.06364136163239009,forecast_icc,0.07660392956011927,0.6355368190347331,2026-06-03
FAST,46.46,0.92,53337706496,1148035061,3.475,Industrials,Fastenal Company,1.23424,0.10634884625356489,forecast_icc,0.04696160383636305,0.07479552644945808,2026-06-03
FER,66.39,1.66,47569031168,716508987,9.604367,Industrials,Ferrovial N.V.,1.12956,0.1413205141825138,forecast_icc,0.038934736036574505,0.14466586981017887,2026-06-03
FTNT,146.48,0.0,107318329344,732648391,1.348,Technology,"Fortinet, Inc.",3.15682,0.08524084363378326,forecast_icc,0.03252007018886782,0.00920262211595093,2026-06-03
GEHC,62.03,0.14,28216936448,454891786,23.452,Healthcare,GE HealthCare Technologies Inc.,4.87224,0.10189563732492646,forecast_icc,0.0848154683227168,0.3780751388419472,2026-06-03
GILD,128.99,3.28,160150110208,1241569874,18.933,Healthcare,"Gilead Sciences, Inc.",9.58535,0.548,forecast_icc,0.22557972543494198,0.14677880891815814,2026-06-03
