date,etf,symbol,weight,matched,constituent_icc,holding_source
2026-07-17,SPY,AAPL,0.00482070797364254,True,0.040984933273002,stockanalysis_full_holdings
2026-07-17,SPY,ABBV,0.044056801348521225,True,0.0921896511318719,stockanalysis_full_holdings
2026-07-17,SPY,AMAT,0.044056801348521225,True,0.0824921641013022,stockanalysis_full_holdings
2026-07-17,SPY,AMD,0.08045155028860398,True,0.1202621156506197,stockanalysis_full_holdings
2026-07-17,SPY,AMZN,0.0024135465086581195,True,0.0567943008280636,stockanalysis_full_holdings
2026-07-17,SPY,AVGO,0.0017495019665934516,True,0.1660610130662884,stockanalysis_full_holdings
2026-07-17,SPY,BRK-B,0.0893906114317822,False,,stockanalysis_full_holdings
2026-07-17,SPY,CAT,0.03958727077693212,True,0.0927597648214401,stockanalysis_full_holdings
2026-07-17,SPY,COST,0.04150278387904174,True,0.0365448544710013,stockanalysis_full_holdings
2026-07-17,SPY,CSCO,0.04277979261378149,True,0.0612814460894636,stockanalysis_full_holdings
2026-07-17,SPY,GOOG,0.0016473412678142721,True,0.0381545430535745,stockanalysis_full_holdings
2026-07-17,SPY,GOOGL,0.0020495990192572915,True,0.0384642232709947,stockanalysis_full_holdings
2026-07-17,SPY,INTC,0.04533381008326097,True,0.0609092884692289,stockanalysis_full_holdings
2026-07-17,SPY,JNJ,0.05938090616539818,True,0.0671754982944011,stockanalysis_full_holdings
2026-07-17,SPY,JPM,0.09066762016652194,True,0.1917781932783532,stockanalysis_full_holdings
2026-07-17,SPY,LLY,0.09130612453389182,False,,stockanalysis_full_holdings
2026-07-17,SPY,MA,0.044056801348521225,False,,stockanalysis_full_holdings
2026-07-17,SPY,META,0.001436634826582214,True,0.0544137501177611,stockanalysis_full_holdings
2026-07-17,SPY,MSFT,0.0029371200899014154,True,0.0710335047162301,stockanalysis_full_holdings
2026-07-17,SPY,MU,0.09513715073811106,True,0.3509032838450511,stockanalysis_full_holdings
2026-07-17,SPY,NVDA,0.004948408847116515,True,0.1331246449554993,stockanalysis_full_holdings
2026-07-17,SPY,TSLA,0.001085457424528784,True,0.0182976621124283,stockanalysis_full_holdings
2026-07-17,SPY,V,0.06001941053276805,True,0.0590860202594233,stockanalysis_full_holdings
2026-07-17,SPY,WMT,0.049803340654850085,True,0.0463054667109249,stockanalysis_full_holdings
2026-07-17,SPY,XOM,0.05938090616539818,True,0.0599464162180535,stockanalysis_full_holdings
2026-07-17,IVV,AAPL,0.005219125478243035,True,0.040984933273002,stockanalysis_full_holdings
2026-07-17,IVV,ABBV,0.0466751059029865,True,0.0921896511318719,stockanalysis_full_holdings
2026-07-17,IVV,AMAT,0.05021109877442486,True,0.0824921641013022,stockanalysis_full_holdings
2026-07-17,IVV,AMD,0.093350211805973,True,0.1202621156506197,stockanalysis_full_holdings
2026-07-17,IVV,AMZN,0.0027085705395217922,True,0.0567943008280636,stockanalysis_full_holdings
2026-07-17,IVV,AVGO,0.0020225879224627483,True,0.1660610130662884,stockanalysis_full_holdings
2026-07-17,IVV,BRK-B,0.09688620467741137,False,,stockanalysis_full_holdings
2026-07-17,IVV,CAT,0.04596790732869882,True,0.0927597648214401,stockanalysis_full_holdings
2026-07-17,IVV,CSCO,0.048089503051561844,True,0.0612814460894636,stockanalysis_full_holdings
2026-07-17,IVV,GOOG,0.0018952921790909667,True,0.0381545430535745,stockanalysis_full_holdings
2026-07-17,IVV,GOOGL,0.0023549712523779553,True,0.0384642232709947,stockanalysis_full_holdings
2026-07-17,IVV,INTC,0.05303989307157556,True,0.0609092884692289,stockanalysis_full_holdings
2026-07-17,IVV,JNJ,0.06435507026017835,True,0.0671754982944011,stockanalysis_full_holdings
2026-07-17,IVV,JPM,0.1011293961231374,True,0.1917781932783532,stockanalysis_full_holdings
2026-07-17,IVV,LLY,0.09900780040027438,False,,stockanalysis_full_holdings
2026-07-17,IVV,LRCX,0.04526070875441115,True,0.0801541596123914,stockanalysis_full_holdings
2026-07-17,IVV,MA,0.0466751059029865,False,,stockanalysis_full_holdings
2026-07-17,IVV,META,0.0016194847351187738,True,0.0544137501177611,stockanalysis_full_holdings
2026-07-17,IVV,MSFT,0.0031894655700374103,True,0.0710335047162301,stockanalysis_full_holdings
2026-07-17,IVV,MU,0.0011032297758887717,True,0.3509032838450511,stockanalysis_full_holdings
2026-07-17,IVV,NVDA,0.005579796751129749,True,0.1331246449554993,stockanalysis_full_holdings
2026-07-17,IVV,TSLA,0.001202237576289046,True,0.0182976621124283,stockanalysis_full_holdings
2026-07-17,IVV,V,0.06364787168589067,True,0.0590860202594233,stockanalysis_full_holdings
2026-07-17,IVV,WMT,0.053747091645863235,True,0.0463054667109249,stockanalysis_full_holdings
2026-07-17,IVV,XOM,0.06506226883446603,True,0.0599464162180535,stockanalysis_full_holdings
2026-07-17,VOO,AAPL,0.005191013058642225,True,0.040984933273002,stockanalysis_full_holdings
2026-07-17,VOO,ABBV,0.043504228758507284,True,0.0921896511318719,stockanalysis_full_holdings
2026-07-17,VOO,AMD,0.09511941542114305,True,0.1202621156506197,stockanalysis_full_holdings
2026-07-17,VOO,AMZN,0.002993680826432874,True,0.0567943008280636,stockanalysis_full_holdings
2026-07-17,VOO,AVGO,0.002403792978859894,True,0.1660610130662884,stockanalysis_full_holdings
2026-07-17,VOO,BRK-B,0.09880621446847418,False,,stockanalysis_full_holdings
2026-07-17,VOO,CAT,0.04645366799637218,True,0.0927597648214401,stockanalysis_full_holdings
2026-07-17,VOO,COST,0.047928387615304636,True,0.0365448544710013,stockanalysis_full_holdings
2026-07-17,VOO,CSCO,0.053827266091034436,True,0.0612814460894636,stockanalysis_full_holdings
2026-07-17,VOO,GOOG,0.00199824508365347,True,0.0381545430535745,stockanalysis_full_holdings
2026-07-17,VOO,GOOGL,0.0025070233521851657,True,0.0384642232709947,stockanalysis_full_holdings
2026-07-17,VOO,INTC,0.06120086418569669,True,0.0609092884692289,stockanalysis_full_holdings
2026-07-17,VOO,JNJ,0.06120086418569669,True,0.0671754982944011,stockanalysis_full_holdings
2026-07-17,VOO,JPM,0.08553373789808211,True,0.1917781932783532,stockanalysis_full_holdings
2026-07-17,VOO,LLY,0.0995435742779404,False,,stockanalysis_full_holdings
2026-07-17,VOO,LRCX,0.04497894837743974,True,0.0801541596123914,stockanalysis_full_holdings
2026-07-17,VOO,MA,0.04571630818690596,False,,stockanalysis_full_holdings
2026-07-17,VOO,META,0.0015705763941630596,True,0.0544137501177611,stockanalysis_full_holdings
2026-07-17,VOO,MSFT,0.0037900294206563967,True,0.0710335047162301,stockanalysis_full_holdings
