ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
MMM,161.84,3.12,84410441728,521567261,6.256,Industrials,3M Company,8.6983,0.08879896071646187,forecast_icc,0.06952553917626647,0.038655463921516794,2026-06-23
AOS,57.44,1.42,7916875776,111965465,13.625,Industrials,A.O. Smith Corporation,3.76959,0.10668534243777184,forecast_icc,0.0864978581236081,0.19269336841808746,2026-06-23
AAON,129.45,0.4,10603470848,81911710,11.413,Industrials,"AAON, Inc.",2.26,0.45663716814159305,forecast_icc,0.08388758930722318,0.08816531488897625,2026-06-23
ABT,90.53,2.52,157686333440,1741813154,29.889,Healthcare,Abbott Laboratories,5.48325,0.10504718916700861,forecast_icc,0.08345245694218406,0.33015577332651563,2026-06-23
ABBV,234.76,6.92,414772264960,1766792821,-3.767,Healthcare,AbbVie Inc.,14.23434,0.13877988020519383,forecast_icc,0.09439027721667193,,2026-06-23
ACHC,24.54,0.0,2256870912,91967027,21.576,Healthcare,"Acadia Healthcare Company, Inc.",1.50721,0.1604952196442433,forecast_icc,0.08656985946655935,0.8792175768677726,2026-06-23
ACN,127.01,6.52,77722763264,611942109,52.121,Technology,Accenture plc,13.85455,0.058118091168605446,forecast_icc,0.10882847072275015,0.41036928338293266,2026-06-23
AYI,298.69,0.74,9054837760,30315168,93.756,Industrials,Acuity Inc.,19.48743,0.09067383436399767,forecast_icc,0.07248610128112787,0.31389064788809645,2026-06-23
ADBE,197.43,0.0,78478426112,397500000,28.867,Technology,Adobe Inc.,24.42773,0.12737081996567023,forecast_icc,0.11886352059291105,0.14621384587433048,2026-06-23
ADT,6.56,0.22,4989216768,705806827,4.767,Industrials,ADT Inc.,0.91384,0.05974787709008145,forecast_icc,0.11616917957754555,0.6743706078053893,2026-06-23
WMS,140.17,0.8,10736420864,76595708,25.583,Industrials,"Advanced Drainage Systems, Inc.",6.29869,0.16975593337662276,forecast_icc,0.07575120898483831,0.18251408198187413,2026-06-23
