ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
ADBE,254.99,0.0,103066959872,404200000,28.16,Technology,Adobe Inc.,23.55128,0.1203645831564144,forecast_icc,0.09833445757193082,0.11043570135507799,2026-05-19
AMD,414.05,0.0,675150168064,1630600639,39.547,Technology,"Advanced Micro Devices, Inc.",7.36111,0.75,forecast_icc,0.1313501718901392,0.09551262299977713,2026-05-19
ABNB,131.16,0.0,77844103168,417930233,12.834,Consumer Cyclical,"Airbnb, Inc.",5.08308,0.18560400387166842,forecast_icc,0.06970576399916462,0.06890331305823182,2026-05-19
ALNY,294.3,0.0,39292747776,133512573,8.059,Healthcare,"Alnylam Pharmaceuticals, Inc.",9.57842,0.4786561875549413,forecast_icc,0.11990633785474192,0.02738362386720653,2026-05-19
GOOGL,387.66,0.88,4696673091584,5823665113,39.514,Communication Services,Alphabet Inc.,14.23573,0.014120807292636206,forecast_icc,0.03281898730382285,0.04899559726382255,2026-05-19
GOOG,384.9,0.88,4663234002944,5456000000,39.514,Communication Services,Alphabet Inc.,14.22979,0.015570152475897325,forecast_icc,0.033328859797793584,0.046231517411284624,2026-05-19
AMZN,259.34,0.0,2789748768768,10757109436,41.093,Consumer Cyclical,"Amazon.com, Inc.",8.61571,0.1420544563361581,forecast_icc,0.05460923394863658,0.15845222444484175,2026-05-19
AEP,128.92,3.8,70146015232,544105032,58.473,Utilities,American Electric Power Company,6.3519,0.07931012767833256,forecast_icc,0.06720783268997643,0.4535603830226135,2026-05-19
AMGN,330.75,10.08,178604998656,540000000,17.028,Healthcare,Amgen Inc.,22.40536,0.04717755037187521,forecast_icc,0.07127646517949204,0.051482993584687685,2026-05-19
ADI,414.31,4.07,202267869184,488204157,69.207,Technology,"Analog Devices, Inc.",11.48124,0.15381875128470446,forecast_icc,0.05392843339278047,0.16704158317287332,2026-05-19
AAPL,298.97,1.08,4391078723584,14687356000,7.26,Technology,Apple Inc.,8.73895,0.10228803231509498,forecast_icc,0.04384107295792161,0.02428337346522642,2026-05-19
AMAT,406.91,2.12,322927788032,793609867,30.112,Technology,"Applied Materials, Inc.",12.26557,0.30467234706581103,forecast_icc,0.08476052158858197,0.0740016226560718,2026-05-19
APP,476.9,0.0,160209551360,305732000,7.028,Communication Services,Applovin Corporation,16.0809,0.30170575030004554,forecast_icc,0.08644257797303126,0.013411712833349014,2026-05-19
ARM,223.15,0.0,237431275520,1063998569,7.343,Technology,Arm Holdings plc,2.1654,0.41089867922785617,forecast_icc,0.04999301725669336,0.032906117675760356,2026-05-19
ASML,1459.44,8.79,562493915136,385417665,1.1415942,Technology,ASML Holding N.V. - New York Re,31.3978,0.30327698118976487,forecast_icc,0.0693051173801903,0.0007822139210788829,2026-05-19
ADSK,244.16,0.0,51553222656,211145251,14.363,Technology,"Autodesk, Inc.",12.42165,0.1360882008428832,forecast_icc,0.07130927095757023,0.058826181640461286,2026-05-19
ADP,220.44,6.8,88117420032,399734282,15.851,Technology,"Automatic Data Processing, Inc.",11.06736,0.09829263708779679,forecast_icc,0.07408364694061687,0.0719061917800249,2026-05-19
AXON,392.34,0.0,31623419904,80602077,43.863,Industrials,"Axon Enterprise, Inc.",7.68883,0.375158509161992,forecast_icc,0.07322239650300341,0.1117984365442969,2026-05-19
BKR,65.47,0.92,64950738944,992068697,19.474,Energy,Baker Hughes Company,2.29827,0.2128949166111902,forecast_icc,0.07817164545919664,0.29744920719124,2026-05-19
BKNG,154.54,1.61,119749713920,774878436,-11.185,Consumer Cyclical,Booking Holdings Inc. Common St,10.4546,0.17690299007135635,forecast_icc,0.10128782442312614,,2026-05-19
AVGO,411.07,2.6,1946280132608,4734668184,16.865,Technology,Broadcom Inc.,11.37545,0.6045703686447568,forecast_icc,0.14237517881502126,0.04102707394755213,2026-05-19
CDNS,338.12,0.0,93258907648,275816000,24.118,Technology,"Cadence Design Systems, Inc.",4.49478,0.75,forecast_icc,0.11308554662719417,0.07132970410835238,2026-05-19
CHTR,142.5,0.0,20117917696,141178369,133.228,Communication Services,"Charter Communications, Inc.",41.90553,0.08778173190984573,forecast_icc,0.17028694652569676,0.9349333280586853,2026-05-19
CTAS,172.2,1.8,68903575552,400136881,11.971,Industrials,Cintas Corporation,4.88692,0.1104335655177493,forecast_icc,0.04663790074069574,0.06951799763767069,2026-05-19
CSCO,115.38,1.68,455738654720,3949893042,12.085,Technology,"Cisco Systems, Inc.",4.27756,0.10977519894519316,forecast_icc,0.05759503240910312,0.10474085732731502,2026-05-19
CCEP,91.86,2.41,40673501184,442777049,20.281292,Consumer Defensive,Coca-Cola Europacific Partners ,4.46453,0.0939315000683163,forecast_icc,0.06941032139731684,0.22078479502029852,2026-05-19
CTSH,50.88,1.32,24066240512,473000000,31.789,Technology,Cognizant Technology Solutions ,5.68697,0.08320775386541523,forecast_icc,0.10859031516930037,0.6247837917394117,2026-05-19
CMCSA,24.8,1.32,88591269888,3562784182,24.679,Communication Services,Comcast Corporation,3.53477,0.07850015701163016,forecast_icc,0.13512251367657135,0.9924900155369357,2026-05-19
CEG,260.67,1.71,94151417856,361190063,92.403,Utilities,Constellation Energy Corporatio,11.71883,0.15764457714635327,forecast_icc,0.07337922349993009,0.3544826636857929,2026-05-19
CPRT,33.12,0.0,31904774144,963308388,10.162,Industrials,"Copart, Inc.",1.57351,0.06709839784939398,forecast_icc,0.052246694083504686,0.30682366829093954,2026-05-19
CSGP,33.8,0.0,13802422272,408355715,19.437,Real Estate,"CoStar Group, Inc.",1.36213,0.3203218488690507,forecast_icc,0.09999077241227361,0.5750592088865922,2026-05-19
COST,1094.32,5.88,485497831424,443652540,37.278,Consumer Defensive,Costco Wholesale Corporation,20.5506,0.09894309655192535,forecast_icc,0.03244205812761314,0.03406499126393923,2026-05-19
CRWD,616.88,0.0,157018488832,254536521,17.478,Technology,"CrowdStrike Holdings, Inc.",4.85415,0.2706735473769868,forecast_icc,0.030092578064924012,0.028332901094201255,2026-05-19
CSX,46.08,0.56,85623046144,1858138856,7.307,Industrials,CSX Corporation,1.90154,0.13182473153338892,forecast_icc,0.0660380094442076,0.15857203442584403,2026-05-19
DDOG,215.15,0.0,76584837120,330825798,11.208,Technology,"Datadog, Inc.",2.42107,0.17494331018929654,forecast_icc,0.0287950138864752,0.04841553084684552,2026-05-19
DXCM,66.95,0.0,25834194944,385872977,7.662,Healthcare,"DexCom, Inc.",2.58513,0.18000255306309554,forecast_icc,0.0683844479394384,0.11444361847477125,2026-05-19
FANG,207.77,4.4,58448470016,281313297,129.653,Energy,"Diamondback Energy, Inc.",19.07948,0.01,forecast_icc,0.06620737059128459,0.6240216875814996,2026-05-19
DASH,154.65,0.0,67383898112,411336610,23.392,Consumer Cyclical,"DoorDash, Inc.",2.57001,0.709133427496391,forecast_icc,0.12004581719104446,0.14279354935992455,2026-05-19
EA,201.7,0.76,50576572416,250751484,27.056,Communication Services,Electronic Arts Inc.,5.59672,0.07423276490515862,forecast_icc,0.037598579067242247,0.13413981665862676,2026-05-19
EXC,44.62,1.68,45655543808,1023208142,28.65,Utilities,Exelon Corporation,2.85395,0.06455614148811284,forecast_icc,0.07752096980536496,0.6420887984946811,2026-05-19
FAST,43.57,0.92,50019889152,1148035061,3.475,Industrials,Fastenal Company,1.23599,0.1063600838194485,forecast_icc,0.049645631355799,0.0797567108725887,2026-05-19
FER,64.99,1.66,46592733184,716921587,9.604367,Industrials,Ferrovial N.V.,1.25,0.03160000000000007,forecast_icc,0.026059180013373304,0.14778223043019387,2026-05-19
FTNT,127.64,0.0,93515235328,732648391,1.348,Technology,"Fortinet, Inc.",3.15706,0.08496829328552513,forecast_icc,0.03562228952556146,0.010560953277869722,2026-05-19
GEHC,61.58,0.14,28012236800,454891786,23.452,Healthcare,GE HealthCare Technologies Inc.,4.88373,0.10178900143947356,forecast_icc,0.08530003979403433,0.3808379259906871,2026-05-19
GILD,130.5,3.28,162024882176,1241569874,18.293,Healthcare,"Gilead Sciences, Inc.",9.60891,0.548,forecast_icc,0.2244802849377242,0.14017623342821495,2026-05-19
HON,217.15,4.76,137597763584,633653119,21.447,Industrials,Honeywell International Inc.,10.5236,0.08886882815766461,forecast_icc,0.06612703146311916,0.09876583811550592,2026-05-19
IDXX,546.49,0.0,43108769792,78882997,20.14,Healthcare,"IDEXX Laboratories, Inc.",14.62513,0.12928432089150665,forecast_icc,0.04463574956083016,0.03685337269528919,2026-05-19
INSM,107.41,0.0,23281381376,216752451,3.255,Healthcare,Insmed Incorporated,0.36891,0.04,forecast_icc,0.010000000000000002,0.030304440127951623,2026-05-19
INTC,110.8,0.0,556880822272,5026000000,22.884,Technology,Intel Corporation,1.08883,0.4141050485383393,forecast_icc,0.0508274884131551,0.20653428776870802,2026-05-19
INTU,399.71,4.64,111228928000,276550000,68.669,Technology,Intuit Inc.,23.2245,0.14033068526771286,forecast_icc,0.08382989577139452,0.17073267082102958,2026-05-19
ISRG,441.58,0.0,156391227392,354162842,49.307,Healthcare,"Intuitive Surgical, Inc.",10.41054,0.1324330918473009,forecast_icc,0.04113260097804461,0.11166040155643207,2026-05-19
KDP,28.85,0.92,39252140032,1360559471,18.568,Consumer Defensive,Keurig Dr Pepper Inc.,2.28539,0.10461234187600366,forecast_icc,0.09911841582095982,0.6436048642681048,2026-05-19
KLAC,1740.58,9.2,227367649280,130627521,41.678,Technology,KLA Corporation,37.09772,0.3426407337162498,forecast_icc,0.07539701609874039,0.0239448920612863,2026-05-19
KHC,23.28,1.6,27604903936,1185777638,35.348,Consumer Defensive,The Kraft Heinz Company,2.05887,0.02389174644343739,forecast_icc,0.08984019057796677,1.5183848509381026,2026-05-19
LRCX,273.38,1.04,341881094144,1250571000,8.464,Technology,Lam Research Corporation,5.675,0.3949903083700441,forecast_icc,0.08232090199007114,0.030960568236457316,2026-05-19
LIN,506.07,6.4,233980100608,462347310,82.481,Basic Materials,Linde plc,17.95,0.098050139275766,forecast_icc,0.05260780017618394,0.16298338353140332,2026-05-19
MAR,358.69,2.92,94582472704,263688623,-15.459,Consumer Cyclical,Marriott International,11.59828,0.12827764116748352,forecast_icc,0.05393068168777726,,2026-05-19
MRVL,176.27,0.24,154333757440,875553173,16.887,Technology,"Marvell Technology, Inc.",3.80776,0.42518698657478415,forecast_icc,0.08757179081072308,0.09580189504683778,2026-05-19
MELI,1594.86,0.0,80854908928,50697182,143.617,Consumer Cyclical,"MercadoLibre, Inc.",41.07675,0.4398283700633572,forecast_icc,0.09843012127228723,0.09004990895206615,2026-05-19
META,602.61,2.1,1529679183872,2196045588,96.013,Communication Services,"Meta Platforms, Inc.",32.84651,0.05737382753905962,forecast_icc,0.0560981192887372,0.1378386574542596,2026-05-19
MCHP,91.81,1.82,49681649664,541135458,11.879,Technology,Microchip Technology Incorporat,3.14583,0.2951494518139888,forecast_icc,0.09976165285007277,0.12938676853639028,2026-05-19
MU,698.74,0.6,787992870912,1127734051,64.237,Technology,"Micron Technology, Inc.",58.29113,0.75,forecast_icc,0.2625556461232784,0.0919326238957523,2026-05-19
MSFT,417.42,3.64,3100777381888,7428434704,55.777,Technology,Microsoft Corporation,16.84516,0.1499463347335377,forecast_icc,0.06773428126007197,0.133623202009016,2026-05-19
MSTR,164.63,0.0,57803165696,331469290,105.951,Technology,Strategy Inc,53.05,0.01,forecast_icc,0.13511723836417333,0.6075705771806938,2026-05-19
MDLZ,61.29,2.0,78674894848,1283649766,20.06,Consumer Defensive,"Mondelez International, Inc.",3.05601,0.10916849094080172,forecast_icc,0.07773967524042408,0.32729645658515416,2026-05-19
MPWR,1468.11,8.0,72128241664,49130000,74.852,Technology,"Monolithic Power Systems, Inc.",24.02205,0.255465707547857,forecast_icc,0.05038580962881292,0.050985282257829806,2026-05-19
MNST,86.35,0.0,84451000320,978008110,8.924,Consumer Defensive,Monster Beverage Corporation,2.26878,0.12213612602367796,forecast_icc,0.04282427020274959,0.10334684421225337,2026-05-19
NFLX,89.33,0.0,376150654976,4210798528,7.389,Communication Services,"Netflix, Inc.",3.59407,0.06581118342158065,forecast_icc,0.04602817796324306,0.08271576803548882,2026-05-19
NVDA,220.61,0.04,5343290064896,24220525225,6.472,Technology,NVIDIA Corporation,8.37128,0.38161667032998525,forecast_icc,0.1095704618334733,0.029336838792645828,2026-05-19
NXPI,294.28,4.06,74297188352,252471079,43.254,Technology,NXP Semiconductors N.V.,14.7559,0.194689581794401,forecast_icc,0.09134704922044568,0.14698246721434693,2026-05-19
ORLY,91.92,0.0,76175491072,828715079,-1.282,Consumer Cyclical,"O'Reilly Automotive, Inc.",3.2549,0.11050723524532247,forecast_icc,0.05083232868879416,,2026-05-19
ODFL,204.46,1.16,42521198592,207968283,21.138,Industrials,"Old Dominion Freight Line, Inc.",5.34002,0.15580840521196548,forecast_icc,0.05049051905094626,0.10338451670271298,2026-05-19
PCAR,109.38,1.4,57565188096,526286229,37.542,Industrials,PACCAR Inc.,5.67328,0.18316388403181216,forecast_icc,0.08966347933123575,0.34322545035670443,2026-05-19
PLTR,135.26,0.0,324260397056,2296071334,3.089,Technology,Palantir Technologies Inc.,1.46358,0.41067792672761283,forecast_icc,0.05387088131088891,0.021873051458396596,2026-05-19
PANW,240.13,0.0,194745434112,811000000,13.361,Technology,"Palo Alto Networks, Inc.",3.69117,0.01,forecast_icc,0.016366225496768944,0.055640693448906445,2026-05-19
