ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
ADBE,244.1,0.0,98665226240,404200000,28.16,Technology,Adobe Inc.,23.55128,0.1203645831564144,forecast_icc,0.10091420569169396,0.11536254903336449,2026-05-21
AMD,449.59,0.0,733101686784,1630600639,39.547,Technology,"Advanced Micro Devices, Inc.",7.36568,0.75,forecast_icc,0.12603677629922816,0.08796237225073097,2026-05-21
ABNB,134.25,0.0,79678029824,417930233,12.834,Consumer Cyclical,"Airbnb, Inc.",5.08308,0.18560400387166842,forecast_icc,0.06865815695127198,0.06731738500776009,2026-05-21
ALNY,300.51,0.0,40121864192,133512573,8.059,Healthcare,"Alnylam Pharmaceuticals, Inc.",9.52989,0.4660641413489557,forecast_icc,0.11574726757095391,0.02681774258189982,2026-05-21
GOOGL,387.66,0.88,4696673091584,5823665113,39.514,Communication Services,Alphabet Inc.,14.23592,0.014107272308357954,forecast_icc,0.03281590141858415,0.04899559726382255,2026-05-21
GOOG,383.47,0.88,4645909430272,5456000000,39.514,Communication Services,Alphabet Inc.,14.23001,0.015554451472627129,forecast_icc,0.03341030459765515,0.04640391450493217,2026-05-21
AMZN,268.46,0.0,2887853539328,10757109436,41.093,Consumer Cyclical,"Amazon.com, Inc.",8.63364,0.14082009442135646,forecast_icc,0.05314931169052811,0.15306936173654107,2026-05-21
AEP,129.61,3.8,70521454592,544105032,58.473,Utilities,American Electric Power Company,6.35616,0.0788778130191814,forecast_icc,0.06682285793280174,0.4511457360062049,2026-05-21
AMGN,337.42,10.08,182206808064,540000000,17.028,Healthcare,Amgen Inc.,22.40688,0.047763008504530635,forecast_icc,0.07036668877474284,0.050465293243983626,2026-05-21
ADI,384.21,4.4,187143700480,487087040,69.207,Technology,"Analog Devices, Inc.",12.00829,0.1673302360286102,forecast_icc,0.061975269497208774,0.18012806571003206,2026-05-21
AAPL,304.99,1.08,4479496749056,14687356000,7.26,Technology,Apple Inc.,8.75324,0.10256088031403232,forecast_icc,0.04328251339749867,0.023804058923018758,2026-05-21
AMAT,427.36,2.12,339157090304,793609867,30.112,Technology,"Applied Materials, Inc.",12.2565,0.31567086851874526,forecast_icc,0.08429079209371707,0.07046050635026974,2026-05-21
APP,485.89,0.0,163229663232,305732000,7.028,Communication Services,Applovin Corporation,16.0809,0.30170575030004554,forecast_icc,0.08547825513974155,0.013163566311755803,2026-05-21
ARM,298.23,0.0,317316300800,1063998569,7.343,Technology,Arm Holdings plc,2.16735,0.4096292707684499,forecast_icc,0.0405068755000616,0.024621935502429127,2026-05-21
ASML,1592.0,8.79,613584928768,385417665,1.1291128,Technology,ASML Holding N.V. - New York Re,31.3978,0.30327698118976487,forecast_icc,0.06528618962366284,0.0007092417015056053,2026-05-21
ADSK,240.19,0.0,50714976256,211145251,14.363,Technology,"Autodesk, Inc.",12.42165,0.1360882008428832,forecast_icc,0.07207222109626141,0.05979849472480447,2026-05-21
ADP,220.075,6.8,87971520512,399734282,15.851,Technology,"Automatic Data Processing, Inc.",11.06736,0.09829263708779679,forecast_icc,0.07418055290949088,0.07202544718000747,2026-05-21
AXON,389.84,0.0,31421915136,80602077,43.863,Industrials,"Axon Enterprise, Inc.",7.68883,0.375158509161992,forecast_icc,0.07351617953912004,0.11251538577928517,2026-05-21
BKR,65.8,0.92,65278119936,992068697,19.474,Energy,Baker Hughes Company,2.29603,0.21201378030774864,forecast_icc,0.07765565729434576,0.29595744828924725,2026-05-21
BKNG,159.68,1.61,123732590592,774878436,-11.185,Consumer Cyclical,Booking Holdings Inc. Common St,10.4546,0.17690299007135635,forecast_icc,0.09925084615316304,,2026-05-21
AVGO,414.57,2.6,1962851434496,4734668184,16.865,Technology,Broadcom Inc.,11.35861,0.6075065522982124,forecast_icc,0.1422518857175879,0.04068070436704399,2026-05-21
CDNS,358.46,0.0,98869002240,275816000,23.789,Technology,"Cadence Design Systems, Inc.",4.49478,0.75,forecast_icc,0.10962589240997486,0.06636444866786996,2026-05-21
CHTR,148.9,0.0,21021458432,141178369,133.228,Communication Services,"Charter Communications, Inc.",41.90553,0.08778173190984573,forecast_icc,0.1664261083145745,0.8947481834324139,2026-05-21
CTAS,172.36,1.8,68967596032,400136881,11.971,Industrials,Cintas Corporation,4.88692,0.1104335655177493,forecast_icc,0.04660368355029701,0.06945346623693378,2026-05-21
CSCO,118.2,1.68,465877565440,3941434665,12.364,Technology,"Cisco Systems, Inc.",4.27766,0.11468887195335764,forecast_icc,0.05763742630875701,0.10460237155235187,2026-05-21
CCEP,94.15,2.41,41687461888,442777049,20.281292,Consumer Defensive,Coca-Cola Europacific Partners ,4.46453,0.0939315000683163,forecast_icc,0.06808478223645908,0.2154146646249117,2026-05-21
CTSH,52.32,1.32,24747360256,473000000,31.789,Technology,Cognizant Technology Solutions ,5.68697,0.08320775386541523,forecast_icc,0.10660118440917754,0.6075879142040805,2026-05-21
CMCSA,25.08,1.32,89591496704,3562784182,24.679,Communication Services,Comcast Corporation,3.53477,0.07850015701163016,forecast_icc,0.1340794447642194,0.9814095540570688,2026-05-21
CEG,285.83,1.71,103238942720,361190063,92.403,Utilities,Constellation Energy Corporatio,11.71883,0.15764457714635327,forecast_icc,0.06894022304698277,0.32327961244147274,2026-05-21
CPRT,34.4,0.0,33137811456,963308388,10.162,Industrials,"Copart, Inc.",1.57343,0.06715265375644286,forecast_icc,0.05085495568839464,0.2954069508136923,2026-05-21
COST,1050.45,5.88,466034786304,443652540,37.278,Consumer Defensive,Costco Wholesale Corporation,20.54333,0.0990121854636028,forecast_icc,0.03339868959288894,0.03548765000416032,2026-05-21
CRWD,648.23,0.0,164998201344,254536521,17.478,Technology,"CrowdStrike Holdings, Inc.",4.87827,0.26249264595850597,forecast_icc,0.028486030465166956,0.026962653397432177,2026-05-21
CSX,45.9,0.56,85288574976,1858138856,7.307,Industrials,CSX Corporation,1.90371,0.13281959962389212,forecast_icc,0.0665058875919925,0.15919389700921435,2026-05-21
DDOG,218.04,0.0,77613555712,330825798,11.208,Technology,"Datadog, Inc.",2.42107,0.17494331018929654,forecast_icc,0.028525315023525517,0.047773813607288634,2026-05-21
DXCM,71.9,0.0,27744268288,385872977,7.662,Healthcare,"DexCom, Inc.",2.58513,0.18000255306309554,forecast_icc,0.06525237115255111,0.10656466838784054,2026-05-21
FANG,200.97,4.4,56535535616,281313297,129.653,Energy,"Diamondback Energy, Inc.",19.27166,0.01,forecast_icc,0.06838439833527288,0.6451360635136323,2026-05-21
DASH,159.27,0.0,69396922368,411336610,23.392,Consumer Cyclical,"DoorDash, Inc.",2.57001,0.709133427496391,forecast_icc,0.11822010324617882,0.13865147981773968,2026-05-21
EA,201.87,0.76,50619203584,250751484,26.979,Communication Services,Electronic Arts Inc.,5.59672,0.07423276490515862,forecast_icc,0.03757746260860617,0.13364541138245656,2026-05-21
EXC,45.35,1.68,46402486272,1023208142,28.65,Utilities,Exelon Corporation,2.85641,0.06363932348647428,forecast_icc,0.07624775255202804,0.631753072377699,2026-05-21
FAST,43.53,0.92,49973964800,1148035061,3.475,Industrials,Fastenal Company,1.23485,0.10521925739968419,forecast_icc,0.04940982264778382,0.07983000454218513,2026-05-21
FER,68.37,1.66,49012883456,716876987,9.604367,Industrials,Ferrovial N.V.,1.25,0.03160000000000007,forecast_icc,0.024969306465835894,0.14047632360138915,2026-05-21
FTNT,129.46,0.0,94848663552,732648391,1.348,Technology,"Fortinet, Inc.",3.15706,0.08496829328552513,forecast_icc,0.03529064054990583,0.010412482306896722,2026-05-21
GEHC,64.33,0.14,29263187968,454891786,23.452,Healthcare,GE HealthCare Technologies Inc.,4.88354,0.10029609668396278,forecast_icc,0.08254384624491462,0.3645577568970903,2026-05-21
GILD,130.5,3.28,162024882176,1241569874,18.293,Healthcare,"Gilead Sciences, Inc.",9.58976,0.548,forecast_icc,0.2243141871351061,0.14017623342821495,2026-05-21
HON,223.8,4.76,141811564544,633653119,21.447,Industrials,Honeywell International Inc.,10.5236,0.08886882815766461,forecast_icc,0.06460354167207896,0.09583110155290918,2026-05-21
IDXX,553.07,0.0,43627823104,78882997,20.14,Healthcare,"IDEXX Laboratories, Inc.",14.62513,0.12928432089150665,forecast_icc,0.044244939484117674,0.03641491705402877,2026-05-21
INSM,109.53,0.0,23740895232,216752451,3.255,Healthcare,Insmed Incorporated,0.40432,0.04,forecast_icc,0.010000000000000002,0.02971788641963373,2026-05-21
