date,etf,symbol,weight,matched,constituent_icc,holding_source
2026-05-13,SPY,AAPL,0.004514642800402479,True,0.0435197444637987,stockanalysis_full_holdings
2026-05-13,SPY,ABBV,0.038394322935974154,True,0.1024825041082456,stockanalysis_full_holdings
2026-05-13,SPY,AMD,0.07612667478684532,True,0.1264794880771792,stockanalysis_full_holdings
2026-05-13,SPY,AMZN,0.002707461738071281,True,0.0539719299811839,stockanalysis_full_holdings
2026-05-13,SPY,AVGO,0.002071969496372399,True,0.1377183726648173,stockanalysis_full_holdings
2026-05-13,SPY,BRK-B,0.09267595191442038,True,0.0415231917379453,stockanalysis_full_holdings
2026-05-13,SPY,CAT,0.04435206270190119,True,0.0631043769782265,stockanalysis_full_holdings
2026-05-13,SPY,COST,0.046999947042313195,True,0.033691942560212,stockanalysis_full_holdings
2026-05-13,SPY,CSCO,0.04104220727638617,True,0.0560916074752877,stockanalysis_full_holdings
2026-05-13,SPY,GOOG,0.0018733781708414978,True,0.0327340974493712,stockanalysis_full_holdings
2026-05-13,SPY,GOOGL,0.0023499973521156595,True,0.0320383898066713,stockanalysis_full_holdings
2026-05-13,SPY,INTC,0.05891542657416725,True,0.0477594877345751,stockanalysis_full_holdings
2026-05-13,SPY,JNJ,0.056267542233755234,True,0.0707359851096476,stockanalysis_full_holdings
2026-05-13,SPY,JPM,0.08539426997828736,True,0.074003201763659,stockanalysis_full_holdings
2026-05-13,SPY,LLY,0.08208441455277234,True,0.0778605863662319,stockanalysis_full_holdings
2026-05-13,SPY,MA,0.04236614944659218,True,0.0685329659304531,stockanalysis_full_holdings
2026-05-13,SPY,META,0.0013768998570142456,True,0.0554785883916307,stockanalysis_full_holdings
2026-05-13,SPY,MSFT,0.0031576020759413225,True,0.0688581386908394,stockanalysis_full_holdings
2026-05-13,SPY,MU,0.09002806757400839,True,0.2477601405951427,stockanalysis_full_holdings
2026-05-13,SPY,NFLX,0.038394322935974154,False,,stockanalysis_full_holdings
2026-05-13,SPY,NVDA,0.005593655669120372,False,,stockanalysis_full_holdings
2026-05-13,SPY,TSLA,0.0012709844833977651,False,,stockanalysis_full_holdings
2026-05-13,SPY,V,0.05692951331885823,True,0.0642418320807179,stockanalysis_full_holdings
2026-05-13,SPY,WMT,0.05957739765927025,False,,stockanalysis_full_holdings
2026-05-13,SPY,XOM,0.06553513742519727,True,0.057289583379521,stockanalysis_full_holdings
2026-05-13,IVV,AAPL,0.0044717571491886664,True,0.0435197444637987,stockanalysis_full_holdings
2026-05-13,IVV,AMD,0.078057299349743,True,0.1264794880771792,stockanalysis_full_holdings
2026-05-13,IVV,AMZN,0.002732005477241005,True,0.0539719299811839,stockanalysis_full_holdings
2026-05-13,IVV,AVGO,0.0021101930925905097,True,0.1377183726648173,stockanalysis_full_holdings
2026-05-13,IVV,BRK-B,0.09128735008698757,True,0.0415231917379453,stockanalysis_full_holdings
2026-05-13,IVV,CAT,0.044982172506631564,True,0.0631043769782265,stockanalysis_full_holdings
2026-05-13,IVV,COST,0.046305177580356016,True,0.033691942560212,stockanalysis_full_holdings
2026-05-13,IVV,CSCO,0.04035165474859596,True,0.0560916074752877,stockanalysis_full_holdings
2026-05-13,IVV,GOOG,0.0018786672046887298,True,0.0327340974493712,stockanalysis_full_holdings
2026-05-13,IVV,GOOGL,0.0023549490312295344,True,0.0320383898066713,stockanalysis_full_holdings
2026-05-13,IVV,INTC,0.06350424353877397,True,0.0477594877345751,stockanalysis_full_holdings
2026-05-13,IVV,JNJ,0.055566213096427224,True,0.0707359851096476,stockanalysis_full_holdings
2026-05-13,IVV,JPM,0.08401082218150306,True,0.074003201763659,stockanalysis_full_holdings
2026-05-13,IVV,LLY,0.07938030442346745,True,0.0778605863662319,stockanalysis_full_holdings
2026-05-13,IVV,LRCX,0.03836714713800927,True,0.0782592825218173,stockanalysis_full_holdings
2026-05-13,IVV,MA,0.042336162359182646,True,0.0685329659304531,stockanalysis_full_holdings
2026-05-13,IVV,META,0.0013626952259361913,True,0.0554785883916307,stockanalysis_full_holdings
2026-05-13,IVV,MSFT,0.003188442227675943,True,0.0688581386908394,stockanalysis_full_holdings
2026-05-13,IVV,MU,0.09327185769757426,True,0.2477601405951427,stockanalysis_full_holdings
2026-05-13,IVV,NFLX,0.03770564460114704,False,,stockanalysis_full_holdings
2026-05-13,IVV,NVDA,0.005543391258905479,False,,stockanalysis_full_holdings
2026-05-13,IVV,TSLA,0.0013031599976185907,False,,stockanalysis_full_holdings
2026-05-13,IVV,V,0.056889218170151676,True,0.0642418320807179,stockanalysis_full_holdings
2026-05-13,IVV,WMT,0.058212223243876135,False,,stockanalysis_full_holdings
2026-05-13,IVV,XOM,0.06482724861249843,True,0.057289583379521,stockanalysis_full_holdings
2026-05-13,VOO,AAPL,0.00502062445427995,True,0.0435197444637987,stockanalysis_full_holdings
2026-05-13,VOO,ABBV,0.051937494354620174,True,0.1024825041082456,stockanalysis_full_holdings
2026-05-13,VOO,AMD,0.04441032125974769,True,0.1264794880771792,stockanalysis_full_holdings
2026-05-13,VOO,AMZN,0.0027398910065335865,True,0.0539719299811839,stockanalysis_full_holdings
2026-05-13,VOO,AVGO,0.001979646523951465,True,0.1377183726648173,stockanalysis_full_holdings
2026-05-13,VOO,BRK-B,0.001181766175894981,True,0.0415231917379453,stockanalysis_full_holdings
2026-05-13,VOO,COST,0.05946466744949267,True,0.033691942560212,stockanalysis_full_holdings
2026-05-13,VOO,CVX,0.051937494354620174,True,0.0622498265048782,stockanalysis_full_holdings
2026-05-13,VOO,GOOG,0.0018065215427693975,True,0.0327340974493712,stockanalysis_full_holdings
2026-05-13,VOO,GOOGL,0.002258151928461747,True,0.0320383898066713,stockanalysis_full_holdings
2026-05-13,VOO,JNJ,0.07903531749616115,True,0.0707359851096476,stockanalysis_full_holdings
2026-05-13,VOO,JPM,0.10086411947129137,True,0.074003201763659,stockanalysis_full_holdings
2026-05-13,VOO,LLY,0.09785325023334238,True,0.0778605863662319,stockanalysis_full_holdings
2026-05-13,VOO,MA,0.054948363592569174,True,0.0685329659304531,stockanalysis_full_holdings
2026-05-13,VOO,META,0.001686086773251438,True,0.0554785883916307,stockanalysis_full_holdings
2026-05-13,VOO,MSFT,0.003703369162677265,True,0.0688581386908394,stockanalysis_full_holdings
2026-05-13,VOO,MU,0.05118477704513293,True,0.2477601405951427,stockanalysis_full_holdings
2026-05-13,VOO,NFLX,0.054948363592569174,False,,stockanalysis_full_holdings
2026-05-13,VOO,NVDA,0.005705597205913348,False,,stockanalysis_full_holdings
2026-05-13,VOO,PG,0.04516303856923494,True,0.05098708664424,stockanalysis_full_holdings
2026-05-13,VOO,PLTR,0.04516303856923494,False,,stockanalysis_full_holdings
2026-05-13,VOO,TSLA,0.0014075813687411556,False,,stockanalysis_full_holdings
2026-05-13,VOO,V,0.06699184054436516,True,0.0642418320807179,stockanalysis_full_holdings
2026-05-13,VOO,WMT,0.07301357902026315,False,,stockanalysis_full_holdings
2026-05-13,VOO,XOM,0.09559509830488062,True,0.057289583379521,stockanalysis_full_holdings
2026-05-13,VTI,AAPL,0.004490179152847818,True,0.0435197444637987,stockanalysis_full_holdings
2026-05-13,VTI,ABBV,0.046189026698771826,True,0.1024825041082456,stockanalysis_full_holdings
2026-05-13,VTI,AMD,0.04013144942680175,True,0.1264794880771792,stockanalysis_full_holdings
2026-05-13,VTI,AMZN,0.00242303090878803,True,0.0539719299811839,stockanalysis_full_holdings
2026-05-13,VTI,AVGO,0.0017642693804612846,True,0.1377183726648173,stockanalysis_full_holdings
2026-05-13,VTI,BRK-B,0.10297881362349129,True,0.0415231917379453,stockanalysis_full_holdings
2026-05-13,VTI,CAT,0.03937425226780549,True,0.0631043769782265,stockanalysis_full_holdings
2026-05-13,VTI,COST,0.05300380112973816,True,0.033691942560212,stockanalysis_full_holdings
2026-05-13,VTI,CVX,0.04694622385776809,True,0.0622498265048782,stockanalysis_full_holdings
2026-05-13,VTI,GOOG,0.0015976860054821072,True,0.0327340974493712,stockanalysis_full_holdings
2026-05-13,VTI,GOOGL,0.00201414444293005,True,0.0320383898066713,stockanalysis_full_holdings
2026-05-13,VTI,JNJ,0.07117653294564838,True,0.0707359851096476,stockanalysis_full_holdings
2026-05-13,VTI,JPM,0.09010646192055487,True,0.074003201763659,stockanalysis_full_holdings
2026-05-13,VTI,LLY,0.09389244771553618,True,0.0778605863662319,stockanalysis_full_holdings
2026-05-13,VTI,MA,0.04770342101676434,True,0.0685329659304531,stockanalysis_full_holdings
2026-05-13,VTI,META,0.0015068223464025565,True,0.0554785883916307,stockanalysis_full_holdings
2026-05-13,VTI,MSFT,0.003308951584813654,True,0.0688581386908394,stockanalysis_full_holdings
2026-05-13,VTI,MU,0.045431829539775564,True,0.2477601405951427,stockanalysis_full_holdings
2026-05-13,VTI,NFLX,0.049217815334756866,False,,stockanalysis_full_holdings
2026-05-13,VTI,NVDA,0.004853633789166024,False,,stockanalysis_full_holdings
