ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,149.26,1.02,42315272192.0,283054377.0,23.815,Healthcare,"Agilent Technologies, Inc.",5.94661,0.10234234294833544,0.15930276798572554,0.055853349848851264,2025-12-03
AA,44.1,0.4,11420313600.0,258964032.0,24.501,Basic Materials,Alcoa Corporation,3.43132,0.01,0.5555782415670267,0.05572573299746797,2025-12-03
AAL,14.56,0.0,9610859520.0,660086495.0,-6.002,Industrials,"American Airlines Group, Inc.",0.70878,0.75,,0.2092073761563661,2025-12-03
AAMI,45.11,0.04,1615475328.0,35709120.0,0.544,Financial Services,Acadian Asset Management Inc.,3.265,0.3588575803981624,0.012024796010997948,0.14803523584709077,2025-12-03
AAOI,25.65,0.0,1751379072.0,68279888.0,8.214,Technology,"Applied Optoelectronics, Inc.",0.73,0.04,0.3202339282217939,0.03196933959805069,2025-12-03
AAON,88.63,0.4,7235226112.0,81634058.0,10.578,Industrials,"AAON, Inc.",1.422,0.3980309423347399,0.11935011458616318,0.07149875790923552,2025-12-03
AAP,53.53,1.0,3212990720.0,60022245.0,36.583,Consumer Cyclical,Advance Auto Parts Inc.,1.81868,0.4821134009281456,0.6834111829725422,0.14321578126205747,2025-12-03
AAPL,284.15,1.04,4216896618496.0,14776353000.0,4.991,Technology,Apple Inc.,8.24844,0.10183501365106595,0.01748887499388194,0.0435492658489592,2025-12-03
AAT,19.5,1.36,1508023552.0,61152542.0,19.119,Real Estate,"American Assets Trust, Inc.",0.41,0.12195121951219523,0.7753031767623215,0.043076120282661834,2025-12-03
AB,41.01,3.47,4533134336.0,90993251.0,12.934,Financial Services,AllianceBernstein Holding L.P.,3.32229,0.13488888688224088,0.25962317046013084,0.14046646652025963,2025-12-03
ABBV,230.24,6.92,406922625024.0,1767384632.0,-1.495,Healthcare,AbbVie Inc.,10.63934,0.3388762836792507,,0.1364109841798558,2025-12-03
ABCB,76.71,0.8,5261297152.0,68315144.0,58.794,Financial Services,Ameris Bancorp,5.96857,0.04834826432462047,0.7634088059080986,0.0708659289562035,2025-12-03
ABEV,2.62,0.18,41741017088.0,15592466967.0,5.902,Consumer Defensive,Ambev S.A.,0.18115,0.061330389180237255,2.204707658302138,0.09478300708358478,2025-12-03
ABG,236.23,0.0,4644432896.0,19440558.0,199.48,Consumer Cyclical,Asbury Automotive Group Inc,28.17827,0.01,0.8349786931317092,0.07216131652485752,2025-12-03
ABL,6.86,0.2,670584576.0,97752855.0,4.448,Financial Services,"Abacus Global Management, Inc.",0.8375,0.18208955223880596,0.6483965104500108,0.15158042233066904,2025-12-03
ABM,43.94,1.06,2735617536.0,61233895.0,29.662,Industrials,ABM Industries Incorporated,3.64387,0.10619204307508223,0.6639523871987637,0.0984770409003917,2025-12-03
ABNB,120.13,0.0,73547866112.0,425294120.0,14.161,Consumer Cyclical,"Airbnb, Inc.",4.13249,0.1653603517491875,0.0818866726078591,0.06049957856651156,2025-12-03
ABR,9.09,1.2,1926029184.0,195710635.0,12.078,Real Estate,Arbor Realty Trust,0.905,0.01,1.2272882826317546,0.10219915135322999,2025-12-03
ABT,125.29,2.36,218062110720.0,1738871947.0,29.303,Healthcare,Abbott Laboratories,5.15449,0.10102842376258359,0.23366812553863645,0.06129340421686502,2025-12-03
ACA,107.03,0.2,5249288704.0,49045025.0,52.646,Industrials,"Arcosa, Inc.",4.23333,0.14480326362461704,0.491880811238764,0.06287537278967503,2025-12-03
ACAD,25.88,0.0,4378425344.0,169181817.0,5.423,Healthcare,ACADIA Pharmaceuticals Inc.,0.82844,0.01,0.2095440532857924,0.028517237051537303,2025-12-03
ACCO,3.63,0.3,327194176.0,90136133.0,7.148,Industrials,Acco Brands Corporation,0.84333,0.249012841947992,1.9691459260081696,0.2673868588026166,2025-12-03
ACEL,10.59,0.0,892671360.0,83207946.0,3.189,Consumer Cyclical,"Accel Entertainment, Inc.",0.9072,0.01,0.29725400823210013,0.05723371507680264,2025-12-03
ACGL,92.72,0.0,34604986368.0,362625938.0,62.577,Financial Services,Arch Capital Group Ltd.,9.2113,0.01,0.6557448999086974,0.06358682622264569,2025-12-03
ACHC,14.69,0.0,1356571392.0,90444261.0,34.505,Healthcare,"Acadia Healthcare Company, Inc.",2.14566,0.01,2.300490224258688,0.08265434281904241,2025-12-03
ACI,17.94,0.6,10043645952.0,549307530.0,5.577,Consumer Defensive,"Albertsons Companies, Inc.",2.14643,0.07883788430090899,0.30501753142741606,0.11447241661918192,2025-12-03
ACIC,12.28,0.0,598837952.0,48765302.0,7.416,Financial Services,American Coastal Insurance Corp,2.0,0.01,0.6039087509804323,0.08875304312472895,2025-12-03
ACIW,47.08,0.0,4858283008.0,103088006.0,14.325,Technology,"ACI Worldwide, Inc.",2.95,0.14983050847457613,0.3039624664759752,0.08493828590140884,2025-12-03
ACLS,88.02,0.0,2765487872.0,30999133.0,32.91,Technology,"Axcelis Technologies, Inc.",4.45714,0.02404007951287146,0.36889746556444125,0.04325830259989638,2025-12-03
ACM,103.89,1.24,13759825920.0,131833332.0,18.914,Industrials,AECOM,5.3558,0.14706673139400261,0.1812156386240096,0.07979220349419036,2025-12-03
ACMR,33.94,0.0,2201906688.0,59854640.0,22.083,Technology,"ACM Research, Inc.",1.8325,0.1350613915416099,0.6002843001129028,0.07385901932835603,2025-12-03
