ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,167.06,3.12,87990501376,526700000,8.867,Industrials,3M Company,8.66282,0.08525168478624745,0.05307673927260791,0.06675257756844433,2026-02-20
AOS,77.81,1.4,10760338432,112426758,13.411,Industrials,A.O. Smith Corporation,4.01902,0.08329891366552022,0.14012154553188685,0.06578996551510852,2026-02-20
ABT,112.21,2.52,195296903168,1738871947,29.303,Healthcare,Abbott Laboratories,5.67774,0.09967346162381507,0.2609061579389652,0.07115529602596327,2026-02-20
ABBV,224.81,6.65,397325729792,1767384632,-1.495,Healthcare,AbbVie Inc.,14.52361,0.10652172565911644,,0.08791730311525925,2026-02-20
ACN,215.35,6.52,133546909696,615435159,50.162,Technology,Accenture plc,13.81882,0.07803198825948954,0.23116565194980818,0.07896324064928717,2026-02-20
ADBE,258.61,0.0,108254142464,410500000,28.143,Technology,Adobe Inc.,23.46343,0.12429725747684817,0.1067183318535996,0.09846058836665728,2026-02-20
AMD,200.15,0.0,326326714368,1630410843,38.65,Technology,"Advanced Micro Devices, Inc.",6.62497,0.6082880375307358,0.19310518050596154,0.14743849831343991,2026-02-20
AES,16.51,0.7,11757117440,712120944,5.427,Utilities,The AES Corporation,2.17417,0.06726704903480396,0.3287098545039285,0.11986081045133934,2026-02-20
AFL,114.03,2.44,59764711424,518690000,56.855,Financial Services,AFLAC Incorporated,7.36416,0.05422207013427194,0.49343700065382584,0.06817289180131525,2026-02-20
A,122.9,1.02,34842013696,282839637,23.815,Healthcare,"Agilent Technologies, Inc.",5.93426,0.10372818177835152,0.19332481796045847,0.06450567296044263,2026-02-20
APD,281.18,7.24,62606413824,222656008,69.216,Basic Materials,"Air Products and Chemicals, Inc",13.02908,0.07573443405060054,0.24616261032060738,0.06218919462259709,2026-02-20
ABNB,127.89,0.0,76671844352,423573275,13.62,Consumer Cyclical,"Airbnb, Inc.",4.95032,0.16101585352058057,0.07524363153459883,0.0645762190026592,2026-02-20
AKAM,94.17,0.0,13547788288,143865237,32.914,Technology,"Akamai Technologies, Inc.",7.08477,0.10446775265816677,0.34951685913280783,0.08241069564181991,2026-02-20
ALB,168.42,1.62,19847827456,117847220,61.999,Basic Materials,Albemarle Corporation,7.15209,0.21563067578847583,0.36812138804498085,0.08554121721033658,2026-02-20
ARE,53.65,4.68,9297564672,173300361,90.713,Real Estate,Alexandria Real Estate Equities,0.02109,0.01,1.690829394791544,0.010000000000000002,2026-02-20
ALGN,190.02,0.0,13773859840,71749995,56.486,Healthcare,"Align Technology, Inc.",11.28662,0.08333850169492729,0.29424360815697104,0.06538157696004221,2026-02-20
ALLE,162.14,2.08,13949220864,86031953,24.023,Industrials,Allegion plc,8.83867,0.06816975857227381,0.14816208210258072,0.062047162104449244,2026-02-20
