date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-06-15,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.0547941427275428,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0694898870618618,0.96,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,IVV,iShares Core S&P 500 ETF,Broad Market,0.066347065746246,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,IWD,iShares Russell 1000 Value ETF,Style,0.0825153232231181,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,IWF,iShares Russell 1000 Growth ETF,Style,0.0670212088712896,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,IWM,iShares Russell 2000 ETF,Small Cap,0.0604582756449149,0.9579165168903812,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0594905657646355,0.9531607265017844,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0714697560812077,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,SMH,VanEck Semiconductor ETF,Theme,0.061285013540324,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0663474997917254,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,VOO,Vanguard S&P 500 ETF,Broad Market,0.0745083393778676,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0748243012994877,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,VTV,Vanguard Value ETF,Style,0.0752721819797119,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,VUG,Vanguard Growth ETF,Style,0.057456244526256,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XBI,SPDR S&P Biotech ETF,Theme,0.0839986865732058,0.5074831177051519,25,13,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLB,Materials Select Sector SPDR Fund,Sector,0.0841409791932839,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLC,Communication Services Select Sector SPDR Fund,Sector,0.110612128923683,0.6026741498844504,24,21,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLE,Energy Select Sector SPDR Fund,Sector,0.076303246808491,0.8882177174917775,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLF,Financial Select Sector SPDR Fund,Sector,0.0855181630681379,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLI,Industrial Select Sector SPDR Fund,Sector,0.0767586294498543,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLK,Technology Select Sector SPDR Fund,Sector,0.0671997113975152,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0756510954078555,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0538615107687881,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLU,Utilities Select Sector SPDR Fund,Sector,0.0735122106753496,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLV,Health Care Select Sector SPDR Fund,Sector,0.0831676442503779,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
2026-06-15,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0824439637851283,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_15.csv
