ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
AAPL,326.59,1.08,4796743417856,14687356000,7.26,Technology,Apple Inc.,8.7676,0.10761211734111953,forecast_icc,0.04201279898824495,0.022229707797808477,2026-07-20
ABBV,253.38,6.92,447669960704,1766792821,-3.767,Healthcare,AbbVie Inc.,14.14723,0.15078499465973194,forecast_icc,0.0924777033826244,,2026-07-20
ABT,101.66,2.52,177072734208,1741813154,29.889,Healthcare,Abbott Laboratories,5.50659,0.10170904316464457,forecast_icc,0.0758052974650264,0.29400942834458094,2026-07-20
ACN,144.73,6.52,88566374400,611942109,52.121,Technology,Accenture plc,13.86273,0.05837378351883071,forecast_icc,0.09875471458964824,0.3601257800069662,2026-07-20
ADBE,234.74,0.0,93309149184,397500000,28.867,Technology,Adobe Inc.,24.4211,0.12725716695808154,forecast_icc,0.10762791050314602,0.12297435568052087,2026-07-20
AMAT,525.7,2.12,417384464384,793959430,30.114,Technology,"Applied Materials, Inc.",12.26321,0.36551685896270203,forecast_icc,0.08288307496187938,0.05728362293097495,2026-07-20
AMD,503.57,0.0,821121515520,1630600639,39.547,Technology,"Advanced Micro Devices, Inc.",7.43322,0.75,forecast_icc,0.119462356980785,0.07853327705059061,2026-07-20
AMGN,364.17,10.08,196545576960,539708274,17.028,Healthcare,Amgen Inc.,22.33283,0.04987545241691271,forecast_icc,0.06679282522089436,0.04675837854922746,2026-07-20
AMT,167.06,6.98,77832093696,465893069,7.559,Real Estate,American Tower Corporation (REI,6.59236,0.04020108125163069,forecast_icc,0.05097537360314758,0.045247217970599045,2026-07-20
AMZN,249.99,0.0,2689169883136,10757109436,41.093,Consumer Cyclical,"Amazon.com, Inc.",8.69221,0.13947200999515652,forecast_icc,0.055858843272505454,0.1643785693219414,2026-07-20
AVGO,378.16,2.6,1799126515712,4757580198,18.43,Technology,Broadcom Inc.,11.62393,0.6704247186622767,forecast_icc,0.16444320021283898,0.04873598509243247,2026-07-20
AXP,351.93,3.8,240131145728,682326443,49.846,Financial Services,American Express Company,17.71346,0.13746834328245283,forecast_icc,0.07571812416574975,0.1416361204402157,2026-07-20
BA,209.48,0.0,165133565952,788302331,7.591,Industrials,Boeing Company (The),4.10382,0.04,forecast_icc,0.02452908917866617,0.036237351020206233,2026-07-20
BAC,60.42,1.12,424025587712,7017967460,39.342,Financial Services,Bank of America Corporation,4.67046,0.1231548926658188,forecast_icc,0.09730798891595571,0.6511420155116887,2026-07-20
BKNG,179.45,1.61,139051941888,774878436,-11.185,Consumer Cyclical,Booking Holdings Inc. Common St,10.44865,0.17701425543012728,forecast_icc,0.0922334641199335,,2026-07-20
BLK,1054.11,22.92,171400724480,154995389,364.87,Financial Services,"BlackRock, Inc.",56.32509,0.13871100782972556,forecast_icc,0.08403879487200905,0.3299470743545716,2026-07-20
BMY,60.16,2.52,122851008512,2042071247,9.828,Healthcare,Bristol-Myers Squibb Company,6.34337,0.01,forecast_icc,0.07967681340116062,0.16336435865364204,2026-07-20
BNY,156.93,2.22,107713462272,686379045,58.821,Financial Services,The Bank of New York Mellon Cor,9.24223,0.10095507253119673,forecast_icc,0.07498210410212533,0.3748231739500964,2026-07-20
BRK-B,491.25,0.0,1059554394112,1398308677,505559.44,Financial Services,Berkshire Hathaway Inc. New,20.80378,0.03412216433744253,forecast_icc,0.04032695303556888,667.193827537027,2026-07-20
C,128.72,2.4,215914938368,1677400000,114.74,Financial Services,"Citigroup, Inc.",11.03072,0.1597538510632126,forecast_icc,0.11464957473018389,0.8913921262454184,2026-07-20
CAT,864.3,6.52,398089617408,460591983,40.511,Industrials,"Caterpillar, Inc.",24.72273,0.23103556929190283,forecast_icc,0.06911420249990174,0.046871460614330576,2026-07-20
CL,91.93,2.12,73561407488,800189310,0.181,Consumer Defensive,Colgate-Palmolive Company,3.81582,0.06304280600237955,forecast_icc,0.05356191190646817,0.0019688892594072055,2026-07-20
CMCSA,23.78,1.32,84947599360,3562784182,24.679,Communication Services,Comcast Corporation,3.48865,0.058873776389147814,forecast_icc,0.12926200411668382,1.035061043396365,2026-07-20
COF,206.77,3.2,127374344192,616019481,173.505,Financial Services,Capital One Financial Corporati,19.69931,0.23095986610698538,forecast_icc,0.14174394787878453,0.8391207878550001,2026-07-20
COP,115.68,3.36,140932251648,1218294007,52.977,Energy,ConocoPhillips,9.45417,0.01,forecast_icc,0.06357732611834888,0.4579616152734257,2026-07-20
COST,935.8,5.88,415007473664,443478804,37.278,Consumer Defensive,Costco Wholesale Corporation,20.58606,0.10226871970644202,forecast_icc,0.0367127380847523,0.03983543406954812,2026-07-20
CRM,173.79,1.76,142334001152,819000000,41.801,Technology,"Salesforce, Inc.",14.13332,0.0975156580336396,forecast_icc,0.08853403076382504,0.24052593704184608,2026-07-20
CSCO,110.7,1.68,436316798976,3941434665,12.401,Technology,"Cisco Systems, Inc.",4.27764,0.12024621052730011,forecast_icc,0.061880694161594696,0.11202349163584134,2026-07-20
CVS,107.61,2.66,137302540288,1275927307,60.845,Healthcare,CVS Health Corporation,7.44479,0.1299015821802898,forecast_icc,0.09628435434865701,0.5654214177798431,2026-07-20
CVX,189.71,7.12,377826017280,1991597732,92.906,Energy,Chevron Corporation,14.38635,0.01,forecast_icc,0.06316383374549128,0.489726409581976,2026-07-20
DE,586.0,6.48,158282874880,270107282,101.527,Industrials,Deere & Company,18.11164,0.26142027999673134,forecast_icc,0.0809139320731106,0.1732542578620998,2026-07-20
DHR,201.11,1.6,142339751936,707770627,74.818,Healthcare,Danaher Corporation,8.50347,0.08641178248409176,forecast_icc,0.05489836439555662,0.3720252568284341,2026-07-20
DIS,96.41,1.5,167417085952,1736511424,62.297,Communication Services,Walt Disney Company (The),6.81359,0.0961079254842161,forecast_icc,0.08305831411168685,0.6461673345093584,2026-07-20
DUK,125.85,4.34,98112184320,779596217,68.746,Utilities,Duke Energy Corporation (Holdin,6.70575,0.0690646087313127,forecast_icc,0.06952921649226876,0.5462534740749516,2026-07-20
EMR,136.58,2.22,76498452480,560100000,36.249,Industrials,Emerson Electric Company,6.50656,0.10210464515811735,forecast_icc,0.06661709204535804,0.26540491005760014,2026-07-20
FDX,306.22,4.88,73066160128,238606756,131.315,Industrials,FedEx Corporation,17.918,0.1439814711463332,forecast_icc,0.08720765370762479,0.428825684957993,2026-07-20
GD,370.6,6.36,100221427712,270430187,96.581,Industrials,General Dynamics Corporation,16.69845,0.09355718644544853,forecast_icc,0.06246003154683699,0.26060712251776985,2026-07-20
