ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
A,135.2,1.02,38184796160.0,282431944.0,25.236,Healthcare,"Agilent Technologies, Inc.",6.05804,0.09132326627093912,forecast_icc,0.05816664070999644,0.18665681777948767,2026-07-14
AA,49.06,0.4,12946541568.0,263891991.0,25.867,Basic Materials,Alcoa Corporation,6.84816,0.01,forecast_icc,0.08272086576261717,0.5272523241318032,2026-07-14
AACB,10.56,0.0,292248000.0,22175000.0,-0.564,Financial Services,Artius II Acquisition Inc.,0.32,0.04,trailing_eps_fallback_icc,0.03335924488198393,,2026-07-14
AADX,19.23,0.0,,,,Industrials,"Applied Aerospace & Defense, In",0.105,0.75,forecast_icc,0.06765601416682546,,2026-07-14
AAL,15.67,0.0,10363905024.0,661385137.0,-6.164,Industrials,"American Airlines Group, Inc.",0.58697,0.75,forecast_icc,0.18662704698965638,,2026-07-14
AAME,1.63,0.02,33247482.0,20397228.0,5.365,Financial Services,Atlantic American Corporation,0.23,0.04,trailing_eps_fallback_icc,0.09984713488913732,3.291411007305756,2026-07-14
AAMI,80.62,0.4,2872409088.0,35628988.0,2.175,Financial Services,Acadian Asset Management Inc.,5.03667,0.25479731648092896,forecast_icc,0.11402366480743742,0.02697841655763484,2026-07-14
AAOI,125.45,0.0,10066454528.0,80242767.0,14.005,Technology,"Applied Optoelectronics, Inc.",0.88833,0.75,forecast_icc,0.07935557722321518,0.11163810939682219,2026-07-14
AAON,112.93,0.4,9250289664.0,81911710.0,11.413,Industrials,"AAON, Inc.",2.26,0.5110619469026549,forecast_icc,0.10098822179883349,0.10106260238187499,2026-07-14
AAP,55.41,1.0,3342841344.0,60329208.0,36.883,Consumer Cyclical,Advance Auto Parts Inc.,2.93917,0.3640279398605728,forecast_icc,0.14141948734115017,0.6656379856788083,2026-07-14
AAPL,314.86,1.08,4624460808192.0,14687356000.0,7.26,Technology,Apple Inc.,8.76215,0.10548210199551478,forecast_icc,0.042799814312807216,0.02305786749692201,2026-07-14
AAT,25.18,1.36,1953274880.0,61390936.0,18.514,Real Estate,"American Assets Trust, Inc.",0.46,0.01,forecast_icc,0.02106945392277021,0.5818903425942793,2026-07-14
ABBV,244.78,6.92,432475537408.0,1766792821.0,-3.767,Healthcare,AbbVie Inc.,14.17303,0.14657486790051255,forecast_icc,0.09365114660998022,,2026-07-14
ABCB,90.11,0.8,6063727616.0,67292503.0,60.842,Financial Services,Ameris Bancorp,6.73,0.056038632986626924,forecast_icc,0.07094340861085396,0.6751969624629657,2026-07-14
ABEO,7.06,0.0,402385728.0,56995144.0,2.549,Healthcare,Abeona Therapeutics Inc.,0.28667,0.04,forecast_icc,0.040461141827551464,0.3610481484472531,2026-07-14
ABEV,3.09,0.17,47749136384.0,15452795091.0,1.122877,Consumer Defensive,Ambev S.A.,0.19591,0.09856566790873367,forecast_icc,0.09731627487270222,0.3633906182900316,2026-07-14
ABG,212.79,0.0,3961894400.0,18618800.0,211.205,Consumer Cyclical,Asbury Automotive Group Inc,25.91897,0.1377955991306754,forecast_icc,0.12122065348858052,0.9925513547256585,2026-07-14
ABM,45.3,1.16,2653715712.0,58580923.0,29.846,Industrials,ABM Industries Incorporated,3.97749,0.09490910096568439,forecast_icc,0.09859524555986254,0.6588521219329465,2026-07-14
ABNB,146.54,0.0,86972203008.0,417930233.0,12.834,Consumer Cyclical,"Airbnb, Inc.",5.08615,0.1895618493359419,forecast_icc,0.06562380365466067,0.06167161949236386,2026-07-14
ABR,5.0,1.07,1042657152.0,192361203.0,11.625,Real Estate,Arbor Realty Trust,0.276,0.75,forecast_icc,0.3054167357470686,2.144711692223639,2026-07-14
ABT,88.96,2.52,154951696384.0,1741813154.0,29.889,Healthcare,Abbott Laboratories,5.48217,0.10439479257301398,forecast_icc,0.08433024505751219,0.335982467922705,2026-07-14
ABTC,5.4,0.0,658800000.0,24000000.0,9.84,Financial Services,American Bitcoin Corp.,0.02,0.04,forecast_icc,0.010000000000000002,0.3584699453551913,2026-07-14
ABUS,4.61,0.0,910648896.0,197537710.0,1.321,Healthcare,Arbutus Biopharma Corporation,0.83,0.04,trailing_eps_fallback_icc,0.11071749639145512,0.2865509594929548,2026-07-14
ABX,11.14,0.2,1068575232.0,95922367.0,4.351,Financial Services,"Abacus Global Management, Inc.",1.014,0.12031558185404334,forecast_icc,0.10549785269371259,0.39057448302994163,2026-07-14
ACA,145.08,0.2,7124416000.0,48815089.0,53.698,Industrials,"Arcosa, Inc.",4.38375,0.15985172512118617,forecast_icc,0.05488761753567595,0.3679280728584631,2026-07-14
ACAD,25.49,0.0,4364802560.0,171235870.0,7.295,Healthcare,ACADIA Pharmaceuticals Inc.,0.3814,0.75,forecast_icc,0.12030529024493586,0.28619064768189656,2026-07-14
ACCL,1.88,0.0,26225812.0,13949900.0,0.463,Industrials,Acco Group Holdings Limited,0.04,0.01,trailing_eps_fallback_icc,0.021121513079501608,0.24627659574468086,2026-07-14
ACCO,3.9,0.3,359805408.0,92257794.0,7.369,Industrials,Acco Brands Corporation,0.87,0.09962068965517235,forecast_icc,0.19060099010187004,1.889487119621059,2026-07-14
ACCS,6.92,0.0,26864436.0,3882144.0,7.711,Communication Services,ACCESS Newswire Inc.,0.44,0.40909090909090917,forecast_icc,0.150436608167006,1.114306378291359,2026-07-14
ACEL,12.5,0.0,1017411200.0,81392900.0,3.338,Consumer Cyclical,"Accel Entertainment, Inc.",0.86467,0.1275978118819896,forecast_icc,0.08434997979837444,0.26704001312350406,2026-07-14
ACFN,18.05,0.0,45274056.0,2508258.0,3.343,Technology,"Acorn Energy, Inc.",0.77,0.04,trailing_eps_fallback_icc,0.042007625361252576,0.18520775991441987,2026-07-14
ACGL,101.53,0.0,35473526784.0,349389588.0,66.454,Financial Services,Arch Capital Group Ltd.,9.28639,0.05863419477321097,forecast_icc,0.07860906857676031,0.6545257206121498,2026-07-14
ACH,3.61,0.0,276467168.0,76583702.0,-6.069,Healthcare,"Accendra Health, Inc.",0.41938,0.6404454194286804,forecast_icc,0.2669115356829145,,2026-07-14
ACHC,31.6,0.0,2906158080.0,91967027.0,21.576,Healthcare,"Acadia Healthcare Company, Inc.",1.51183,0.16203541403464672,forecast_icc,0.07438358035532933,0.6827848038300793,2026-07-14
ACI,14.61,0.68,7155662848.0,489778423.0,3.676,Consumer Defensive,"Albertsons Companies, Inc.",2.27461,0.0733048742421778,forecast_icc,0.13541919950448855,0.2516084842442258,2026-07-14
ACIC,10.83,0.0,524865632.0,48464047.0,6.948,Financial Services,American Coastal Insurance Corp,0.96,0.05729166666666652,forecast_icc,0.07659077819248622,0.6415512428826736,2026-07-14
ACIU,2.41,0.0,245274320.0,101773573.0,0.3956352,Healthcare,AC Immune SA,0.31989422,0.04,forecast_icc,0.0919063498969438,0.16416397733186908,2026-07-14
ACIW,55.11,0.0,5602569216.0,101661570.0,14.804,Technology,"ACI Worldwide, Inc.",3.51667,0.09004541227923002,forecast_icc,0.0703856124788168,0.2686263791229884,2026-07-14
ACLS,142.24,0.0,4371589632.0,30733897.0,33.991,Technology,"Axcelis Technologies, Inc.",3.834,0.26447574334898283,forecast_icc,0.068625150937108,0.23896934087316457,2026-07-14
ACM,68.55,1.19,8810246144.0,128522920.0,17.711,Industrials,AECOM,5.98528,0.12154151518391787,forecast_icc,0.10317199919974518,0.25836615673560914,2026-07-14
ACMR,98.895,0.0,6834582528.0,64117679.0,23.885,Technology,"ACM Research, Inc.",1.67667,0.34393172180572207,forecast_icc,0.062000828154012325,0.2240737830936907,2026-07-14
ACN,134.56,6.52,82342928384.0,611942109.0,52.121,Technology,Accenture plc,13.86125,0.058383623410587004,forecast_icc,0.10434017562040482,0.38734394427228686,2026-07-14
ACNB,59.63,1.68,608944192.0,10212044.0,41.156,Financial Services,ACNB Corporation,5.4,0.014351851851851727,forecast_icc,0.07016296639085517,0.6901894925438421,2026-07-14
ACNT,15.01,0.0,135663616.0,9038215.0,8.862,Basic Materials,Ascent Industries Co.,0.8,0.04,forecast_icc,0.04957048825485744,0.5904063572210843,2026-07-14
ACP,5.21,0.93,653702272.0,125470678.0,5.648,Financial Services,Aberdeen Income Credit Strategi,0.66,0.04,trailing_eps_fallback_icc,0.15012447831503628,1.0840690321847313,2026-07-14
ACR,17.51,0.0,127572272.0,7131101.0,64.131,Real Estate,ACRES Commercial Realty Corp.,0.58,0.3448275862068968,forecast_icc,0.09408129872166338,3.5848278866664693,2026-07-14
ACRE,4.46,0.6,247445760.0,55481113.0,8.9,Real Estate,Ares Commercial Real Estate Cor,0.3775,0.39735099337748325,forecast_icc,0.2496053535384125,1.9955157271638038,2026-07-14
ACT,45.65,0.87,6372774400.0,139600745.0,38.088,Financial Services,"Enact Holdings, Inc.",4.74823,0.03699694412444199,forecast_icc,0.08397568708126327,0.8343482511416065,2026-07-14
ACU,46.74,0.64,178096192.0,3810359.0,30.634,Consumer Defensive,Acme,1.41,0.15602836879432624,forecast_icc,0.059245853289887365,0.6554128771377661,2026-07-14
ACV,27.75,2.16,288489792.0,10396028.0,,Financial Services,568516,5.14,0.04,trailing_eps_fallback_icc,0.14625100771341903,,2026-07-14
ACVA,7.23,0.0,1262248832.0,174584894.0,2.475,Consumer Cyclical,ACV Auctions Inc.,0.19696,0.6906478472786353,forecast_icc,0.14987521775081836,0.34232363833155843,2026-07-14
AD,34.16,0.0,2952891136.0,53437077.0,21.504,Communication Services,"Array Digital Infrastructure, I",5.015,0.01,forecast_icc,0.08293255834862767,0.3891477372120772,2026-07-14
ADAM,9.15,0.96,822229056.0,89861108.0,10.193,Real Estate,"Adamas Trust, Inc.",1.08693,0.03497925349378517,forecast_icc,0.13033118886900452,1.113989182406125,2026-07-14
ADBE,220.78,0.0,87760052224.0,397500000.0,28.867,Technology,Adobe Inc.,24.4211,0.12725716695808154,forecast_icc,0.11149803651737022,0.13075006462749117,2026-07-14
ADC,77.99,3.2,9393932288.0,120102859.0,50.567,Real Estate,Agree Realty Corporation,1.9214,0.01,forecast_icc,0.027277661038793366,0.6465068178968122,2026-07-14
