ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,37515436032.0
AA,ok,True,True,True,True,True,forecast_icc,,14110191616.0
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,290310752.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,41479920.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,338256512.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,310480512.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,291469504.0
AADX,ok,True,False,True,False,True,forecast_icc,,
AAL,ok,True,True,True,True,True,forecast_icc,,11852021760.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,35083232.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2535715072.0
AAOI,ok,True,True,True,False,True,forecast_icc,,12044439552.0
AAON,ok,True,True,True,True,True,forecast_icc,,10297120768.0
AAP,ok,True,True,True,True,True,forecast_icc,,3718089216.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1652068736.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4138015391744.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,113008864.0
AAT,ok,True,True,True,True,True,forecast_icc,,1926900224.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,2945620736.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,365590656.0
ABBV,ok,True,True,True,True,True,forecast_icc,,449313079296.0
ABCB,ok,True,True,True,True,True,forecast_icc,,6079877632.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,2479648256.0
ABEO,ok,True,True,True,True,True,forecast_icc,,322592512.0
ABEV,ok,True,True,True,True,True,forecast_icc,,49339916288.0
ABG,ok,True,True,True,True,True,forecast_icc,,3750943488.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,54822812.0
ABM,ok,True,True,True,True,True,forecast_icc,,2622668032.0
ABNB,ok,True,True,True,True,True,forecast_icc,,87346110464.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,200070400.0
ABR,ok,True,True,True,True,True,forecast_icc,,1113557888.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1922693888.0
ABT,ok,True,True,True,True,True,forecast_icc,,161483489280.0
ABTC,ok,True,True,True,False,True,forecast_icc,,1283056640.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,3435278.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,924476480.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,40820696.0
ABVE,failed,False,True,False,False,False,,missing_price,5835870.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,7669903872.0
ABX,ok,True,True,True,True,True,forecast_icc,,1031165440.0
ACA,ok,True,True,True,True,True,forecast_icc,,7101826560.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,356825120.0
ACAD,ok,True,True,True,True,True,forecast_icc,,4315144192.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,178393376.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,23296332.0
ACCO,ok,True,False,True,True,True,forecast_icc,,
ACCS,ok,True,True,True,False,True,forecast_icc,,25932722.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,1049340416.0
ACEL,ok,True,True,True,True,True,forecast_icc,,1054038016.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,80020904.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,43142040.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,294355872.0
ACGL,ok,True,True,True,True,True,forecast_icc,,34261143552.0
ACH,ok,True,True,True,False,True,forecast_icc,,264213776.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2546566912.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,3570207488.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,639565952.0
ACI,ok,True,True,True,True,True,forecast_icc,,6597315584.0
ACIC,ok,True,True,True,True,True,forecast_icc,,537950976.0
ACIU,ok,True,True,True,False,True,forecast_icc,,270717728.0
ACIW,ok,True,True,True,True,True,forecast_icc,,5033264128.0
ACLS,ok,True,True,True,True,True,forecast_icc,,5413161472.0
ACM,ok,True,True,True,True,True,forecast_icc,,8967044096.0
ACMR,ok,True,True,True,True,True,forecast_icc,,8215735808.0
ACN,ok,True,True,True,True,True,forecast_icc,,76333654016.0
ACNB,ok,True,True,True,True,True,forecast_icc,,612007808.0
ACNT,ok,True,True,True,False,True,forecast_icc,,130963736.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,148281648.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,7115903.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,659975808.0
ACR,ok,True,True,True,True,True,forecast_icc,,131287976.0
ACRE,ok,True,True,True,False,True,forecast_icc,,251884240.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,701111680.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,76187072.0
ACT,ok,True,True,True,True,True,forecast_icc,,6358814208.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,450105344.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,37802848.0
ACU,ok,True,True,True,True,True,forecast_icc,,183773616.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,290361056.0
