ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,42686803968.0
AA,ok,True,True,True,True,True,forecast_icc,,13472576512.0
AAC,failed,True,True,False,False,False,,missing_positive_eps,497646816.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AAC-W,failed,False,False,False,False,False,,missing_price,
AACG,failed,True,True,False,False,False,,missing_positive_eps,37975732.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,341996416.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,312675840.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,293953216.0
AADX,ok,True,True,True,False,True,forecast_icc,,2103200896.0
AAL,ok,True,True,True,False,True,forecast_icc,,8678425600.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,27332286.0
AAMI,ok,True,True,True,True,True,forecast_icc,,3194466560.0
AAOI,ok,True,True,True,False,True,forecast_icc,,8756384768.0
AAON,ok,True,True,True,True,True,forecast_icc,,6152690688.0
AAP,ok,True,True,True,True,True,forecast_icc,,2582089984.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1569868160.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4742524698624.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,130214832.0
AAT,ok,True,True,True,True,True,forecast_icc,,1737623296.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,3309512448.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,380596224.0
ABBV,ok,True,True,True,True,True,forecast_icc,,462489944064.0
ABCB,ok,True,True,True,True,True,forecast_icc,,5702102016.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,3681177856.0
ABEO,failed,True,True,False,False,False,,missing_positive_eps,340244896.0
ABEV,ok,True,True,True,True,True,forecast_icc,,46105796608.0
ABG,ok,True,True,True,True,True,forecast_icc,,3825014784.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,54279520.0
ABM,ok,True,True,True,True,True,forecast_icc,,2721669632.0
ABNB,ok,True,True,True,True,True,forecast_icc,,109733453824.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,224183584.0
ABR,ok,True,True,True,True,True,forecast_icc,,1046077760.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1510203392.0
ABT,ok,True,True,True,True,True,forecast_icc,,192418103296.0
ABTC,ok,True,True,True,False,True,forecast_icc,,958721088.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,4757378.0
ABUS,ok,True,True,True,True,True,forecast_icc,,1010339264.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,23042698.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,9692151808.0
ABX,ok,True,True,True,True,True,forecast_icc,,935871808.0
ACA,ok,True,True,True,True,True,forecast_icc,,7142584832.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,355397824.0
ACAD,ok,True,True,True,True,True,forecast_icc,,4953853952.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,255139552.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38222728.0
ACCO,ok,True,True,True,True,True,forecast_icc,,399691776.0
ACCS,ok,True,True,True,False,True,forecast_icc,,20246438.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,919720000.0
ACEL,ok,True,True,True,True,True,forecast_icc,,947413312.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,86687400.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,49502968.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,291138528.0
ACGL,ok,True,True,True,True,True,forecast_icc,,33489608704.0
ACH,ok,True,True,True,False,True,forecast_icc,,89978504.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2583532544.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,4350651392.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,872613056.0
ACI,ok,True,True,True,True,True,forecast_icc,,6112434688.0
ACIC,ok,True,True,True,True,True,forecast_icc,,444333440.0
ACIU,ok,True,True,True,False,True,forecast_icc,,282372480.0
ACIW,ok,True,True,True,True,True,forecast_icc,,5296111616.0
ACLS,ok,True,True,True,True,True,forecast_icc,,3420742400.0
ACM,ok,True,True,True,True,True,forecast_icc,,8553164288.0
ACMR,ok,True,True,True,True,True,forecast_icc,,4868478976.0
ACN,ok,True,True,True,True,True,forecast_icc,,114849284096.0
ACNB,ok,True,True,True,True,True,forecast_icc,,665825216.0
ACNT,ok,True,True,True,False,True,forecast_icc,,138375072.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,202860832.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,6658277.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,638645760.0
ACR,ok,True,True,True,False,True,forecast_icc,,100120656.0
ACRE,ok,True,True,True,False,True,forecast_icc,,252439072.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,909689152.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,92134728.0
ACT,ok,True,True,True,True,True,forecast_icc,,6698204160.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,451826944.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,31218462.0
ACU,ok,True,True,True,True,True,forecast_icc,,244674576.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,271024448.0
ACVA,ok,True,True,True,False,True,forecast_icc,,1181939712.0
ACXP,failed,True,True,False,False,False,,missing_positive_eps,6145765.0
AD,ok,True,True,True,True,True,forecast_icc,,3282740992.0
ADAC,failed,True,True,False,False,False,,missing_positive_eps,290087520.0
ADAG,failed,True,True,False,False,False,,missing_positive_eps,247758944.0
ADAM,ok,True,True,True,True,True,forecast_icc,,863744704.0
ADBE,ok,True,True,True,True,True,forecast_icc,,111216525312.0
ADBT,failed,True,False,False,False,False,,missing_positive_eps,
ADC,ok,True,True,True,True,True,forecast_icc,,9059054592.0
ADCT,failed,True,True,False,False,False,,missing_positive_eps,168521360.0
ADEA,ok,True,True,True,True,True,forecast_icc,,2754798080.0
ADGM,failed,True,True,False,False,False,,missing_positive_eps,11769323.0
ADI,ok,True,True,True,True,True,forecast_icc,,172364775424.0
ADIG,ok,True,True,True,True,True,forecast_icc,,1615645696.0
ADIL,failed,True,True,False,False,False,,missing_positive_eps,18541010.0
ADM,ok,True,True,True,True,True,forecast_icc,,41149444096.0
ADMA,ok,True,True,True,True,True,forecast_icc,,2130094336.0
ADNT,ok,True,True,True,True,True,forecast_icc,,1483344896.0
ADP,ok,True,True,True,True,True,forecast_icc,,111694397440.0
ADPT,failed,True,True,False,False,False,,missing_positive_eps,3935633408.0
ADSE,ok,True,True,True,False,True,forecast_icc,,871504896.0
ADSEW,failed,True,False,False,False,False,,missing_positive_eps,
ADSK,ok,True,True,True,True,True,forecast_icc,,50521567232.0
ADT,ok,True,True,True,True,True,forecast_icc,,5471888384.0
ADTN,ok,True,True,True,False,True,forecast_icc,,612740160.0
ADUR,failed,True,True,False,False,False,,missing_positive_eps,489119264.0
ADUS,ok,True,True,True,True,True,forecast_icc,,2205616640.0
ADV,ok,True,True,True,False,True,forecast_icc,,409285568.0
ADVB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,16141340.0
ADXN,failed,True,True,False,False,False,,missing_positive_eps,4455771.0
AEAQ,failed,True,True,False,False,False,,missing_positive_eps,316247872.0
AEBI,ok,True,True,True,True,True,forecast_icc,,993321600.0
AEC,failed,True,True,False,False,False,,missing_positive_eps,86183896.0
AEE,ok,True,True,True,True,True,forecast_icc,,29314932736.0
AEF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,389773696.0
AEG,ok,True,True,True,True,True,forecast_icc,,13735274496.0
AEHL,failed,True,True,False,False,False,,missing_positive_eps,6160481.0
AEHR,ok,True,True,True,False,True,forecast_icc,,2617464832.0
AEI,failed,True,True,False,False,False,,missing_positive_eps,52509376.0
AEIS,ok,True,True,True,True,True,forecast_icc,,10741127168.0
AEM,ok,True,True,True,True,True,forecast_icc,,99581714432.0
AEMD,failed,True,True,False,False,False,,missing_positive_eps,1294267.0
AENT,ok,True,True,True,True,True,forecast_icc,,254786848.0
AEO,ok,True,True,True,True,True,forecast_icc,,2791771648.0
AEON,failed,True,True,False,False,False,,missing_positive_eps,13518237.0
AEP,ok,True,True,True,True,True,forecast_icc,,67271184384.0
AER,ok,True,True,True,True,True,forecast_icc,,22779113472.0
AERO,ok,True,True,True,True,True,forecast_icc,,2156452352.0
AERT,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38991644.0
AES,ok,True,True,True,True,True,forecast_icc,,10554733568.0
AESI,ok,True,True,True,False,True,forecast_icc,,1628794880.0
AESP,failed,True,True,False,False,False,,missing_positive_eps,213246736.0
AEVA,failed,True,True,False,False,False,,missing_positive_eps,1057436416.0
AEXA,failed,True,True,False,False,False,,missing_positive_eps,572260416.0
AEYE,ok,True,True,True,False,True,forecast_icc,,90501648.0
AFCG,ok,True,True,True,True,True,forecast_icc,,80474680.0
AFG,ok,True,True,True,True,True,forecast_icc,,11824601088.0
AFJK,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38660912.0
AFL,ok,True,True,True,True,True,forecast_icc,,58777485312.0
AFRI,failed,True,True,False,False,False,,missing_positive_eps,299298368.0
AFRM,ok,True,True,True,True,True,forecast_icc,,24999538688.0
AFYA,ok,True,True,True,True,True,forecast_icc,,1319210240.0
AG,ok,True,True,True,True,True,forecast_icc,,10449615872.0
AGBK,ok,True,True,True,True,True,forecast_icc,,1075695104.0
AGCC,ok,True,True,False,True,True,trailing_eps_fallback_icc,,335189408.0
AGCO,ok,True,True,True,True,True,forecast_icc,,8872320000.0
AGD,ok,True,True,False,True,True,trailing_eps_fallback_icc,,320477056.0
AGEN,ok,True,True,True,True,True,forecast_icc,,364128256.0
AGI,ok,True,True,True,True,True,forecast_icc,,15124179968.0
AGIG,failed,True,True,False,False,False,,missing_positive_eps,50186016.0
AGIO,failed,True,True,False,False,False,,missing_positive_eps,2037625216.0
AGL,ok,True,True,True,False,True,forecast_icc,,1467215872.0
AGM,ok,True,True,True,True,True,forecast_icc,,2416250112.0
AGM-A,ok,True,True,False,True,True,trailing_eps_fallback_icc,,1708295168.0
AGMB,failed,True,True,False,False,False,,missing_positive_eps,672727360.0
AGMH,ok,True,True,False,True,True,trailing_eps_fallback_icc,,4385805.0
AGNC,ok,True,True,True,True,True,forecast_icc,,12589812736.0
AGNT,ok,True,True,True,False,True,forecast_icc,,655652416.0
AGO,ok,True,True,True,True,True,forecast_icc,,3299759872.0
AGPU,failed,True,True,False,False,False,,missing_positive_eps,113477104.0
AGRO,ok,True,True,True,True,True,forecast_icc,,1699947776.0
AGRZ,ok,True,True,False,True,True,trailing_eps_fallback_icc,,4783338.0
AGX,ok,True,True,True,True,True,forecast_icc,,5753499136.0
AGYS,ok,True,True,True,True,True,forecast_icc,,3201639168.0
AHCO,failed,True,True,False,False,False,,missing_positive_eps,821767040.0
AHG,failed,True,True,False,False,False,,missing_positive_eps,728198592.0
AHMA,ok,True,True,False,True,True,trailing_eps_fallback_icc,,40723252.0
AHR,ok,True,True,True,True,True,forecast_icc,,12253710336.0
AHRT,failed,True,True,False,False,False,,missing_positive_eps,620532480.0
AHT,failed,True,True,False,False,False,,missing_positive_eps,20890102.0
AI,failed,True,True,False,False,False,,missing_positive_eps,1684117248.0
AIAI,failed,True,True,False,False,False,,missing_positive_eps,261452208.0
AIB,failed,True,True,False,False,False,,missing_positive_eps,80538224.0
AIBZ,failed,True,True,False,False,False,,missing_positive_eps,258455744.0
AIDX,failed,True,True,False,False,False,,missing_positive_eps,8050399.0
AIFA,failed,True,True,False,False,False,,missing_positive_eps,18811526.0
AIFC,failed,True,True,False,False,False,,missing_positive_eps,73567984.0
AIFF,failed,True,True,False,False,False,,missing_positive_eps,16945542.0
AIFU,ok,True,True,True,False,True,forecast_icc,,128587824.0
AIG,ok,True,True,True,True,True,forecast_icc,,39807856640.0
AII,ok,True,True,True,True,True,forecast_icc,,511388480.0
AIIA,failed,True,True,False,False,False,,missing_positive_eps,197143808.0
AIIA-R,failed,False,False,False,False,False,,missing_price,
AIIA-U,failed,False,False,False,False,False,,missing_price,
AIIO,failed,True,True,False,False,False,,missing_positive_eps,287410944.0
AIIR,ok,True,True,True,False,True,forecast_icc,,1186860928.0
AIM,failed,True,True,False,False,False,,missing_positive_eps,7141726.0
AIMD,failed,True,True,False,False,False,,missing_positive_eps,11666836.0
AIN,ok,True,True,True,False,True,forecast_icc,,1666704768.0
AIO,ok,True,True,False,True,True,trailing_eps_fallback_icc,,889560384.0
AIOS,failed,True,True,False,False,False,,missing_positive_eps,41569200.0
AIOT,ok,True,True,True,False,True,forecast_icc,,402677760.0
AIP,ok,True,True,True,False,True,forecast_icc,,1024329856.0
AIR,ok,True,True,True,True,True,forecast_icc,,4986862592.0
AIRE,failed,True,True,False,False,False,,missing_positive_eps,9126350.0
AIRG,ok,True,True,True,False,True,forecast_icc,,65763176.0
AIRI,ok,True,True,True,False,True,forecast_icc,,12563204.0
AIRJ,failed,True,True,False,False,False,,missing_positive_eps,324928928.0
AIRO,failed,True,True,False,False,False,,missing_positive_eps,217104704.0
AIRS,failed,True,True,False,False,False,,missing_positive_eps,177354208.0
AIRT,ok,True,True,False,True,True,trailing_eps_fallback_icc,,87798336.0
AISP,ok,True,True,True,True,True,forecast_icc,,73356264.0
AIT,ok,True,True,True,True,True,forecast_icc,,11723450368.0
AIV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,394941440.0
AIXC,failed,True,True,False,False,False,,missing_positive_eps,15601179.0
AIXI,failed,True,True,False,False,False,,missing_positive_eps,433689.0
AIZ,ok,True,True,True,True,True,forecast_icc,,14011403264.0
