ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,39080103936.0
AA,ok,True,True,True,True,True,forecast_icc,,20588687360.0
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,290310752.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,47096996.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,338596832.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,310166912.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,291031200.0
AADX,failed,True,False,False,False,False,,missing_positive_eps,
AAL,ok,True,True,True,True,True,forecast_icc,,8796422144.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,37938844.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2701389824.0
AAOI,ok,True,True,True,False,True,forecast_icc,,16280455168.0
AAON,ok,True,True,True,True,True,forecast_icc,,11766617088.0
AAP,ok,True,True,True,True,True,forecast_icc,,3371799296.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1706204416.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4571145961472.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,85956552.0
AAT,ok,True,True,True,True,True,forecast_icc,,1850879232.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,3319488256.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,506097504.0
ABBV,ok,True,True,True,True,True,forecast_icc,,397422395392.0
ABCB,ok,True,True,True,True,True,forecast_icc,,5728610816.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,1945241216.0
ABEO,ok,True,True,True,True,True,forecast_icc,,331711744.0
ABEV,ok,True,True,True,True,True,forecast_icc,,48431075328.0
ABG,ok,True,True,True,True,True,forecast_icc,,3540364800.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,53588064.0
ABM,ok,True,True,True,True,True,forecast_icc,,2334288896.0
ABNB,ok,True,True,True,True,True,forecast_icc,,79363473408.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,165401168.0
ABR,ok,True,True,True,True,True,forecast_icc,,1159434752.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1144343168.0
ABT,ok,True,True,True,True,True,forecast_icc,,158121787392.0
ABTC,ok,True,True,True,False,True,forecast_icc,,1640129664.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,6455954.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,859289024.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,37440636.0
ABVE,failed,True,True,False,False,False,,missing_positive_eps,5835870.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,8362347520.0
ABX,ok,True,True,True,True,True,forecast_icc,,850831424.0
ACA,ok,True,True,True,True,True,forecast_icc,,6089912832.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,356111456.0
ACAD,ok,True,True,True,True,True,forecast_icc,,3719243008.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,207534384.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,18274368.0
ACCO,ok,True,False,True,True,True,forecast_icc,,
ACCS,ok,True,True,True,False,True,forecast_icc,,24418686.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,1458221312.0
ACEL,ok,True,True,True,True,True,forecast_icc,,982412224.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,76188120.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,41887912.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,294059776.0
ACGL,ok,True,True,True,True,True,forecast_icc,,30865076224.0
ACH,ok,True,True,True,False,True,forecast_icc,,202946816.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2318488576.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,4867078144.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,543066432.0
ACI,ok,True,True,True,True,True,forecast_icc,,7853213696.0
ACIC,ok,True,True,True,True,True,forecast_icc,,489002240.0
ACIU,ok,True,True,True,False,True,forecast_icc,,244256592.0
ACIW,ok,True,True,True,True,True,forecast_icc,,4306383872.0
ACLS,ok,True,True,True,True,True,forecast_icc,,4974895616.0
ACM,ok,True,True,True,True,True,forecast_icc,,9341045760.0
ACMR,ok,True,True,True,True,True,forecast_icc,,6234021376.0
ACN,ok,True,True,True,True,True,forecast_icc,,110076731392.0
ACNB,failed,False,False,False,False,False,,exception:TypeError,
ACNT,ok,True,True,True,False,True,forecast_icc,,123010104.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,128684952.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,8691742.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,656211648.0
ACR,ok,True,True,True,True,True,forecast_icc,,136606512.0
ACRE,ok,True,True,True,False,True,forecast_icc,,280179616.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,657815936.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,66342676.0
ACT,ok,True,True,True,True,True,forecast_icc,,5716651008.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,453968928.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,46416156.0
ACU,ok,True,True,True,True,True,forecast_icc,,168265456.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,291816512.0
ACVA,ok,True,True,True,False,True,forecast_icc,,1024813312.0
ACXP,failed,True,True,False,False,False,,missing_positive_eps,7606996.0
AD,ok,True,True,True,True,True,forecast_icc,,4490711552.0
ADAC,failed,True,True,False,False,False,,missing_positive_eps,287215360.0
ADAG,failed,True,True,False,False,False,,missing_positive_eps,236539872.0
ADAM,ok,True,True,True,True,True,forecast_icc,,817736064.0
ADBE,ok,True,True,True,True,True,forecast_icc,,104453365760.0
ADC,ok,True,True,True,True,True,forecast_icc,,8700138496.0
ADCT,failed,True,True,False,False,False,,missing_positive_eps,167892336.0
ADEA,ok,True,True,True,True,True,forecast_icc,,3569105920.0
ADGM,failed,True,True,False,False,False,,missing_positive_eps,16655624.0
ADI,ok,True,True,True,True,True,forecast_icc,,208843440128.0
ADIL,failed,True,True,False,False,False,,missing_positive_eps,5187563.0
ADM,ok,True,True,True,True,True,forecast_icc,,40180715520.0
ADMA,ok,True,True,True,True,True,forecast_icc,,1849546368.0
ADNT,ok,True,True,True,True,True,forecast_icc,,1790177536.0
ADP,ok,True,True,True,True,True,forecast_icc,,92462530560.0
ADPT,failed,True,True,False,False,False,,missing_positive_eps,2893602560.0
ADSE,ok,True,True,True,False,True,forecast_icc,,858023424.0
ADSEW,failed,True,False,False,False,False,,missing_positive_eps,
ADSK,ok,True,True,True,True,True,forecast_icc,,49331974144.0
ADT,ok,True,True,True,True,True,forecast_icc,,5126115840.0
ADTN,ok,True,True,True,False,True,forecast_icc,,1398837120.0
ADTX,failed,True,True,False,False,False,,missing_positive_eps,62825.0
ADUR,failed,True,True,False,False,False,,missing_positive_eps,536938688.0
ADUS,ok,True,True,True,True,True,forecast_icc,,1674230400.0
ADV,ok,True,True,True,False,True,forecast_icc,,508677376.0
ADVB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,6963123.0
ADXN,failed,True,True,False,False,False,,missing_positive_eps,8481155.0
AEAQ,failed,True,True,False,False,False,,missing_positive_eps,313116672.0
AEBI,ok,True,True,True,True,True,forecast_icc,,942474496.0
