ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,84718166016
AOS,ok,True,True,True,True,True,forecast_icc,,8501269504
ABT,ok,True,True,True,True,True,forecast_icc,,161483489280
ABBV,ok,True,True,True,True,True,forecast_icc,,449313079296
ACN,ok,True,True,True,True,True,forecast_icc,,76333654016
ADBE,ok,True,True,True,True,True,forecast_icc,,82055921664
AMD,ok,True,True,True,True,True,forecast_icc,,879692677120
AES,ok,True,True,True,True,True,forecast_icc,,10433497088
AFL,ok,True,True,True,True,True,forecast_icc,,61118906368
A,ok,True,True,True,True,True,forecast_icc,,37515436032
APD,ok,True,True,True,True,True,forecast_icc,,60424404992
ABNB,ok,True,True,True,True,True,forecast_icc,,87346110464
AKAM,ok,True,True,True,True,True,forecast_icc,,16544865280
ALB,ok,True,True,True,False,True,forecast_icc,,15298482176
ARE,ok,True,True,True,False,True,forecast_icc,,9687640064
ALGN,ok,True,True,True,True,True,forecast_icc,,12420731904
ALLE,ok,True,True,True,True,True,forecast_icc,,12000943104
LNT,ok,True,True,True,True,True,forecast_icc,,19933822976
ALL,ok,True,True,True,True,True,forecast_icc,,62136266752
GOOGL,ok,True,True,True,True,True,forecast_icc,,4315439693824
GOOG,ok,True,True,True,True,True,forecast_icc,,4286519705600
MO,ok,True,True,True,True,True,forecast_icc,,123655446528
AMZN,ok,True,True,True,True,True,forecast_icc,,2583212326912
AMCR,ok,True,True,True,True,True,forecast_icc,,19853123584
AEE,ok,True,True,True,True,True,forecast_icc,,31712966656
AEP,ok,True,True,True,True,True,forecast_icc,,75070169088
AXP,ok,True,True,True,True,True,forecast_icc,,232591441920
AIG,ok,True,True,True,True,True,forecast_icc,,39829090304
AMT,ok,True,True,True,True,True,forecast_icc,,78582177792
AWK,ok,True,True,True,True,True,forecast_icc,,25874669568
AMP,ok,True,True,True,True,True,forecast_icc,,40165122048
AME,ok,True,True,True,True,True,forecast_icc,,54486138880
AMGN,ok,True,True,True,True,True,forecast_icc,,194591817728
APH,ok,True,True,True,True,True,forecast_icc,,204735627264
ADI,ok,True,True,True,True,True,forecast_icc,,190830952448
AON,ok,True,True,True,True,True,forecast_icc,,69961400320
APA,ok,True,True,True,True,True,forecast_icc,,11650378752
APO,ok,True,True,True,True,True,forecast_icc,,66201505792
AAPL,ok,True,True,True,True,True,forecast_icc,,4138015391744
AMAT,ok,True,True,True,True,True,forecast_icc,,551515979776
APP,ok,True,True,True,True,True,forecast_icc,,167553204224
APTV,ok,True,True,True,True,True,forecast_icc,,12534284288
ACGL,ok,True,True,True,True,True,forecast_icc,,34261143552
ADM,ok,True,True,True,True,True,forecast_icc,,37047996416
ARES,ok,True,True,True,True,True,forecast_icc,,35491495936
ANET,ok,True,True,True,True,True,forecast_icc,,206629699584
AJG,ok,True,True,True,True,True,forecast_icc,,58356666368
AIZ,ok,True,True,True,True,True,forecast_icc,,13277775872
T,ok,True,True,True,True,True,forecast_icc,,151612751872
ATO,ok,True,True,True,True,True,forecast_icc,,29184262144
ADSK,ok,True,True,True,True,True,forecast_icc,,41223999488
ADP,ok,True,True,True,True,True,forecast_icc,,89928220672
AZO,ok,True,True,True,True,True,forecast_icc,,51483967488
AVB,ok,True,True,True,True,True,forecast_icc,,27330234368
AVY,ok,True,True,True,True,True,forecast_icc,,12492409856
AXON,ok,True,True,True,True,True,forecast_icc,,41155424256
BKR,ok,True,True,True,True,True,forecast_icc,,55863390208
BALL,ok,True,True,True,True,True,forecast_icc,,16512609280
BAC,ok,True,True,True,True,True,forecast_icc,,410750681088
BAX,ok,True,True,True,False,True,forecast_icc,,11372647424
BDX,ok,True,True,True,True,True,forecast_icc,,42761117696
BRK-B,ok,True,True,True,True,True,forecast_icc,,1069799440384
BBY,ok,True,True,True,True,True,forecast_icc,,16363959296
TECH,ok,True,True,True,True,True,forecast_icc,,11046975488
BIIB,ok,True,True,True,True,True,forecast_icc,,31982630912
BLK,ok,True,True,True,True,True,forecast_icc,,154733772800
BX,ok,True,True,True,True,True,forecast_icc,,140413452288
XYZ,ok,True,True,True,True,True,forecast_icc,,46436020224
BNY,ok,True,True,True,True,True,forecast_icc,,98701312000
BA,ok,True,True,True,True,True,forecast_icc,,169240625152
BKNG,ok,True,True,True,True,True,forecast_icc,,141345587200
BSX,ok,True,True,True,True,True,forecast_icc,,64626724864
BMY,ok,True,True,True,True,True,forecast_icc,,119583694848
AVGO,ok,True,True,True,True,True,forecast_icc,,1771960795136
BR,ok,True,True,True,True,True,forecast_icc,,15664759808
BRO,ok,True,True,True,True,True,forecast_icc,,21679104000
BF-B,ok,True,True,True,True,True,forecast_icc,,12719716352
BLDR,ok,True,True,True,True,True,forecast_icc,,9735243776
BG,ok,True,True,True,True,True,forecast_icc,,21167376384
BXP,ok,True,True,True,True,True,forecast_icc,,11959347200
CHRW,ok,True,True,True,True,True,forecast_icc,,21777043456
CDNS,ok,True,True,True,True,True,forecast_icc,,102802137088
CPT,ok,True,True,True,True,True,forecast_icc,,11567835136
COF,ok,True,True,True,True,True,forecast_icc,,124608413696
CAH,ok,True,True,True,True,True,forecast_icc,,55324106752
CCL,ok,True,True,True,True,True,forecast_icc,,44314488832
CARR,ok,True,True,True,True,True,forecast_icc,,60989521920
CVNA,ok,True,True,True,True,True,forecast_icc,,69890375680
CASY,ok,True,True,True,True,True,forecast_icc,,28872712192
CAT,ok,True,True,True,True,True,forecast_icc,,475878981632
CBOE,ok,True,True,True,True,True,forecast_icc,,24228397056
CBRE,ok,True,True,True,True,True,forecast_icc,,39849406464
CDW,ok,True,True,True,True,True,forecast_icc,,17862488064
COR,ok,True,True,True,True,True,forecast_icc,,54798118912
CNC,ok,True,True,True,False,True,forecast_icc,,31869659136
CNP,ok,True,True,True,True,True,forecast_icc,,29300250624
CF,ok,True,True,True,True,True,forecast_icc,,16192526336
CRL,ok,True,True,True,False,True,forecast_icc,,10865195008
SCHW,ok,True,True,True,True,True,forecast_icc,,157478731776
CHTR,ok,True,True,True,True,True,forecast_icc,,22901676032
CVX,ok,True,True,True,True,True,forecast_icc,,335524462592
CMG,ok,True,True,True,True,True,forecast_icc,,42291740672
CB,ok,True,True,True,True,True,forecast_icc,,133148491776
CHD,ok,True,True,True,True,True,forecast_icc,,23196778496
CIEN,ok,True,True,True,True,True,forecast_icc,,67793944576
CI,ok,True,True,True,True,True,forecast_icc,,73735757824
CINF,ok,True,True,True,True,True,forecast_icc,,28796483584
CTAS,ok,True,True,True,True,True,forecast_icc,,67655147520
CSCO,ok,True,True,True,True,True,forecast_icc,,463906832384
C,ok,True,True,True,True,True,forecast_icc,,243027673088
CFG,ok,True,True,True,True,True,forecast_icc,,29783576576
CLX,ok,True,True,True,True,True,forecast_icc,,11740253184
CME,ok,True,True,True,True,True,forecast_icc,,78977925120
CMS,ok,True,True,True,True,True,forecast_icc,,24074104832
KO,ok,True,True,True,True,True,forecast_icc,,355600171008
CTSH,ok,True,True,True,True,True,forecast_icc,,18324021248
COHR,ok,True,True,True,True,True,forecast_icc,,76538019840
COIN,ok,True,True,True,True,True,forecast_icc,,39953825792
CL,ok,True,True,True,True,True,forecast_icc,,73937494016
CMCSA,ok,True,True,True,True,True,forecast_icc,,86519373824
FIX,ok,True,True,True,True,True,forecast_icc,,68562644992
CAG,ok,True,True,True,False,True,forecast_icc,,6688550912
COP,ok,True,True,True,True,True,forecast_icc,,126946230272
ED,ok,True,True,True,True,True,forecast_icc,,41382199296
STZ,ok,True,True,True,True,True,forecast_icc,,23954307072
CEG,ok,True,True,True,True,True,forecast_icc,,92603695104
COO,ok,True,True,True,True,True,forecast_icc,,13923235840
CPRT,ok,True,True,True,True,True,forecast_icc,,26015301632
GLW,ok,True,True,True,True,True,forecast_icc,,220056485888
CPAY,ok,True,True,True,True,True,forecast_icc,,21918466048
CTVA,ok,True,True,True,True,True,forecast_icc,,55759523840
CSGP,ok,True,True,True,True,True,forecast_icc,,11972988928
COST,ok,True,True,True,True,True,forecast_icc,,419832528896
CRH,ok,True,True,True,True,True,forecast_icc,,72746958848
CRWD,ok,True,True,True,False,True,forecast_icc,,189118742528
CCI,ok,True,True,True,True,True,forecast_icc,,34318217216
CSX,ok,True,True,True,True,True,forecast_icc,,89209241600
CMI,ok,True,True,True,True,True,forecast_icc,,95362875392
CVS,ok,True,True,True,True,True,forecast_icc,,132160552960
DHR,ok,True,True,True,True,True,forecast_icc,,136444018688
DRI,ok,True,True,True,True,True,forecast_icc,,23559849984
DDOG,ok,True,True,True,True,True,forecast_icc,,88481030144
DVA,ok,True,True,True,True,True,forecast_icc,,14101444608
DECK,ok,True,True,True,True,True,forecast_icc,,14065863680
DE,ok,True,True,True,True,True,forecast_icc,,169150906368
DELL,ok,True,True,True,True,True,forecast_icc,,267897094144
DAL,ok,True,True,True,True,True,forecast_icc,,61212164096
DVN,ok,True,True,True,True,True,forecast_icc,,48431398912
DXCM,ok,True,True,True,True,True,forecast_icc,,27003394048
FANG,ok,True,True,True,True,True,forecast_icc,,50788302848
DLR,ok,True,True,True,True,True,forecast_icc,,68170289152
DG,ok,True,True,True,True,True,forecast_icc,,25923340288
DLTR,ok,True,True,True,True,True,forecast_icc,,23564449792
D,ok,True,True,True,True,True,forecast_icc,,60844675072
DPZ,ok,True,True,True,True,True,forecast_icc,,9780652032
DASH,ok,True,True,True,True,True,forecast_icc,,80529539072
DOV,ok,True,True,True,True,True,forecast_icc,,30164156416
DOW,ok,True,True,True,False,True,forecast_icc,,20123101184
DHI,ok,True,True,True,True,True,forecast_icc,,46572277760
DTE,ok,True,True,True,True,True,forecast_icc,,32040521728
DUK,ok,True,True,True,True,True,forecast_icc,,100045586432
DD,ok,True,True,True,True,True,forecast_icc,,18327535616
ETN,ok,True,True,True,True,True,forecast_icc,,158527356928
EBAY,ok,True,True,True,True,True,forecast_icc,,49195200512
ECHO,failed,True,True,False,False,False,,missing_positive_eps,29224792064
ECL,ok,True,True,True,True,True,forecast_icc,,78408491008
EIX,ok,True,True,True,True,True,forecast_icc,,29036552192
EW,ok,True,True,True,True,True,forecast_icc,,52501442560
EA,ok,True,True,True,True,True,forecast_icc,,51416592384
ELV,ok,True,True,True,True,True,forecast_icc,,84265517056
EME,ok,True,True,True,True,True,forecast_icc,,36267765760
EMR,ok,True,True,True,True,True,forecast_icc,,79993479168
ETR,ok,True,True,True,True,True,forecast_icc,,54279008256
EOG,ok,True,True,True,True,True,forecast_icc,,70269681664
EQT,ok,True,True,True,True,True,forecast_icc,,32524857344
EFX,ok,True,True,True,True,True,forecast_icc,,19129028608
EQIX,ok,True,True,True,True,True,forecast_icc,,107024080896
EQR,ok,True,True,True,True,True,forecast_icc,,26404933632
ERIE,ok,True,True,True,True,True,forecast_icc,,12419365888
ESS,ok,True,True,True,True,True,forecast_icc,,20397328384
EL,ok,True,True,True,False,True,forecast_icc,,28715663360
EG,ok,True,True,True,True,True,forecast_icc,,14277038080
EVRG,ok,True,True,True,True,True,forecast_icc,,20056938496
ES,ok,True,True,True,True,True,forecast_icc,,27743422464
EXC,ok,True,True,True,True,True,forecast_icc,,48244264960
EXE,ok,True,True,True,True,True,forecast_icc,,20942094336
EXPE,ok,True,True,True,True,True,forecast_icc,,31839457280
EXPD,ok,True,True,True,True,True,forecast_icc,,21184239616
EXR,ok,True,True,True,True,True,forecast_icc,,32720078848
XOM,ok,True,True,True,True,True,forecast_icc,,563961528320
FFIV,ok,True,True,True,True,True,forecast_icc,,23163486208
FDS,ok,True,True,True,True,True,forecast_icc,,8511040000
FICO,ok,True,True,True,True,True,forecast_icc,,27307755520
FAST,ok,True,True,True,True,True,forecast_icc,,54416863232
FRT,ok,True,True,True,True,True,forecast_icc,,10901305344
FDX,ok,True,True,True,True,True,forecast_icc,,77642637312
FDXF,ok,True,True,True,True,True,forecast_icc,,22289764352
FIS,ok,True,True,True,True,True,forecast_icc,,19998052352
