ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,42537365504.0
AA,ok,True,True,True,True,True,forecast_icc,,13187555328.0
AAC,failed,True,True,False,False,False,,missing_positive_eps,497152672.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AAC-W,failed,False,False,False,False,False,,missing_price,
AACG,failed,True,True,False,False,False,,missing_positive_eps,38459664.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,341659520.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,312675840.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,294245376.0
AADX,ok,True,True,True,False,True,forecast_icc,,2229048320.0
AAL,ok,True,True,True,False,True,forecast_icc,,8691664896.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,27740230.0
AAMI,ok,True,True,True,True,True,forecast_icc,,3321166336.0
AAOI,ok,True,True,True,False,True,forecast_icc,,8960160768.0
AAON,ok,True,True,True,True,True,forecast_icc,,6546819072.0
AAP,ok,True,True,True,True,True,forecast_icc,,2665344512.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1645046272.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4669700046848.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,117740472.0
AAT,ok,True,True,True,True,True,forecast_icc,,1709990016.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,3291397120.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,379232064.0
ABBV,ok,True,True,True,True,True,forecast_icc,,453194874880.0
ABCB,ok,True,True,True,True,True,forecast_icc,,5774578176.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,3703861504.0
ABEO,failed,True,True,False,False,False,,missing_positive_eps,343104096.0
ABEV,ok,True,True,True,True,True,forecast_icc,,46568394752.0
ABG,ok,True,True,True,True,True,forecast_icc,,3900233216.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,46426524.0
ABM,ok,True,True,True,True,True,forecast_icc,,2756232448.0
ABNB,ok,True,True,True,True,True,forecast_icc,,108943065088.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,229968976.0
ABR,ok,True,True,True,True,True,forecast_icc,,1064323328.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1513635584.0
ABT,ok,True,True,True,True,True,forecast_icc,,187452440576.0
ABTC,ok,True,True,True,False,True,forecast_icc,,973339456.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,4853812.0
ABUS,ok,True,True,True,True,True,forecast_icc,,1020244608.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,25590854.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,10015863808.0
ABX,ok,True,True,True,True,True,forecast_icc,,939783488.0
ACA,ok,True,True,True,True,True,forecast_icc,,7142584832.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,355576224.0
ACAD,ok,True,True,True,True,True,forecast_icc,,4828000768.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,250074736.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38222728.0
ACCO,ok,True,True,True,True,True,forecast_icc,,407999456.0
ACCS,ok,True,True,True,False,True,forecast_icc,,20399530.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,937932288.0
ACEL,ok,True,True,True,True,True,forecast_icc,,964578432.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,89776688.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,48235608.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,291586688.0
ACGL,ok,True,True,True,True,True,forecast_icc,,33474576384.0
ACH,ok,True,True,True,False,True,forecast_icc,,93054696.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2618910464.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,4396853248.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,873642112.0
ACI,ok,True,True,True,True,True,forecast_icc,,6090837504.0
ACIC,ok,True,True,True,True,True,forecast_icc,,450951168.0
ACIU,ok,True,True,True,False,True,forecast_icc,,284360992.0
ACIW,ok,True,True,True,True,True,forecast_icc,,5345580032.0
ACLS,ok,True,True,True,True,True,forecast_icc,,3553841664.0
ACM,ok,True,True,True,True,True,forecast_icc,,8568608256.0
ACMR,ok,True,True,True,True,True,forecast_icc,,5184686592.0
ACN,ok,True,True,True,True,True,forecast_icc,,114261827584.0
ACNB,ok,True,True,True,True,True,forecast_icc,,670706880.0
ACNT,ok,True,True,True,False,True,forecast_icc,,137484256.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,207325312.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,6773571.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,621079872.0
ACR,ok,True,True,True,False,True,forecast_icc,,101832120.0
ACRE,ok,True,True,True,False,True,forecast_icc,,253548688.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,908217216.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,91277664.0
ACT,ok,True,True,True,True,True,forecast_icc,,6773820416.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,443044096.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,35541020.0
ACU,ok,True,True,True,True,True,forecast_icc,,242067584.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,273207616.0
ACVA,ok,True,True,True,False,True,forecast_icc,,1185259776.0
ACXP,failed,True,True,False,False,False,,missing_positive_eps,6102788.0
AD,ok,True,True,True,True,True,forecast_icc,,3329439744.0
ADAC,failed,True,True,False,False,False,,missing_positive_eps,290087520.0
ADAG,failed,True,True,False,False,False,,missing_positive_eps,240373168.0
ADAM,ok,True,True,True,True,True,forecast_icc,,876327872.0
ADBE,ok,True,True,True,True,True,forecast_icc,,105937731584.0
ADBT,failed,True,False,False,False,False,,missing_positive_eps,
ADC,ok,True,True,True,True,True,forecast_icc,,9057670144.0
ADCT,failed,True,True,False,False,False,,missing_positive_eps,173628064.0
ADEA,ok,True,True,True,True,True,forecast_icc,,2922424064.0
ADGM,failed,True,True,False,False,False,,missing_positive_eps,12526700.0
ADI,ok,True,True,True,True,True,forecast_icc,,175533834240.0
ADIG,ok,True,True,True,True,True,forecast_icc,,1567814016.0
ADIL,failed,True,True,False,False,False,,missing_positive_eps,20887972.0
ADM,ok,True,True,True,True,True,forecast_icc,,40778600448.0
ADMA,ok,True,True,True,True,True,forecast_icc,,2154732544.0
ADNT,ok,True,True,True,True,True,forecast_icc,,1569051776.0
ADP,ok,True,True,True,True,True,forecast_icc,,110288084992.0
ADPT,failed,True,True,False,False,False,,missing_positive_eps,3874987008.0
ADSE,ok,True,True,True,False,True,forecast_icc,,869150016.0
ADSEW,failed,True,False,False,False,False,,missing_positive_eps,
ADSK,ok,True,True,True,True,True,forecast_icc,,45541097472.0
ADT,ok,True,True,True,True,True,forecast_icc,,5449971712.0
ADTN,ok,True,True,True,False,True,forecast_icc,,578518016.0
ADUR,failed,True,True,False,False,False,,missing_positive_eps,481321696.0
ADUS,ok,True,True,True,True,True,forecast_icc,,2217760000.0
ADV,ok,True,True,True,False,True,forecast_icc,,418136576.0
ADVB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,15422662.0
ADXN,failed,True,True,False,False,False,,missing_positive_eps,4620330.0
AEAQ,failed,True,True,False,False,False,,missing_positive_eps,316247872.0
AEBI,ok,True,True,True,True,True,forecast_icc,,1004962048.0
AEC,failed,True,True,False,False,False,,missing_positive_eps,84089152.0
AEE,ok,True,True,True,True,True,forecast_icc,,29475502080.0
AEF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,399112000.0
AEG,ok,True,True,True,True,True,forecast_icc,,13571937280.0
AEHL,failed,True,True,False,False,False,,missing_positive_eps,9269086.0
AEHR,ok,True,True,True,False,True,forecast_icc,,2813840128.0
AEI,failed,True,True,False,False,False,,missing_positive_eps,54843120.0
AEIS,ok,True,True,True,True,True,forecast_icc,,11250168832.0
AEM,ok,True,True,True,True,True,forecast_icc,,103668072448.0
AEMD,failed,True,True,False,False,False,,missing_positive_eps,1294267.0
AENT,ok,True,True,True,True,True,forecast_icc,,261411296.0
AEO,ok,True,True,True,True,True,forecast_icc,,2914099968.0
AEON,failed,True,True,False,False,False,,missing_positive_eps,12011776.0
AEP,ok,True,True,True,True,True,forecast_icc,,67777474560.0
AER,ok,True,True,True,True,True,forecast_icc,,22854561792.0
AERO,ok,True,True,True,True,True,forecast_icc,,2303814912.0
AERT,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38721992.0
AES,ok,True,True,True,True,True,forecast_icc,,10551757824.0
AESI,ok,True,True,True,False,True,forecast_icc,,1681229184.0
AESP,failed,True,True,False,False,False,,missing_positive_eps,213460608.0
AEVA,failed,True,True,False,False,False,,missing_positive_eps,1093683328.0
AEXA,failed,True,True,False,False,False,,missing_positive_eps,564346688.0
AEYE,ok,True,True,True,False,True,forecast_icc,,95655224.0
AFCG,ok,True,True,True,True,True,forecast_icc,,80474680.0
AFG,ok,True,True,True,True,True,forecast_icc,,11834551296.0
AFJK,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38629248.0
AFL,ok,True,True,True,True,True,forecast_icc,,58762448896.0
AFRI,failed,True,True,False,False,False,,missing_positive_eps,297410880.0
AFRM,ok,True,True,True,True,True,forecast_icc,,24412426240.0
AFYA,ok,True,True,True,True,True,forecast_icc,,1298860288.0
AG,ok,True,True,True,True,True,forecast_icc,,10336245760.0
AGBK,ok,True,True,True,True,True,forecast_icc,,1078891776.0
AGCC,ok,True,True,False,True,True,trailing_eps_fallback_icc,,328809216.0
AGCO,ok,True,True,True,True,True,forecast_icc,,9342232576.0
AGD,ok,True,False,False,True,True,trailing_eps_fallback_icc,,
AGEN,ok,True,True,True,True,True,forecast_icc,,370879680.0
AGI,ok,True,True,True,True,True,forecast_icc,,15475808256.0
AGIG,failed,True,True,False,False,False,,missing_positive_eps,51214368.0
AGIO,failed,True,True,False,False,False,,missing_positive_eps,1976132096.0
AGL,ok,True,True,True,False,True,forecast_icc,,1486022144.0
AGM,ok,True,True,True,True,True,forecast_icc,,2472144128.0
AGM-A,ok,True,True,False,True,True,trailing_eps_fallback_icc,,1693100800.0
AGMB,failed,True,True,False,False,False,,missing_positive_eps,777133056.0
AGMH,ok,True,True,False,True,True,trailing_eps_fallback_icc,,4431850.0
AGNC,ok,True,True,True,True,True,forecast_icc,,12625377280.0
AGNT,ok,True,True,True,False,True,forecast_icc,,673485312.0
AGO,ok,True,True,True,True,True,forecast_icc,,3328786432.0
AGPU,failed,True,True,False,False,False,,missing_positive_eps,123677296.0
AGRO,ok,True,True,True,True,True,forecast_icc,,1698504832.0
AGRZ,ok,True,True,False,True,True,trailing_eps_fallback_icc,,4794175.0
AGX,ok,True,True,True,True,True,forecast_icc,,5864333312.0
AGYS,ok,True,True,True,True,True,forecast_icc,,3140996608.0
AHCO,failed,True,True,False,False,False,,missing_positive_eps,865825408.0
AHG,failed,True,True,False,False,False,,missing_positive_eps,726485120.0
AHMA,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38345248.0
AHR,ok,True,True,True,True,True,forecast_icc,,11928892416.0
AHRT,failed,True,True,False,False,False,,missing_positive_eps,633959808.0
AHT,failed,True,True,False,False,False,,missing_positive_eps,21024016.0
AI,failed,True,True,False,False,False,,missing_positive_eps,1674512000.0
AIAI,failed,True,True,False,False,False,,missing_positive_eps,295370336.0
AIB,failed,True,False,False,False,False,,missing_positive_eps,
AIBZ,failed,True,True,False,False,False,,missing_positive_eps,284301312.0
AIDX,failed,True,True,False,False,False,,missing_positive_eps,7553634.0
AIFA,failed,True,True,False,False,False,,missing_positive_eps,20352402.0
AIFC,failed,True,True,False,False,False,,missing_positive_eps,78406336.0
AIFF,failed,True,True,False,False,False,,missing_positive_eps,17730058.0
AIFU,ok,True,True,True,False,True,forecast_icc,,111136608.0
AIG,ok,True,True,True,True,True,forecast_icc,,39849689088.0
AII,ok,True,True,True,True,True,forecast_icc,,509429120.0
AIIA,failed,True,True,False,False,False,,missing_positive_eps,197143808.0
AIIA-R,failed,False,False,False,False,False,,missing_price,
AIIA-U,failed,False,False,False,False,False,,missing_price,
AIIO,failed,True,True,False,False,False,,missing_positive_eps,311080064.0
AIIR,ok,True,True,True,False,True,forecast_icc,,1170822272.0
AIM,failed,True,True,False,False,False,,missing_positive_eps,6928631.0
AIMD,failed,True,True,False,False,False,,missing_positive_eps,11814517.0
AIN,ok,True,True,True,False,True,forecast_icc,,1771210752.0
AIO,ok,True,True,False,True,True,trailing_eps_fallback_icc,,894037440.0
AIOS,failed,True,True,False,False,False,,missing_positive_eps,39495600.0
AIOT,ok,True,True,True,False,True,forecast_icc,,405362272.0
AIP,ok,True,True,True,False,True,forecast_icc,,1050380480.0
AIR,ok,True,True,True,True,True,forecast_icc,,5094353408.0
AIRE,failed,True,True,False,False,False,,missing_positive_eps,9006267.0
AIRG,ok,True,True,True,False,True,forecast_icc,,66547844.0
AIRI,ok,True,True,True,False,True,forecast_icc,,12660217.0
AIRJ,failed,True,True,False,False,False,,missing_positive_eps,335197600.0
AIRO,failed,True,True,False,False,False,,missing_positive_eps,233513776.0
AIRS,failed,True,True,False,False,False,,missing_positive_eps,201506112.0
AIRT,ok,True,True,False,True,True,trailing_eps_fallback_icc,,85614160.0
AISP,ok,True,True,True,True,True,forecast_icc,,70601096.0
AIT,ok,True,True,True,True,True,forecast_icc,,11948046336.0
AIV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,394941440.0
AIXC,failed,True,True,False,False,False,,missing_positive_eps,14354703.0
AIXI,failed,True,True,False,False,False,,missing_positive_eps,434057.0
AIZ,ok,True,True,True,True,True,forecast_icc,,14093772800.0
AJG,ok,True,True,True,True,True,forecast_icc,,67338215424.0
AKA,failed,True,True,False,False,False,,missing_positive_eps,120462008.0
AKAM,ok,True,True,True,True,True,forecast_icc,,15121861632.0
AKAN,failed,True,True,False,False,False,,missing_positive_eps,1811817.0
AKBA,failed,True,True,False,False,False,,missing_positive_eps,270095456.0
AKO-A,ok,True,True,False,True,True,trailing_eps_fallback_icc,,3691625216.0
AKO-B,ok,True,True,True,True,True,forecast_icc,,4619264512.0
AKR,ok,True,True,True,True,True,forecast_icc,,2958199296.0
AKTS,failed,True,True,False,False,False,,missing_positive_eps,1504507392.0
AKTX,failed,True,True,False,False,False,,missing_positive_eps,22331884.0
ALAB,ok,True,True,True,True,True,forecast_icc,,53849776128.0
ALAR,ok,True,True,True,True,True,forecast_icc,,10214868.0
ALB,ok,True,True,True,True,True,forecast_icc,,14901678080.0
ALC,ok,True,True,True,True,True,forecast_icc,,34079700992.0
ALCO,ok,True,True,False,True,True,trailing_eps_fallback_icc,,299932416.0
ALDF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,322726048.0
ALDX,failed,True,True,False,False,False,,missing_positive_eps,89283104.0
ALEC,failed,True,True,False,False,False,,missing_positive_eps,274676032.0
ALF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,391359392.0
ALG,ok,True,True,True,True,True,forecast_icc,,2112392704.0
ALGM,ok,True,True,True,True,True,forecast_icc,,6824179200.0
ALGN,ok,True,True,True,True,True,forecast_icc,,11269406720.0
ALGS,failed,True,True,False,False,False,,missing_positive_eps,38778704.0
ALGT,ok,True,True,True,True,True,forecast_icc,,2136719104.0
ALH,ok,True,True,True,True,True,forecast_icc,,4518475776.0
ALHC,ok,True,True,True,True,True,forecast_icc,,2808672000.0
ALIS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,86803248.0
ALIT,ok,True,True,True,False,True,forecast_icc,,552966464.0
ALK,ok,True,True,True,False,True,forecast_icc,,4691795456.0
ALKS,ok,True,True,True,True,True,forecast_icc,,7733886464.0
ALKT,ok,True,True,True,False,True,forecast_icc,,2105687680.0
ALL,ok,True,True,True,True,True,forecast_icc,,65634340864.0
ALLE,ok,True,True,True,True,True,forecast_icc,,13360978944.0
ALLO,failed,True,True,False,False,False,,missing_positive_eps,680617024.0
ALLR,failed,True,True,False,False,False,,missing_positive_eps,22593228.0
ALLT,ok,True,True,True,True,True,forecast_icc,,373772480.0
ALLY,ok,True,True,True,True,True,forecast_icc,,13302651904.0
ALM,ok,True,True,True,True,True,forecast_icc,,5068606464.0
ALMR,failed,True,True,False,False,False,,missing_positive_eps,2137297152.0
ALMS,failed,True,True,False,False,False,,missing_positive_eps,1436731264.0
ALMU,failed,True,True,False,False,False,,missing_positive_eps,236871040.0
ALNT,ok,True,True,True,True,True,forecast_icc,,1608210048.0
ALNY,ok,True,True,True,True,True,forecast_icc,,35607941120.0
ALOV,failed,True,True,False,False,False,,missing_positive_eps,374437120.0
ALOY,failed,True,True,False,False,False,,missing_positive_eps,696775168.0
ALP,failed,True,True,False,False,False,,missing_positive_eps,7687245.0
ALPS,failed,True,True,False,False,False,,missing_positive_eps,63232120.0
ALPX,failed,True,True,False,False,False,,missing_positive_eps,147111408.0
ALRM,ok,True,True,True,True,True,forecast_icc,,2772615936.0
