ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,79747629056
AOS,ok,True,True,True,True,True,forecast_icc,,7823152640
ABT,ok,True,True,True,True,True,forecast_icc,,151485497344
ABBV,ok,True,True,True,True,True,forecast_icc,,380567158784
ACN,ok,True,True,True,True,True,forecast_icc,,114606333952
ADBE,ok,True,True,True,True,True,forecast_icc,,105944858624
AMD,ok,True,True,True,True,True,forecast_icc,,850423382016
AES,ok,True,True,True,True,True,forecast_icc,,10469154816
AFL,ok,True,True,True,True,True,forecast_icc,,57835954176
A,ok,True,True,True,True,True,forecast_icc,,38113562624
APD,ok,True,True,True,True,True,forecast_icc,,62192492544
ABNB,ok,True,True,True,True,True,forecast_icc,,79737389056
AKAM,ok,True,True,True,True,True,forecast_icc,,23308197888
ALB,ok,True,True,True,False,True,forecast_icc,,20257634304
ARE,ok,True,True,True,False,True,forecast_icc,,9190972416
ALGN,ok,True,True,True,True,True,forecast_icc,,11938025472
ALLE,ok,True,True,True,True,True,forecast_icc,,11158772736
LNT,ok,True,True,True,True,True,forecast_icc,,18327339008
ALL,ok,True,True,True,True,True,forecast_icc,,54176808960
GOOGL,ok,True,True,True,True,True,forecast_icc,,4383973310464
GOOG,ok,True,True,True,True,True,forecast_icc,,4342054125568
MO,ok,True,True,True,True,True,forecast_icc,,115623264256
AMZN,ok,True,True,True,True,True,forecast_icc,,2759413727232
AMCR,ok,True,True,True,True,True,forecast_icc,,17758697472
AEE,ok,True,True,True,True,True,forecast_icc,,29551538176
AEP,ok,True,True,True,True,True,forecast_icc,,69161189376
AXP,ok,True,True,True,True,True,forecast_icc,,212183056384
AIG,ok,True,True,True,True,True,forecast_icc,,39129219072
AMT,ok,True,True,True,True,True,forecast_icc,,86437134336
AWK,ok,True,True,True,True,True,forecast_icc,,24152295424
AMP,ok,True,True,True,True,True,forecast_icc,,40040161280
AME,ok,True,True,True,True,True,forecast_icc,,52196401152
AMGN,ok,True,True,True,True,True,forecast_icc,,177164648448
APH,ok,True,True,True,True,True,forecast_icc,,182566797312
ADI,ok,True,True,True,True,True,forecast_icc,,206135246848
AON,ok,True,True,True,True,True,forecast_icc,,67887562752
APA,ok,True,True,True,True,True,forecast_icc,,13364710400
APO,ok,True,True,True,True,True,forecast_icc,,74232389632
AAPL,ok,True,True,True,True,True,forecast_icc,,4629454651392
AMAT,ok,True,True,True,True,True,forecast_icc,,389079793664
APP,ok,True,True,True,True,True,forecast_icc,,203455053824
APTV,ok,True,True,True,True,True,forecast_icc,,15628175360
ACGL,ok,True,True,True,True,True,forecast_icc,,30613518336
ADM,ok,True,True,True,True,True,forecast_icc,,39742132224
ARES,ok,True,True,True,True,True,forecast_icc,,42312724480
ANET,ok,True,True,True,True,True,forecast_icc,,220770172928
AJG,ok,True,True,True,True,True,forecast_icc,,52870955008
AIZ,ok,True,True,True,True,True,forecast_icc,,12311596032
T,ok,True,True,True,True,True,forecast_icc,,171207065600
ATO,ok,True,True,True,True,True,forecast_icc,,28167720960
ADSK,ok,True,True,True,True,True,forecast_icc,,49969635328
ADP,ok,True,True,True,True,True,forecast_icc,,92410568704
