ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,38272348160.0
AA,ok,True,True,True,True,True,forecast_icc,,14007274496.0
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,290310752.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,41912004.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,338596832.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,310480512.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,291031200.0
AADX,failed,True,False,False,False,False,,missing_positive_eps,
AAL,ok,True,True,True,True,True,forecast_icc,,11620537344.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,34267340.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2485834496.0
AAOI,ok,True,True,True,False,True,forecast_icc,,11116832768.0
AAON,ok,True,True,True,True,True,forecast_icc,,10915554304.0
AAP,ok,True,True,True,True,True,forecast_icc,,3571489280.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1591399424.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4041225797632.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,110390904.0
AAT,ok,True,True,True,True,True,forecast_icc,,1905955584.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,2876386304.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,368318944.0
ABBV,ok,True,True,True,True,True,forecast_icc,,429577994240.0
ABCB,ok,True,True,True,True,True,forecast_icc,,6085261312.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,2033800064.0
ABEO,ok,True,True,True,True,True,forecast_icc,,316892992.0
ABEV,ok,True,True,True,True,True,forecast_icc,,48719290368.0
ABG,ok,True,True,True,True,True,forecast_icc,,3780547328.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,54822812.0
ABM,ok,True,True,True,True,True,forecast_icc,,2626182912.0
ABNB,ok,True,True,True,True,True,forecast_icc,,84206477312.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,159622960.0
ABR,ok,True,True,True,True,True,forecast_icc,,1067680896.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1729577472.0
ABT,ok,True,True,True,True,True,forecast_icc,,162406645760.0
ABTC,ok,True,True,True,False,True,forecast_icc,,1267079040.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,3435278.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,871141248.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,37700644.0
ABVE,failed,False,True,False,False,False,,missing_price,5835870.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,7368372736.0
ABX,ok,True,True,True,True,True,forecast_icc,,886322688.0
ACA,ok,True,True,True,True,True,forecast_icc,,7118523392.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,355754656.0
ACAD,ok,True,True,True,True,True,forecast_icc,,4061714688.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,170960320.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,23575332.0
ACCO,ok,True,False,True,True,True,forecast_icc,,
ACCS,ok,True,True,True,False,True,forecast_icc,,25233936.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,1034866688.0
ACEL,ok,True,True,True,True,True,forecast_icc,,1069502656.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,73851064.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,40709028.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,294503936.0
ACGL,ok,True,True,True,True,True,forecast_icc,,32957921280.0
ACH,ok,True,True,True,False,True,forecast_icc,,242770352.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2413214720.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,3654122752.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,585156608.0
ACI,ok,True,True,True,True,True,forecast_icc,,6739351552.0
ACIC,ok,True,True,True,True,True,forecast_icc,,521473152.0
ACIU,ok,True,True,True,False,True,forecast_icc,,249345264.0
ACIW,ok,True,True,True,True,True,forecast_icc,,4743528960.0
ACLS,ok,True,True,True,True,True,forecast_icc,,5553614848.0
ACM,ok,True,True,True,True,True,forecast_icc,,9014597632.0
ACMR,ok,True,True,True,True,True,forecast_icc,,7385039872.0
ACN,ok,True,True,True,True,True,forecast_icc,,76994551808.0
ACNB,ok,True,True,True,True,True,forecast_icc,,596281216.0
ACNT,ok,True,True,True,False,True,forecast_icc,,130511824.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,141531680.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,6672697.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,649938112.0
ACR,ok,True,True,True,True,True,forecast_icc,,124002296.0
ACRE,ok,True,True,True,False,True,forecast_icc,,245781312.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,685748672.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,67626736.0
ACT,ok,True,True,True,True,True,forecast_icc,,6231777280.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,453968928.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,46894672.0
ACU,ok,True,True,True,True,True,forecast_icc,,181220672.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,286410560.0
ACVA,ok,True,True,True,False,True,forecast_icc,,1147022848.0
ACXP,failed,True,True,False,False,False,,missing_positive_eps,6102788.0
AD,ok,True,True,True,True,True,forecast_icc,,3102437376.0
ADAC,failed,True,True,False,False,False,,missing_positive_eps,287787520.0
ADAG,failed,True,True,False,False,False,,missing_positive_eps,272219072.0
ADAM,ok,True,True,True,True,True,forecast_icc,,838404096.0
ADBE,ok,True,True,True,True,True,forecast_icc,,76880478208.0
ADC,ok,True,True,True,True,True,forecast_icc,,9151827968.0
ADCT,failed,True,True,False,False,False,,missing_positive_eps,132278800.0
ADEA,ok,True,True,True,True,True,forecast_icc,,3350724096.0
ADGM,failed,True,True,False,False,False,,missing_positive_eps,13821570.0
ADI,ok,True,True,True,True,True,forecast_icc,,203568283648.0
ADIL,failed,True,True,False,False,False,,missing_positive_eps,5646250.0
ADM,ok,True,True,True,True,True,forecast_icc,,36888952832.0
ADMA,ok,True,True,True,True,True,forecast_icc,,2021058176.0
ADNT,ok,True,True,True,True,True,forecast_icc,,1591007616.0
ADP,ok,True,True,True,True,True,forecast_icc,,86466519040.0
ADPT,failed,True,True,False,False,False,,missing_positive_eps,3240898816.0
ADSE,ok,True,True,True,False,True,forecast_icc,,858773440.0
ADSEW,failed,True,False,False,False,False,,missing_positive_eps,
ADSK,ok,True,True,True,True,True,forecast_icc,,40060588032.0
ADT,ok,True,True,True,True,True,forecast_icc,,4791473664.0
ADTN,ok,True,True,True,False,True,forecast_icc,,1137213312.0
ADTX,failed,True,True,False,False,False,,missing_positive_eps,9480777.0
ADUR,failed,True,True,False,False,False,,missing_positive_eps,504179776.0
ADUS,ok,True,True,True,True,True,forecast_icc,,1807870208.0
ADV,ok,True,True,True,False,True,forecast_icc,,559731264.0
ADVB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,8244143.0
ADXN,failed,True,True,False,False,False,,missing_positive_eps,7519113.0
AEAQ,failed,True,True,False,False,False,,missing_positive_eps,313116672.0
AEBI,ok,True,True,True,True,True,forecast_icc,,1023080896.0
AEC,failed,True,True,False,False,False,,missing_positive_eps,73122256.0
AEE,ok,True,True,True,True,True,forecast_icc,,31696361472.0
AEF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,380435328.0
AEG,ok,True,True,True,True,True,forecast_icc,,12644712448.0
AEHL,failed,True,True,False,False,False,,missing_positive_eps,18515492.0
AEHR,ok,True,True,True,False,True,forecast_icc,,3107267072.0
AEI,failed,True,True,False,False,False,,missing_positive_eps,48619792.0
AEIS,ok,True,True,True,True,True,forecast_icc,,15009997824.0
AEM,ok,True,True,True,True,True,forecast_icc,,78095654912.0
AEMD,failed,True,True,False,False,False,,missing_positive_eps,2112406.0
AENT,ok,True,True,True,True,True,forecast_icc,,293613888.0
AEO,ok,True,True,True,True,True,forecast_icc,,3024698368.0
AEON,failed,True,True,False,False,False,,missing_positive_eps,18154608.0
