ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,36789583872.0
AA,ok,True,True,True,True,True,forecast_icc,,11474023424.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,290587488.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,41047840.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,339277440.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,312989440.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,291615584.0
AADX,ok,True,False,True,False,True,forecast_icc,,
AAL,ok,True,True,True,True,True,forecast_icc,,10013371392.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,32023650.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2926921472.0
AAOI,ok,True,True,True,False,True,forecast_icc,,8266609664.0
AAON,ok,True,True,True,True,True,forecast_icc,,8508988416.0
AAP,ok,True,True,True,True,True,forecast_icc,,3139532032.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1714604800.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4796743417856.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,121019400.0
AAT,ok,True,True,True,True,True,forecast_icc,,1959480704.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,2569235968.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,312388992.0
ABBV,ok,True,True,True,True,True,forecast_icc,,447669960704.0
ABCB,ok,True,True,True,True,True,forecast_icc,,6110832128.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,1771177344.0
ABEO,ok,True,True,True,True,True,forecast_icc,,369328544.0
ABEV,ok,True,True,True,True,True,forecast_icc,,47594606592.0
ABG,ok,True,True,True,True,True,forecast_icc,,3912182272.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,49389920.0
ABM,ok,True,True,True,True,True,forecast_icc,,2766777088.0
ABNB,ok,True,True,True,True,True,forecast_icc,,86022602752.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,159622960.0
ABR,ok,True,True,True,True,True,forecast_icc,,1048913088.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1382306688.0
ABT,ok,True,True,True,True,True,forecast_icc,,177072734208.0
ABTC,ok,True,True,True,False,True,forecast_icc,,703939968.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,3583351.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,871141248.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,31200532.0
