ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,44144111616.0
AA,ok,True,True,True,True,True,forecast_icc,,13340621824.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,293078240.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,43640336.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,340638624.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,312989440.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,293953216.0
AADX,ok,True,True,True,False,True,forecast_icc,,2672099584.0
AAL,ok,True,True,True,False,True,forecast_icc,,8949833728.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,27332286.0
AAMI,ok,True,True,True,True,True,forecast_icc,,3224278016.0
AAOI,ok,True,True,True,False,True,forecast_icc,,10917889024.0
AAON,ok,True,True,True,True,True,forecast_icc,,6665551872.0
AAP,ok,True,False,True,True,True,forecast_icc,,
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1616600576.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4543167856640.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,128901744.0
AAT,ok,True,True,True,True,True,forecast_icc,,1771282688.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,3193853696.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,317845568.0
ABBV,ok,True,True,True,True,True,forecast_icc,,462684291072.0
ABCB,ok,True,True,True,True,True,forecast_icc,,5779275776.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,3749227776.0
ABEO,failed,True,True,False,False,False,,missing_positive_eps,340816736.0
ABEV,ok,True,True,True,True,True,forecast_icc,,43638595584.0
ABG,ok,True,True,True,True,True,forecast_icc,,3866304000.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,45013976.0
ABM,ok,True,True,True,True,True,forecast_icc,,2759161344.0
ABNB,ok,True,True,True,True,True,forecast_icc,,110775345152.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,230692160.0
ABR,ok,True,True,True,True,True,forecast_icc,,1050132352.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1592578048.0
ABT,ok,True,True,True,True,True,forecast_icc,,197505957888.0
ABTC,ok,True,True,True,False,True,forecast_icc,,1031812992.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,3889478.0
ABUS,ok,True,True,True,True,True,forecast_icc,,943734208.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,23719720.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,10312963072.0
ABX,ok,True,True,True,True,True,forecast_icc,,895776960.0
ACA,ok,True,True,True,True,True,forecast_icc,,7140129792.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,356468288.0
ACAD,ok,True,True,True,True,True,forecast_icc,,5003752448.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,241211328.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,40733708.0
ACCO,ok,True,True,True,True,True,forecast_icc,,390461024.0
ACCS,ok,True,True,True,False,True,forecast_icc,,18945154.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,808625088.0
ACEL,ok,True,True,True,True,True,forecast_icc,,982441024.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,87810776.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,48793244.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,291004672.0
ACGL,ok,True,True,True,True,True,forecast_icc,,33887463424.0
ACH,ok,True,True,True,False,True,forecast_icc,,100745160.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2510914304.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,4689463296.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,825278016.0
ACI,ok,True,True,True,True,True,forecast_icc,,5814201856.0
ACIC,ok,True,True,True,True,True,forecast_icc,,435352256.0
ACIU,ok,True,True,True,False,True,forecast_icc,,262487104.0
ACIW,ok,True,True,True,True,True,forecast_icc,,5206261760.0
ACLS,ok,True,True,True,True,True,forecast_icc,,3859259648.0
ACM,ok,True,True,True,True,True,forecast_icc,,8388432896.0
ACMR,ok,True,True,True,True,True,forecast_icc,,5468854784.0
ACN,ok,True,True,True,True,True,forecast_icc,,110975696896.0
ACNB,ok,True,True,True,True,True,forecast_icc,,647316032.0
ACNT,ok,True,True,True,False,True,forecast_icc,,135231888.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,206889744.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,7753578.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,637391040.0
ACR,ok,True,True,True,False,True,forecast_icc,,104256696.0
ACRE,ok,True,True,True,False,True,forecast_icc,,261316032.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,931769024.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,94277392.0
ACT,ok,True,True,True,True,True,forecast_icc,,6753197568.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,440116512.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,29537468.0
ACU,ok,True,True,True,True,True,forecast_icc,,238080400.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,277262080.0
ACVA,ok,True,True,True,False,True,forecast_icc,,1302427264.0
ACXP,failed,True,True,False,False,False,,missing_positive_eps,6231720.0
AD,ok,True,True,True,True,True,forecast_icc,,3073462016.0
ADAC,failed,True,True,False,False,False,,missing_positive_eps,290087520.0
ADAG,failed,True,True,False,False,False,,missing_positive_eps,270236896.0
ADAM,ok,True,True,True,True,True,forecast_icc,,892506304.0
ADBE,ok,True,True,True,True,True,forecast_icc,,108207448064.0
ADC,ok,True,True,True,True,True,forecast_icc,,9285919744.0
ADCT,failed,True,True,False,False,False,,missing_positive_eps,122573752.0
ADEA,ok,True,True,True,True,True,forecast_icc,,2973152768.0
ADGM,failed,True,True,False,False,False,,missing_positive_eps,14083653.0
ADI,ok,True,False,True,True,True,forecast_icc,,
ADIG,ok,True,True,True,True,True,forecast_icc,,1715105152.0
ADIL,failed,True,True,False,False,False,,missing_positive_eps,15492751.0
ADM,ok,True,True,True,True,True,forecast_icc,,39376097280.0
ADMA,ok,True,True,True,True,True,forecast_icc,,2186090496.0
ADNT,ok,True,True,True,True,True,forecast_icc,,1528276864.0
ADP,ok,True,True,True,True,True,forecast_icc,,110919729152.0
ADPT,failed,True,True,False,False,False,,missing_positive_eps,4060118272.0
ADSE,ok,True,True,True,False,True,forecast_icc,,874510080.0
ADSEW,failed,True,False,False,False,False,,missing_positive_eps,
ADSK,ok,True,True,True,True,True,forecast_icc,,53001682944.0
ADT,ok,True,True,True,True,True,forecast_icc,,5384221696.0
ADTN,ok,True,True,True,False,True,forecast_icc,,640443904.0
ADUR,failed,True,True,False,False,False,,missing_positive_eps,561778304.0
ADUS,ok,True,True,True,True,True,forecast_icc,,2251186944.0
ADV,ok,True,True,True,False,True,forecast_icc,,458421248.0
ADVB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,13530969.0
ADXN,failed,True,True,False,False,False,,missing_positive_eps,5784907.0
AEAQ,failed,True,True,False,False,False,,missing_positive_eps,315778176.0
AEBI,ok,True,True,True,True,True,forecast_icc,,924254656.0
AEC,failed,True,True,False,False,False,,missing_positive_eps,85884640.0
AEE,ok,True,True,True,True,True,forecast_icc,,30117779456.0
AEF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,379217312.0
AEG,ok,True,True,True,True,True,forecast_icc,,13322330112.0
AEHL,failed,True,True,False,False,False,,missing_positive_eps,7204246.0
AEHR,ok,True,True,True,False,True,forecast_icc,,3456789248.0
AEI,failed,True,True,False,False,False,,missing_positive_eps,61066460.0
AEIS,ok,True,True,True,True,True,forecast_icc,,11719559168.0
AEM,ok,True,True,True,True,True,forecast_icc,,107369603072.0
AEMD,failed,True,True,False,False,False,,missing_positive_eps,1920067.0
AENT,ok,True,True,True,True,True,forecast_icc,,284851680.0
AEO,ok,True,False,True,True,True,forecast_icc,,
AEON,failed,True,True,False,False,False,,missing_positive_eps,9632367.0
AEP,ok,True,True,True,True,True,forecast_icc,,68430749696.0
AER,ok,True,True,True,True,True,forecast_icc,,23073048576.0
AERO,ok,True,True,True,True,True,forecast_icc,,1937597184.0
AERT,ok,True,True,False,True,True,trailing_eps_fallback_icc,,39016472.0
AES,ok,True,True,True,True,True,forecast_icc,,10537489408.0
AESI,ok,True,True,True,False,True,forecast_icc,,1622523520.0
AESP,failed,True,True,False,False,False,,missing_positive_eps,206734256.0
