ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,37857173504.0
AA,ok,True,True,True,True,True,forecast_icc,,12856817664.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,291971264.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,41086728.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,339277440.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,312362208.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,291615584.0
AADX,ok,True,False,True,False,True,forecast_icc,,
AAL,ok,True,True,True,True,True,forecast_icc,,10787191808.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,33859396.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2807920384.0
AAOI,ok,True,True,True,False,True,forecast_icc,,8977560576.0
AAON,ok,True,True,True,True,True,forecast_icc,,9189675008.0
AAP,ok,True,True,True,True,True,forecast_icc,,3336808704.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1829409408.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4660444790784.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,130025648.0
AAT,ok,True,True,True,True,True,forecast_icc,,1950171904.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,2827292416.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,341036032.0
ABBV,ok,True,True,True,True,True,forecast_icc,,438164619264.0
ABCB,ok,True,True,True,True,True,forecast_icc,,6044212736.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,1991047552.0
ABEO,ok,True,True,True,True,True,forecast_icc,,399535968.0
ABEV,ok,True,True,True,True,True,forecast_icc,,47478034432.0
ABG,ok,True,True,True,True,True,forecast_icc,,3923539712.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,51859412.0
ABM,ok,True,True,True,True,True,forecast_icc,,2657230848.0
ABNB,ok,True,True,True,True,True,forecast_icc,,86847569920.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,190680832.0
ABR,ok,True,True,True,True,True,forecast_icc,,1023889280.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1729577472.0
ABT,ok,True,True,True,True,True,forecast_icc,,160438403072.0
ABTC,ok,True,True,True,False,True,forecast_icc,,644769984.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,3464892.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,921513408.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,35100596.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,11852107776.0
ABX,ok,True,True,True,True,True,forecast_icc,,1055146048.0
ACA,ok,True,True,True,True,True,forecast_icc,,7116558336.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,356468288.0
ACAD,ok,True,True,True,True,True,forecast_icc,,4366514688.0
ACB,failed,True,True,False,False,False,,missing_positive_eps,165385536.0
ACCL,ok,True,True,False,True,True,trailing_eps_fallback_icc,,26504810.0
ACCO,ok,True,False,True,True,True,forecast_icc,,
ACCS,ok,True,True,True,False,True,forecast_icc,,26592686.0
ACDC,failed,True,True,False,False,False,,missing_positive_eps,940787904.0
ACEL,ok,True,True,True,True,True,forecast_icc,,1035317632.0
ACET,failed,True,True,False,False,False,,missing_positive_eps,79927416.0
ACFN,ok,True,True,False,True,True,trailing_eps_fallback_icc,,45900872.0
ACGC,failed,True,True,False,False,False,,missing_positive_eps,295244288.0
ACGL,ok,True,True,True,True,True,forecast_icc,,36008091648.0
ACH,ok,True,True,True,False,True,forecast_icc,,258087072.0
ACHC,ok,True,True,True,False,True,forecast_icc,,2810512128.0
ACHR,failed,True,True,False,False,False,,missing_positive_eps,3471035392.0
ACHR-W,failed,False,False,False,False,False,,missing_price,
ACHV,failed,True,True,False,False,False,,missing_positive_eps,626220224.0
ACI,ok,True,True,True,True,True,forecast_icc,,7243823104.0
ACIC,ok,True,True,True,True,True,forecast_icc,,541343424.0
ACIU,ok,True,True,True,False,True,forecast_icc,,249345264.0
ACIW,ok,True,True,True,True,True,forecast_icc,,5736762368.0
ACLS,ok,True,True,True,True,True,forecast_icc,,4197020672.0
ACM,ok,True,True,True,True,True,forecast_icc,,8826953728.0
ACMR,ok,True,True,True,True,True,forecast_icc,,6501820928.0
ACN,ok,True,True,True,True,True,forecast_icc,,84766220288.0
ACNB,ok,True,True,True,True,True,forecast_icc,,612109888.0
ACNT,ok,True,True,True,False,True,forecast_icc,,137200112.0
ACOG,failed,True,True,False,False,False,,missing_positive_eps,182466992.0
ACON,failed,True,True,False,False,False,,missing_positive_eps,6623452.0
ACP,ok,True,True,False,True,True,trailing_eps_fallback_icc,,651192832.0
ACR,ok,True,True,True,True,True,forecast_icc,,128665128.0
ACRE,ok,True,True,True,False,True,forecast_icc,,240788032.0
ACRS,failed,True,True,False,False,False,,missing_positive_eps,768150272.0
ACRV,failed,True,True,False,False,False,,missing_positive_eps,84747424.0
ACT,ok,True,True,True,True,True,forecast_icc,,6343457792.0
ACTG,failed,True,True,False,False,False,,missing_positive_eps,425958080.0
ACTU,failed,True,True,False,False,False,,missing_positive_eps,35888776.0
ACU,ok,True,True,True,True,True,forecast_icc,,180839632.0
ACV,ok,True,True,False,True,True,trailing_eps_fallback_icc,,288489792.0
ACVA,ok,True,True,True,False,True,forecast_icc,,1188923136.0
ACXP,failed,True,True,False,False,False,,missing_positive_eps,6790426.0
AD,ok,True,True,True,True,True,forecast_icc,,2940789248.0
ADAC,failed,True,True,False,False,False,,missing_positive_eps,288937504.0
ADAG,failed,True,True,False,False,False,,missing_positive_eps,252397296.0
ADAM,ok,True,True,True,True,True,forecast_icc,,814141632.0
ADBE,ok,True,True,True,True,True,forecast_icc,,91667472384.0
ADC,ok,True,True,True,True,True,forecast_icc,,9469816832.0
ADCT,failed,True,True,False,False,False,,missing_positive_eps,158988944.0
ADEA,ok,True,True,True,True,True,forecast_icc,,3052931072.0
ADGM,failed,True,True,False,False,False,,missing_positive_eps,12682172.0
ADI,ok,True,True,True,True,True,forecast_icc,,188020473856.0
ADIL,failed,True,True,False,False,False,,missing_positive_eps,6193367.0
ADM,ok,True,True,True,True,True,forecast_icc,,39539712000.0
ADMA,ok,True,True,True,True,True,forecast_icc,,2079001344.0
ADNT,ok,True,True,True,True,True,forecast_icc,,1505537024.0
ADP,ok,True,True,True,True,True,forecast_icc,,100353286144.0
ADPT,failed,True,True,False,False,False,,missing_positive_eps,3364133120.0
ADSE,ok,True,True,True,False,True,forecast_icc,,906024704.0
ADSEW,failed,True,False,False,False,False,,missing_positive_eps,
ADSK,ok,True,True,True,True,True,forecast_icc,,44809244672.0
ADT,ok,True,True,True,True,True,forecast_icc,,4971416576.0
ADTN,ok,True,True,True,False,True,forecast_icc,,1006806336.0
ADUR,failed,True,True,False,False,False,,missing_positive_eps,552208512.0
ADUS,ok,True,True,True,True,True,forecast_icc,,2031847552.0
ADV,ok,True,True,True,False,True,forecast_icc,,547499648.0
ADVB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,8425878.0
ADXN,failed,True,True,False,False,False,,missing_positive_eps,7227969.0
AEAQ,failed,True,True,False,False,False,,missing_positive_eps,313429792.0
AEBI,ok,True,True,True,True,True,forecast_icc,,921547904.0
AEC,failed,True,True,False,False,False,,missing_positive_eps,76039848.0
AEE,ok,True,True,True,True,True,forecast_icc,,31391936512.0
AEF,ok,True,True,False,True,True,trailing_eps_fallback_icc,,362976704.0
AEG,ok,True,True,True,True,True,forecast_icc,,12937889792.0
AEHL,failed,True,True,False,False,False,,missing_positive_eps,15238977.0
AEHR,ok,True,True,True,False,True,forecast_icc,,2139450240.0
AEI,failed,True,True,False,False,False,,missing_positive_eps,49207116.0
AEIS,ok,True,True,True,True,True,forecast_icc,,11943981056.0
AEM,ok,True,True,True,True,True,forecast_icc,,71760199680.0
AEMD,failed,True,True,False,False,False,,missing_positive_eps,1761851.0
AENT,ok,True,True,True,True,True,forecast_icc,,663658176.0
AEO,ok,True,True,True,True,True,forecast_icc,,2686200576.0
AEON,failed,True,True,False,False,False,,missing_positive_eps,8473553.0
AEP,ok,True,True,True,True,True,forecast_icc,,73796968448.0
AER,ok,True,True,True,True,True,forecast_icc,,23517155328.0
AERO,ok,True,True,True,True,True,forecast_icc,,2232322048.0
AERT,ok,True,True,False,True,True,trailing_eps_fallback_icc,,37707524.0
AES,ok,True,True,True,True,True,forecast_icc,,10526208000.0
AESI,ok,True,True,True,False,True,forecast_icc,,1844855552.0
AESP,failed,True,True,False,False,False,,missing_positive_eps,205694368.0
AEVA,failed,True,True,False,False,False,,missing_positive_eps,1270337024.0
AEXA,failed,True,True,False,False,False,,missing_positive_eps,583636416.0
AEYE,ok,True,True,True,False,True,forecast_icc,,91826600.0
AFBI,ok,True,True,False,True,True,trailing_eps_fallback_icc,,138232000.0
AFCG,ok,True,True,True,False,True,forecast_icc,,65005832.0
AFG,ok,True,True,True,True,True,forecast_icc,,11910389760.0
AFJK,ok,True,True,False,True,True,trailing_eps_fallback_icc,,38755904.0
AFL,ok,True,True,True,True,True,forecast_icc,,62757838848.0
AFRI,failed,True,True,False,False,False,,missing_positive_eps,285816448.0
AFRM,ok,True,True,True,True,True,forecast_icc,,27438239744.0
AFYA,ok,True,True,True,True,True,forecast_icc,,1303199872.0
AG,ok,True,True,True,True,True,forecast_icc,,8097820672.0
AGBK,ok,True,True,True,True,True,forecast_icc,,1138702080.0
AGCC,ok,True,True,False,True,True,trailing_eps_fallback_icc,,323340416.0
AGCO,ok,True,True,True,True,True,forecast_icc,,8260364800.0
AGD,ok,True,True,False,True,True,trailing_eps_fallback_icc,,315514464.0
AGEN,ok,True,True,True,True,True,forecast_icc,,254851680.0
AGI,ok,True,True,True,True,True,forecast_icc,,12120202240.0
AGIG,failed,True,True,False,False,False,,missing_positive_eps,44463048.0
AGIO,failed,True,True,False,False,False,,missing_positive_eps,2411573760.0
AGL,failed,True,True,False,False,False,,missing_positive_eps,1932816640.0
AGM,ok,True,True,True,True,True,forecast_icc,,2198766336.0
