ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,84410441728
AOS,ok,True,True,True,True,True,forecast_icc,,7916875776
ABT,ok,True,True,True,True,True,forecast_icc,,157686333440
ABBV,ok,True,True,True,True,True,forecast_icc,,414772264960
ACN,ok,True,True,True,True,True,forecast_icc,,77722763264
ADBE,ok,True,True,True,True,True,forecast_icc,,78478426112
AMD,ok,True,True,True,True,True,forecast_icc,,847667658752
AES,ok,True,True,True,True,True,forecast_icc,,10483418112
AFL,ok,True,True,True,True,True,forecast_icc,,60462317568
A,ok,True,True,True,True,True,forecast_icc,,35775651840
APD,ok,True,True,True,True,True,forecast_icc,,62896164864
ABNB,ok,True,True,True,True,True,forecast_icc,,82408161280
AKAM,ok,True,True,True,True,True,forecast_icc,,17427355648
ALB,ok,True,True,True,False,True,forecast_icc,,17687838720
ARE,ok,True,True,True,False,True,forecast_icc,,8992304128
ALGN,ok,True,True,True,True,True,forecast_icc,,12066938880
ALLE,ok,True,True,True,True,True,forecast_icc,,11065101312
LNT,ok,True,True,True,True,True,forecast_icc,,19259719680
ALL,ok,True,True,True,True,True,forecast_icc,,59605815296
GOOGL,ok,True,True,True,True,True,forecast_icc,,4223676710912
GOOG,ok,True,True,True,True,True,forecast_icc,,4223066177536
MO,ok,True,True,True,True,True,forecast_icc,,119580909568
AMZN,ok,True,True,True,True,True,forecast_icc,,2518346891264
AMCR,ok,True,True,True,True,True,forecast_icc,,18692636672
AEE,ok,True,True,True,True,True,forecast_icc,,30913155072
AEP,ok,True,True,True,True,True,forecast_icc,,72768610304
AXP,ok,True,True,True,True,True,forecast_icc,,230476234752
AIG,ok,True,True,True,True,True,forecast_icc,,40576679936
AMT,ok,True,True,True,True,True,forecast_icc,,83571900416
AWK,ok,True,True,True,True,True,forecast_icc,,24722513920
AMP,ok,True,True,True,True,True,forecast_icc,,41901928448
AME,ok,True,True,True,True,True,forecast_icc,,53651841024
AMGN,ok,True,True,True,True,True,forecast_icc,,187284176896
APH,ok,True,True,True,True,True,forecast_icc,,195238215680
ADI,ok,True,True,True,True,True,forecast_icc,,198371065856
AON,ok,True,True,True,True,True,forecast_icc,,68502667264
APA,ok,True,True,True,True,True,forecast_icc,,12095752192
APO,ok,True,True,True,True,True,forecast_icc,,75298955264
AAPL,ok,True,True,True,True,True,forecast_icc,,4322488745984
AMAT,ok,True,True,True,True,True,forecast_icc,,465164959744
APP,ok,True,True,True,True,True,forecast_icc,,156890464256
APTV,ok,True,True,True,True,True,forecast_icc,,12997732352
ACGL,ok,True,True,True,True,True,forecast_icc,,32741298176
ADM,ok,True,True,True,True,True,forecast_icc,,36551581696
ARES,ok,True,True,True,True,True,forecast_icc,,39838875648
ANET,ok,True,True,True,True,True,forecast_icc,,204237275136
AJG,ok,True,True,True,True,True,forecast_icc,,55442944000
AIZ,ok,True,True,True,True,True,forecast_icc,,13144987648
T,ok,True,True,True,True,True,forecast_icc,,158491607040
ATO,ok,True,True,True,True,True,forecast_icc,,28558311424
ADSK,ok,True,True,True,True,True,forecast_icc,,39859998720
ADP,ok,True,True,True,True,True,forecast_icc,,88141406208
AZO,ok,True,True,True,True,True,forecast_icc,,49734541312
AVB,ok,True,True,True,True,True,forecast_icc,,25854765056
AVY,ok,True,True,True,True,True,forecast_icc,,12074772480
AXON,ok,True,True,True,True,True,forecast_icc,,34903924736
BKR,ok,True,True,True,True,True,forecast_icc,,58214588416
BALL,ok,True,True,True,True,True,forecast_icc,,16105251840
BAC,ok,True,True,True,True,True,forecast_icc,,410963574784
BAX,ok,True,True,True,False,True,forecast_icc,,10381027328
BDX,ok,True,True,True,True,True,forecast_icc,,39655776256
BRK-B,ok,True,True,True,True,True,forecast_icc,,1062919077888
BBY,ok,True,True,True,True,True,forecast_icc,,15839149056
TECH,ok,True,True,True,True,True,forecast_icc,,8808557568
BIIB,ok,True,True,True,True,True,forecast_icc,,29112563712
BLK,ok,True,True,True,True,True,forecast_icc,,165344985088
BX,ok,True,True,True,True,True,forecast_icc,,146756993024
XYZ,ok,True,True,True,True,True,forecast_icc,,43073249280
BNY,ok,True,True,True,True,True,forecast_icc,,101096767488
BA,ok,True,True,True,True,True,forecast_icc,,170833002496
BKNG,ok,True,True,True,True,True,forecast_icc,,130907971584
BSX,ok,True,True,True,True,True,forecast_icc,,67777794048
BMY,ok,True,True,True,True,True,forecast_icc,,113396219904
AVGO,ok,True,True,True,True,True,forecast_icc,,1808594108416
BR,ok,True,True,True,True,True,forecast_icc,,15767695360
BRO,ok,True,True,True,True,True,forecast_icc,,20472451072
BF-B,ok,True,True,True,True,True,forecast_icc,,12499462144
