ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,31566675968.0
AA,ok,True,True,True,True,True,forecast_icc,,16501032960.0
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,288926976.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,51417824.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,338256512.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,310480512.0
AAL,ok,True,True,True,True,True,forecast_icc,,8141651456.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,45893764.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2451986944.0
AAOI,ok,True,True,True,False,True,forecast_icc,,15275013120.0
AAON,ok,True,True,True,True,True,forecast_icc,,11098218496.0
AAP,ok,True,True,True,True,True,forecast_icc,,2845728512.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1819936384.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4409585041408.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,99700880.0
AAT,ok,True,True,True,True,True,forecast_icc,,1611180288.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,3551109376.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,426977152.0
ABBV,ok,True,True,True,True,True,forecast_icc,,371715538944.0
ABCB,ok,True,True,True,True,True,forecast_icc,,5555668992.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,1248985344.0
ABEO,ok,True,True,True,True,True,forecast_icc,,312903328.0
ABEV,ok,True,True,True,True,True,forecast_icc,,47808167936.0
ABG,ok,True,True,True,True,True,forecast_icc,,3335930368.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,50377716.0
ABM,ok,True,True,True,True,True,forecast_icc,,2305022464.0
ABNB,ok,True,True,True,True,True,forecast_icc,,78847131648.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,164678896.0
ABR,ok,True,True,True,True,True,forecast_icc,,1207396992.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,799792960.0
ABT,ok,True,True,True,True,True,forecast_icc,,147130957824.0
ABTC,ok,True,True,True,False,True,forecast_icc,,1992714368.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,2783168.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,837559872.0
