ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,79095668736
AOS,ok,True,True,True,True,True,forecast_icc,,7819017728
ABT,ok,True,True,True,True,True,forecast_icc,,151520313344
ABBV,ok,True,True,True,True,True,forecast_icc,,383623725056
ACN,ok,True,True,True,True,True,forecast_icc,,109196648448
ADBE,ok,True,True,True,True,True,forecast_icc,,103572201472
AMD,ok,True,True,True,True,True,forecast_icc,,884633436160
AES,ok,True,True,True,True,True,forecast_icc,,10490549248
AFL,ok,True,True,True,True,True,forecast_icc,,58278768640
A,ok,True,True,True,True,True,forecast_icc,,38806147072
APD,ok,True,True,True,True,True,forecast_icc,,62856077312
ABNB,ok,True,True,True,True,True,forecast_icc,,79286312960
AKAM,ok,True,True,True,True,True,forecast_icc,,23314012160
ALB,ok,True,True,True,False,True,forecast_icc,,19853117440
ARE,ok,True,True,True,False,True,forecast_icc,,8934796288
ALGN,ok,True,True,True,True,True,forecast_icc,,11581368320
ALLE,ok,True,True,True,True,True,forecast_icc,,11181115392
LNT,ok,True,True,True,True,True,forecast_icc,,18283431936
ALL,ok,True,True,True,True,True,forecast_icc,,53888495616
GOOGL,ok,True,True,True,True,True,forecast_icc,,4349323116544
GOOG,ok,True,True,True,True,True,forecast_icc,,4309220851712
MO,ok,True,True,True,True,True,forecast_icc,,117393358848
AMZN,ok,True,True,True,True,True,forecast_icc,,2689492582400
AMCR,ok,True,True,True,True,True,forecast_icc,,17513656320
AEE,ok,True,True,True,True,True,forecast_icc,,29399324672
AEP,ok,True,True,True,True,True,forecast_icc,,68725907456
AXP,ok,True,True,True,True,True,forecast_icc,,205086867456
AIG,ok,True,True,True,True,True,forecast_icc,,38466461696
AMT,ok,True,True,True,True,True,forecast_icc,,84904353792
AWK,ok,True,True,True,True,True,forecast_icc,,24177682432
AMP,ok,True,True,True,True,True,forecast_icc,,39638323200
AME,ok,True,True,True,True,True,forecast_icc,,52311003136
AMGN,ok,True,True,True,True,True,forecast_icc,,182540140544
APH,ok,True,True,True,True,True,forecast_icc,,181607202816
ADI,ok,True,True,True,True,True,forecast_icc,,213183397888
AON,ok,True,True,True,True,True,forecast_icc,,67404886016
APA,ok,True,True,True,True,True,forecast_icc,,13548515328
APO,ok,True,True,True,True,True,forecast_icc,,71689953280
AAPL,ok,True,True,True,True,True,forecast_icc,,4556898959360
AMAT,ok,True,True,True,True,True,forecast_icc,,397591052288
APP,ok,True,True,True,True,True,forecast_icc,,191764365312
APTV,ok,True,True,True,True,True,forecast_icc,,16256689152
ACGL,ok,True,True,True,True,True,forecast_icc,,30707851264
ADM,ok,True,True,True,True,True,forecast_icc,,40537362432
ARES,ok,True,True,True,True,True,forecast_icc,,40604119040
ANET,ok,True,True,True,True,True,forecast_icc,,219561361408
AJG,ok,True,True,True,True,True,forecast_icc,,52030754816
AIZ,ok,True,True,True,True,True,forecast_icc,,12308623360
T,ok,True,True,True,True,True,forecast_icc,,163633364992
ATO,ok,True,True,True,True,True,forecast_icc,,28092606464
ADSK,ok,True,True,True,True,True,forecast_icc,,48478949376
ADP,ok,True,True,True,True,True,forecast_icc,,91039481856
AZO,ok,True,True,True,True,True,forecast_icc,,50116149248
AVB,ok,True,True,True,True,True,forecast_icc,,25989543936
AVY,ok,True,True,True,True,True,forecast_icc,,11924085760
AXON,ok,True,True,True,True,True,forecast_icc,,38808289280
BKR,ok,True,True,True,True,True,forecast_icc,,63760248832
BALL,ok,True,True,True,True,True,forecast_icc,,14065803264
BAC,ok,True,True,True,True,True,forecast_icc,,371861356544
BAX,ok,True,True,True,False,True,forecast_icc,,9575335936
BDX,ok,True,True,True,True,True,forecast_icc,,40121438208
BRK-B,ok,True,True,True,True,True,forecast_icc,,1025303576576
BBY,ok,True,True,True,True,True,forecast_icc,,15113165824
TECH,ok,True,True,True,True,True,forecast_icc,,7961520640
BIIB,ok,True,True,True,True,True,forecast_icc,,28930971648
BLK,ok,True,True,True,True,True,forecast_icc,,153816694784
BX,ok,True,True,True,True,True,forecast_icc,,134791053312
XYZ,ok,True,True,True,True,True,forecast_icc,,41543634944
BNY,ok,True,True,True,True,True,forecast_icc,,96484302848
BA,ok,True,True,True,True,True,forecast_icc,,166000705536
BKNG,ok,True,True,True,True,True,forecast_icc,,127684468736
BSX,ok,True,True,True,True,True,forecast_icc,,70884278272
BMY,ok,True,True,True,True,True,forecast_icc,,111742140416
AVGO,ok,True,True,True,True,True,forecast_icc,,2268995256320
BR,ok,True,True,True,True,True,forecast_icc,,17648297984
BRO,ok,True,True,True,True,True,forecast_icc,,18689583104
BF-B,ok,True,True,True,True,True,forecast_icc,,11357501440
BLDR,ok,True,True,True,True,True,forecast_icc,,7987396096
BG,ok,True,True,True,True,True,forecast_icc,,25495920640
BXP,ok,True,True,True,True,True,forecast_icc,,10859165696
CHRW,ok,True,True,True,True,True,forecast_icc,,21304373248
CDNS,ok,True,True,True,True,True,forecast_icc,,112532930560
CPT,ok,True,True,True,True,True,forecast_icc,,10789974016
CPB,ok,True,True,True,True,True,forecast_icc,,6258095104
COF,ok,True,True,True,True,True,forecast_icc,,110531641344
CAH,ok,True,True,True,True,True,forecast_icc,,45869219840
CCL,ok,True,True,True,True,True,forecast_icc,,37634244608
CARR,ok,True,True,True,True,True,forecast_icc,,56130625536
CVNA,ok,True,True,True,True,True,forecast_icc,,69813592064
CASY,ok,True,True,True,True,True,forecast_icc,,28696848384
CAT,ok,True,True,True,True,True,forecast_icc,,426591059968
CBOE,ok,True,True,True,True,True,forecast_icc,,29836793856
CBRE,ok,True,True,True,True,True,forecast_icc,,36903673856
CDW,ok,True,True,True,True,True,forecast_icc,,17540548608
COR,ok,True,True,True,True,True,forecast_icc,,51294081024
CNC,ok,True,True,True,False,True,forecast_icc,,29405609984
CNP,ok,True,True,True,True,True,forecast_icc,,27174201344
CF,ok,True,True,True,True,True,forecast_icc,,17913174016
CRL,ok,True,True,True,False,True,forecast_icc,,8663928832
SCHW,ok,True,True,True,True,True,forecast_icc,,150591733760
CHTR,ok,True,True,True,True,True,forecast_icc,,18213421056
CVX,ok,True,True,True,True,True,forecast_icc,,377826017280
CMG,ok,True,True,True,True,True,forecast_icc,,36865773568
CB,ok,True,True,True,True,True,forecast_icc,,121303244800
CHD,ok,True,True,True,True,True,forecast_icc,,22009690112
CIEN,ok,True,True,True,True,True,forecast_icc,,87719346176
CI,ok,True,True,True,True,True,forecast_icc,,71616856064
CINF,ok,True,True,True,True,True,forecast_icc,,24442824704
CTAS,ok,True,True,True,True,True,forecast_icc,,69911920640
CSCO,ok,True,True,True,True,True,forecast_icc,,498591465472
C,ok,True,True,True,True,True,forecast_icc,,221605609472
CFG,ok,True,True,True,True,True,forecast_icc,,26019926016
CLX,ok,True,True,True,True,True,forecast_icc,,10705167360
CME,ok,True,True,True,True,True,forecast_icc,,91284578304
CMS,ok,True,True,True,True,True,forecast_icc,,21692336128
KO,ok,True,True,True,True,True,forecast_icc,,338863521792
CTSH,ok,True,True,True,True,True,forecast_icc,,25310228480
COHR,ok,True,True,True,True,True,forecast_icc,,81665720320
COIN,ok,True,True,True,True,True,forecast_icc,,43002064896
CL,ok,True,True,True,True,True,forecast_icc,,67912069120
CMCSA,ok,True,True,True,True,True,forecast_icc,,84018814976
FIX,ok,True,True,True,True,True,forecast_icc,,65091747840
CAG,ok,True,True,True,False,True,forecast_icc,,6018739200
COP,ok,True,True,True,True,True,forecast_icc,,145037901824
ED,ok,True,True,True,True,True,forecast_icc,,38135455744
STZ,ok,True,True,True,True,True,forecast_icc,,23319220224
CEG,ok,True,True,True,True,True,forecast_icc,,95966420992
COO,ok,True,True,True,True,True,forecast_icc,,11773202432
CPRT,ok,True,True,True,True,True,forecast_icc,,29236410368
GLW,ok,True,True,True,True,True,forecast_icc,,172781649920
CPAY,ok,True,True,True,True,True,forecast_icc,,23023736832
CTVA,ok,True,True,True,True,True,forecast_icc,,52034195456
CSGP,ok,True,True,True,True,True,forecast_icc,,13639080960
COST,ok,True,True,True,True,True,forecast_icc,,426718330880
CRH,ok,True,True,True,True,True,forecast_icc,,70755721216
CRWD,ok,True,True,True,False,True,forecast_icc,,190294048768
CCI,ok,True,True,True,True,True,forecast_icc,,38678376448
CSX,ok,True,True,True,True,True,forecast_icc,,86291963904
CMI,ok,True,True,True,True,True,forecast_icc,,94154088448
CVS,ok,True,True,True,True,True,forecast_icc,,116581482496
DHR,ok,True,True,True,True,True,forecast_icc,,126039793664
DRI,ok,True,True,True,True,True,forecast_icc,,22708854784
DDOG,ok,True,True,True,True,True,forecast_icc,,89107513344
DVA,ok,True,True,True,True,True,forecast_icc,,12518000640
DECK,ok,True,True,True,True,True,forecast_icc,,14910260224
DE,ok,True,True,True,True,True,forecast_icc,,158901420032
DELL,ok,True,True,True,True,True,forecast_icc,,273520197632
DAL,ok,True,True,True,True,True,forecast_icc,,51758014464
DVN,ok,True,True,True,True,True,forecast_icc,,53264158720
DXCM,ok,True,True,True,True,True,forecast_icc,,28079976448
FANG,ok,True,True,True,True,True,forecast_icc,,59241771008
DLR,ok,True,True,True,True,True,forecast_icc,,65637781504
DG,ok,True,True,True,True,True,forecast_icc,,23181449216
DLTR,ok,True,True,True,True,True,forecast_icc,,21619642368
D,ok,True,True,True,True,True,forecast_icc,,57572888576
DPZ,ok,True,True,True,True,True,forecast_icc,,10203743232
DASH,ok,True,True,True,True,True,forecast_icc,,67353399296
DOV,ok,True,True,True,True,True,forecast_icc,,28751556608
DOW,ok,True,True,True,False,True,forecast_icc,,25514248192
DHI,ok,True,True,True,True,True,forecast_icc,,40977256448
DTE,ok,True,True,True,True,True,forecast_icc,,29500495872
DUK,ok,True,True,True,True,True,forecast_icc,,94362329088
DD,ok,True,True,True,True,True,forecast_icc,,19430643712
ETN,ok,True,True,True,True,True,forecast_icc,,163555835904
EBAY,ok,True,True,True,True,True,forecast_icc,,48316080128
SATS,ok,True,True,True,False,True,forecast_icc,,35044249600
ECL,ok,True,True,True,True,True,forecast_icc,,71955128320
EIX,ok,True,True,True,True,True,forecast_icc,,27266500608
EW,ok,True,True,True,True,True,forecast_icc,,49518800896
EA,ok,True,True,True,True,True,forecast_icc,,50809774080
ELV,ok,True,True,True,True,True,forecast_icc,,84969119744
EME,ok,True,True,True,True,True,forecast_icc,,37386870784
EMR,ok,True,True,True,True,True,forecast_icc,,78906884096
ETR,ok,True,True,True,True,True,forecast_icc,,49753985024
EOG,ok,True,True,True,True,True,forecast_icc,,75366940672
EPAM,ok,True,True,True,True,True,forecast_icc,,5082340352
EQT,ok,True,True,True,True,True,forecast_icc,,34069788672
EFX,ok,True,True,True,True,True,forecast_icc,,20527183872
EQIX,ok,True,True,True,True,True,forecast_icc,,106218315776
EQR,ok,True,True,True,True,True,forecast_icc,,25554909184
ERIE,ok,True,True,True,True,True,forecast_icc,,10836552704
ESS,ok,True,True,True,True,True,forecast_icc,,19147008000
EL,ok,True,True,True,False,True,forecast_icc,,29685274624
EG,ok,True,True,True,True,True,forecast_icc,,12588517376
EVRG,ok,True,True,True,True,True,forecast_icc,,18687690752
ES,ok,True,True,True,True,True,forecast_icc,,25641136128
EXC,ok,True,True,True,True,True,forecast_icc,,46126223360
EXE,ok,True,True,True,True,True,forecast_icc,,21786570752
EXPE,ok,True,True,True,True,True,forecast_icc,,27054178304
EXPD,ok,True,True,True,True,True,forecast_icc,,20756553728
EXR,ok,True,True,True,True,True,forecast_icc,,31568056320
XOM,ok,True,True,True,True,True,forecast_icc,,632228806656
FFIV,ok,True,True,True,True,True,forecast_icc,,22887032832
FDS,ok,True,True,True,True,True,forecast_icc,,9233104896
FICO,ok,True,True,True,True,True,forecast_icc,,27241431040
FAST,ok,True,True,True,True,True,forecast_icc,,53337706496
FRT,ok,True,True,True,True,True,forecast_icc,,10379795456
FDX,ok,True,True,True,True,True,forecast_icc,,77418348544
FIS,ok,True,True,True,True,True,forecast_icc,,21119682560
FITB,ok,True,True,True,True,True,forecast_icc,,44853358592
FSLR,ok,True,True,True,True,True,forecast_icc,,34197030912
FE,ok,True,True,True,True,True,forecast_icc,,26341756928
FISV,ok,True,True,True,False,True,forecast_icc,,29371629568
F,ok,True,True,True,False,True,forecast_icc,,62599524352
FTNT,ok,True,True,True,True,True,forecast_icc,,107318329344
FTV,ok,True,True,True,True,True,forecast_icc,,18474577920
FOXA,ok,True,True,True,True,True,forecast_icc,,27009574912
FOX,ok,True,True,True,True,True,forecast_icc,,24135499776
BEN,ok,True,True,True,True,True,forecast_icc,,15781381120
FCX,ok,True,True,True,True,True,forecast_icc,,101549228032
GRMN,ok,True,True,True,True,True,forecast_icc,,45888204800
IT,ok,True,True,True,True,True,forecast_icc,,11030323200
GE,ok,True,True,True,True,True,forecast_icc,,328745222144
GEHC,ok,True,True,True,True,True,forecast_icc,,28216936448
GEV,ok,True,True,True,True,True,forecast_icc,,257799208960
GEN,ok,True,True,True,True,True,forecast_icc,,15964496896
GNRC,ok,True,True,True,True,True,forecast_icc,,16795823104
GD,ok,True,True,True,True,True,forecast_icc,,91145789440
GIS,ok,True,True,True,True,True,forecast_icc,,17168523264
GM,ok,True,True,True,True,True,forecast_icc,,73666043904
GPC,ok,True,True,True,True,True,forecast_icc,,13672921088
GILD,ok,True,True,True,True,True,forecast_icc,,160150110208
GPN,ok,True,True,True,True,True,forecast_icc,,18559928320
GL,ok,True,True,True,True,True,forecast_icc,,11739887616
GDDY,ok,True,True,True,True,True,forecast_icc,,11119779840
GS,ok,True,True,True,True,True,forecast_icc,,307108642816
HAL,ok,True,True,True,True,True,forecast_icc,,34276368384
HIG,ok,True,True,True,True,True,forecast_icc,,34524037120
HAS,ok,True,True,True,False,True,forecast_icc,,11903610880
HCA,ok,True,True,True,True,True,forecast_icc,,80578879488
DOC,ok,True,True,True,True,True,forecast_icc,,13147233280
HSIC,ok,True,True,True,True,True,forecast_icc,,8628055040
HSY,ok,True,True,True,True,True,forecast_icc,,37160906752
HPE,ok,True,True,True,True,True,forecast_icc,,73029828608
HLT,ok,True,True,True,True,True,forecast_icc,,75435835392
HD,ok,True,True,True,True,True,forecast_icc,,312067620864
HON,ok,True,True,True,True,True,forecast_icc,,141469384704
HRL,ok,True,True,True,True,True,forecast_icc,,12728073216
HST,ok,True,True,True,True,True,forecast_icc,,16546325504
HWM,ok,True,True,True,True,True,forecast_icc,,99478724608
HPQ,ok,True,True,True,True,True,forecast_icc,,23814170624
HUBB,ok,True,True,True,True,True,forecast_icc,,25623504896
HUM,ok,True,True,True,True,True,forecast_icc,,39324946432
HBAN,ok,True,True,True,True,True,forecast_icc,,32292192256
HII,ok,True,True,True,True,True,forecast_icc,,11330234368
IBM,ok,True,True,True,True,True,forecast_icc,,287257165824
IEX,ok,True,True,True,True,True,forecast_icc,,15938402304
IDXX,ok,True,True,True,True,True,forecast_icc,,44232065024
ITW,ok,True,True,True,True,True,forecast_icc,,71999799296
INCY,ok,True,True,True,True,True,forecast_icc,,19574657024
IR,ok,True,True,True,True,True,forecast_icc,,27420971008
PODD,ok,True,True,True,True,True,forecast_icc,,9925627904
INTC,ok,True,True,True,False,True,forecast_icc,,566480470016
IBKR,ok,True,True,True,True,True,forecast_icc,,147825770496
ICE,ok,True,True,True,True,True,forecast_icc,,78295203840
IFF,ok,True,True,True,True,True,forecast_icc,,18780123136
IP,ok,True,True,True,False,True,forecast_icc,,17685866496
INTU,ok,True,True,True,True,True,forecast_icc,,85190361088
ISRG,ok,True,True,True,True,True,forecast_icc,,144246996992
IVZ,ok,True,True,True,False,True,forecast_icc,,11942411264
INVH,ok,True,True,True,True,True,forecast_icc,,17215336448
IQV,ok,True,True,True,True,True,forecast_icc,,30384146432
IRM,ok,True,True,True,True,True,forecast_icc,,38068281344
JBHT,ok,True,True,True,True,True,forecast_icc,,26408488960
JBL,ok,True,True,True,True,True,forecast_icc,,39989714944
JKHY,ok,True,True,True,True,True,forecast_icc,,9458991104
J,ok,True,True,True,True,True,forecast_icc,,14320848896
JNJ,ok,True,True,True,True,True,forecast_icc,,537387106304
JCI,ok,True,True,True,True,True,forecast_icc,,89662586880
JPM,ok,True,True,True,True,True,forecast_icc,,806131007488
KVUE,ok,True,True,True,True,True,forecast_icc,,32313745408
KDP,ok,True,True,True,True,True,forecast_icc,,41565089792
KEY,ok,True,True,True,True,True,forecast_icc,,22638630912
KEYS,ok,True,True,True,True,True,forecast_icc,,59840430080
KMB,ok,True,True,True,True,True,forecast_icc,,31454668800
KIM,ok,True,True,True,True,True,forecast_icc,,16030244864
KMI,ok,True,True,True,True,True,forecast_icc,,69792792576
KKR,ok,True,True,True,True,True,forecast_icc,,84413931520
KLAC,ok,True,True,True,True,True,forecast_icc,,277597847552
KHC,ok,True,True,True,False,True,forecast_icc,,26988300288
KR,ok,True,True,True,True,True,forecast_icc,,37752012800
LHX,ok,True,True,True,True,True,forecast_icc,,56531202048
LH,ok,True,True,True,True,True,forecast_icc,,21231441920
LRCX,ok,True,True,True,True,True,forecast_icc,,429833748480
LVS,ok,True,True,True,True,True,forecast_icc,,33701734400
LDOS,ok,True,True,True,True,True,forecast_icc,,15641421824
LEN,ok,True,True,True,True,True,forecast_icc,,22033846272
LII,ok,True,True,True,True,True,forecast_icc,,17932423168
LLY,ok,True,True,True,True,True,forecast_icc,,961992785920
LIN,ok,True,True,True,True,True,forecast_icc,,234673618944
LYV,ok,True,True,True,False,True,forecast_icc,,38223077376
LMT,ok,True,True,True,True,True,forecast_icc,,118055493632
L,ok,True,True,True,True,True,forecast_icc,,21494616064
LOW,ok,True,True,True,True,True,forecast_icc,,116491649024
LULU,ok,True,True,True,True,True,forecast_icc,,15066999808
LITE,ok,True,True,True,True,True,forecast_icc,,72976400384
LYB,ok,True,True,True,False,True,forecast_icc,,21723416576
MTB,ok,True,True,True,True,True,forecast_icc,,31343634432
MPC,ok,True,True,True,True,True,forecast_icc,,78008385536
MAR,ok,True,True,True,True,True,forecast_icc,,99344687104
MRSH,ok,True,True,True,True,True,forecast_icc,,75795914752
MLM,ok,True,True,True,True,True,forecast_icc,,35015766016
MAS,ok,True,True,True,True,True,forecast_icc,,14032646144
MA,ok,True,True,True,True,True,forecast_icc,,416653967360
MKC,ok,True,True,True,True,True,forecast_icc,,12444751872
MCD,ok,True,True,True,True,True,forecast_icc,,194174156800
MCK,ok,True,True,True,True,True,forecast_icc,,88894504960
MDT,ok,True,True,True,True,True,forecast_icc,,100078829568
MRK,ok,True,True,True,True,True,forecast_icc,,283288862720
META,ok,True,True,True,True,True,forecast_icc,,1581386956800
MET,ok,True,True,True,True,True,forecast_icc,,52092641280
MTD,ok,True,True,True,True,True,forecast_icc,,23629150208
MGM,ok,True,True,True,True,True,forecast_icc,,12357614592
MCHP,ok,True,True,True,True,True,forecast_icc,,52337758208
MU,ok,True,True,True,True,True,forecast_icc,,1217467777024
MSFT,ok,True,True,True,True,True,forecast_icc,,3174467371008
MAA,ok,True,True,True,True,True,forecast_icc,,15815552000
MRNA,failed,True,True,False,False,False,,missing_positive_eps,19466334208
TAP,ok,True,True,True,False,True,forecast_icc,,7243233280
MDLZ,ok,True,True,True,True,True,forecast_icc,,78700568576
MPWR,ok,True,True,True,True,True,forecast_icc,,83024297984
MNST,ok,True,True,True,True,True,forecast_icc,,87081844736
MCO,ok,True,True,True,True,True,forecast_icc,,78323171328
MS,ok,True,True,True,True,True,forecast_icc,,331450646528
MOS,ok,True,True,True,True,True,forecast_icc,,7405827072
MSI,ok,True,True,True,True,True,forecast_icc,,67790938112
MSCI,ok,True,True,True,True,True,forecast_icc,,44624195584
NDAQ,ok,True,True,True,True,True,forecast_icc,,49094594560
NTAP,ok,True,True,True,True,True,forecast_icc,,35864768512
NFLX,ok,True,True,True,True,True,forecast_icc,,343264296960
NEM,ok,True,True,True,True,True,forecast_icc,,114729893888
NWSA,ok,True,True,True,True,True,forecast_icc,,14206750720
NWS,ok,True,True,True,True,True,forecast_icc,,16262775808
NEE,ok,True,True,True,True,True,forecast_icc,,176400498688
NKE,ok,True,True,True,True,True,forecast_icc,,64877662208
NI,ok,True,True,True,True,True,forecast_icc,,21828868096
NDSN,ok,True,True,True,True,True,forecast_icc,,16127560704
NSC,ok,True,True,True,True,True,forecast_icc,,68525871104
NTRS,ok,True,True,True,True,True,forecast_icc,,31171211264
NOC,ok,True,True,True,True,True,forecast_icc,,74718126080
NCLH,ok,True,True,True,True,True,forecast_icc,,8332849152
NRG,ok,True,True,True,True,True,forecast_icc,,28221548544
NUE,ok,True,True,True,True,True,forecast_icc,,58695675904
NVDA,ok,True,True,True,True,True,forecast_icc,,5201459675136
NVR,ok,True,True,True,True,True,forecast_icc,,16518074368
NXPI,ok,True,True,True,True,True,forecast_icc,,81265393664
ORLY,ok,True,True,True,True,True,forecast_icc,,72413118464
OXY,ok,True,True,True,True,True,forecast_icc,,59320012800
ODFL,ok,True,True,True,True,True,forecast_icc,,49092993024
OMC,ok,True,True,True,False,True,forecast_icc,,21016356864
ON,ok,True,True,True,True,True,forecast_icc,,52072411136
OKE,ok,True,True,True,True,True,forecast_icc,,54655348736
ORCL,ok,True,True,True,True,True,forecast_icc,,662439723008
OTIS,ok,True,True,True,True,True,forecast_icc,,26829426688
PCAR,ok,True,True,True,True,True,forecast_icc,,60196618240
PKG,ok,True,True,True,True,True,forecast_icc,,19992846336
PLTR,ok,True,True,True,True,True,forecast_icc,,340897759232
PANW,ok,True,True,True,True,True,forecast_icc,,227428728832
PSKY,ok,True,True,True,True,True,forecast_icc,,11695358976
PH,ok,True,True,True,True,True,forecast_icc,,107269259264
PAYX,ok,True,True,True,True,True,forecast_icc,,35273736192
PYPL,ok,True,True,True,True,True,forecast_icc,,37586513920
PNR,ok,True,True,True,True,True,forecast_icc,,11546715136
PEP,ok,True,True,True,True,True,forecast_icc,,194843754496
PFE,ok,True,True,True,True,True,forecast_icc,,144423911424
PCG,ok,True,True,True,True,True,forecast_icc,,37107486720
PM,ok,True,True,True,True,True,forecast_icc,,274212847616
PSX,ok,True,True,True,True,True,forecast_icc,,74044678144
PNW,ok,True,True,True,True,True,forecast_icc,,12044792832
PNC,ok,True,True,True,True,True,forecast_icc,,87649517568
POOL,ok,True,True,True,True,True,forecast_icc,,6584886272
PPG,ok,True,True,True,True,True,forecast_icc,,24828831744
PPL,ok,True,True,True,True,True,forecast_icc,,26347309056
PFG,ok,True,True,True,True,True,forecast_icc,,21858293760
PG,ok,True,True,True,True,True,forecast_icc,,326446317568
PGR,ok,True,True,True,True,True,forecast_icc,,112883916800
PLD,ok,True,True,True,True,True,forecast_icc,,132224180224
PRU,ok,True,True,True,True,True,forecast_icc,,35006898176
PEG,ok,True,True,True,True,True,forecast_icc,,38744489984
PTC,ok,True,True,True,True,True,forecast_icc,,16138469376
PSA,ok,True,True,True,True,True,forecast_icc,,53009547264
PHM,ok,True,True,True,True,True,forecast_icc,,22326904832
PWR,ok,True,True,True,True,True,forecast_icc,,107393540096
QCOM,ok,True,True,True,True,True,forecast_icc,,263510540288
DGX,ok,True,True,True,True,True,forecast_icc,,21438578688
Q,ok,True,True,True,True,True,forecast_icc,,32447576064
RL,ok,True,True,True,True,True,forecast_icc,,21391960064
RJF,ok,True,True,True,True,True,forecast_icc,,28562057216
RTX,ok,True,True,True,True,True,forecast_icc,,232370225152
O,ok,True,True,True,True,True,forecast_icc,,55688454144
REG,ok,True,True,True,True,True,forecast_icc,,14265007104
REGN,ok,True,True,True,True,True,forecast_icc,,64890118144
RF,ok,True,True,True,True,True,forecast_icc,,23382597632
RSG,ok,True,True,True,True,True,forecast_icc,,62825009152
RMD,ok,True,True,True,True,True,forecast_icc,,27047215104
RVTY,ok,True,True,True,True,True,forecast_icc,,11275346944
HOOD,ok,True,True,True,True,True,forecast_icc,,74606845952
ROK,ok,True,True,True,True,True,forecast_icc,,51378524160
ROL,ok,True,True,True,True,True,forecast_icc,,22046220288
ROP,ok,True,True,True,True,True,forecast_icc,,33474289664
ROST,ok,True,True,True,True,True,forecast_icc,,75239759872
RCL,ok,True,True,True,True,True,forecast_icc,,76816408576
SPGI,ok,True,True,True,True,True,forecast_icc,,122037846016
CRM,ok,True,True,True,True,True,forecast_icc,,156109586432
SNDK,ok,True,True,True,True,True,forecast_icc,,271226388480
SBAC,ok,True,True,True,True,True,forecast_icc,,20849868800
SLB,ok,True,True,True,True,True,forecast_icc,,84994023424
STX,ok,True,True,True,True,True,forecast_icc,,210929975296
SRE,ok,True,True,True,True,True,forecast_icc,,58524868608
NOW,ok,True,True,True,True,True,forecast_icc,,121591218176
SHW,ok,True,True,True,True,True,forecast_icc,,73124995072
SPG,ok,True,True,True,True,True,forecast_icc,,77344849920
SWKS,ok,True,True,True,True,True,forecast_icc,,12131745792
SJM,ok,True,True,True,False,True,forecast_icc,,10800275456
SW,ok,True,True,True,True,True,forecast_icc,,22090426368
SNA,ok,True,True,True,True,True,forecast_icc,,19549526016
SOLV,ok,True,True,True,True,True,forecast_icc,,13569971200
SO,ok,True,True,True,True,True,forecast_icc,,102009479168
LUV,ok,True,True,True,True,True,forecast_icc,,19976181760
SWK,ok,True,True,True,True,True,forecast_icc,,12217252864
SBUX,ok,True,True,True,True,True,forecast_icc,,109285826560
STT,ok,True,True,True,True,True,forecast_icc,,43695980544
STLD,ok,True,True,True,True,True,forecast_icc,,39677263872
STE,ok,True,True,True,True,True,forecast_icc,,20515067904
SYK,ok,True,True,True,True,True,forecast_icc,,113091428352
