ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,40809201664.0
AA,ok,True,True,True,True,True,forecast_icc,,13388126208.0
AAC,failed,True,True,False,False,False,,missing_positive_eps,497152672.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AAC-W,failed,False,False,False,False,False,,missing_price,
AACG,failed,True,True,False,False,False,,missing_positive_eps,36441840.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,341659520.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,313303072.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,294245376.0
AADX,ok,True,True,True,False,True,forecast_icc,,2058378496.0
AAL,ok,True,True,True,False,True,forecast_icc,,8565890560.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,26108452.0
AAMI,ok,True,True,True,True,True,forecast_icc,,3282836736.0
AAOI,ok,True,True,True,False,True,forecast_icc,,9163935744.0
AAON,ok,True,True,True,True,True,forecast_icc,,6350579200.0
AAP,ok,True,True,True,True,True,forecast_icc,,2617081088.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1616562560.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4602128760832.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,107673440.0
AAT,ok,True,True,True,True,True,forecast_icc,,1674013952.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,3203607808.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,365590656.0
ABBV,ok,True,True,True,True,True,forecast_icc,,443387412480.0
ABCB,ok,True,True,True,True,True,forecast_icc,,5640363520.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,3580723456.0
ABEO,failed,True,True,False,False,False,,missing_positive_eps,331095456.0
ABEV,ok,True,True,True,True,True,forecast_icc,,46414192640.0
ABG,ok,True,True,True,True,True,forecast_icc,,3812627968.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,46920424.0
ABM,ok,True,True,True,True,True,forecast_icc,,2915489792.0
ABNB,ok,True,True,True,True,True,forecast_icc,,101572018176.0
