ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,80686456832
AOS,ok,True,True,True,True,True,forecast_icc,,8196668416
ABT,ok,True,True,True,True,True,forecast_icc,,165785780224
ABBV,ok,True,True,True,True,True,forecast_icc,,446539235328
ACN,ok,True,True,True,True,True,forecast_icc,,83952336896
ADBE,ok,True,True,True,True,True,forecast_icc,,87823654912
AMD,ok,True,True,True,True,True,forecast_icc,,843680907264
AES,ok,True,True,True,True,True,forecast_icc,,10440629248
AFL,ok,True,True,True,True,True,forecast_icc,,61811126272
A,ok,True,True,True,True,True,forecast_icc,,36453490688
APD,ok,True,True,True,True,True,forecast_icc,,66080493568
ABNB,ok,True,True,True,True,True,forecast_icc,,84841521152
AKAM,ok,True,True,True,True,True,forecast_icc,,18401437696
ALB,ok,True,True,True,False,True,forecast_icc,,15258385408
ARE,ok,True,True,True,False,True,forecast_icc,,8371905536
ALGN,ok,True,True,True,True,True,forecast_icc,,12510254080
ALLE,ok,True,True,True,True,True,forecast_icc,,11600482304
LNT,ok,True,True,True,True,True,forecast_icc,,19724617728
ALL,ok,True,True,True,True,True,forecast_icc,,64656412672
GOOGL,ok,True,True,True,True,True,forecast_icc,,4416355172352
GOOG,ok,True,True,True,True,True,forecast_icc,,4377184829440
MO,ok,True,True,True,True,True,forecast_icc,,121584771072
AMZN,ok,True,True,True,True,True,forecast_icc,,2620647014400
AMCR,ok,True,True,True,True,True,forecast_icc,,19395401728
AEE,ok,True,True,True,True,True,forecast_icc,,31325515776
AEP,ok,True,True,True,True,True,forecast_icc,,73943867392
AXP,ok,True,True,True,True,True,forecast_icc,,229527814144
AIG,ok,True,True,True,True,True,forecast_icc,,42215018496
AMT,ok,True,True,True,True,True,forecast_icc,,76890988544
AWK,ok,True,True,True,True,True,forecast_icc,,25753597952
AMP,ok,True,True,True,True,True,forecast_icc,,44101713920
AME,ok,True,True,True,True,True,forecast_icc,,53023821824
AMGN,ok,True,True,True,True,True,forecast_icc,,198607241216
APH,ok,True,True,True,True,True,forecast_icc,,194647703552
ADI,ok,True,True,True,True,True,forecast_icc,,187723350016
AON,ok,True,True,True,True,True,forecast_icc,,76355895296
APA,ok,True,True,True,True,True,forecast_icc,,12392667136
APO,ok,True,True,True,True,True,forecast_icc,,68109778944
AAPL,ok,True,True,True,True,True,forecast_icc,,4602870628352
AMAT,ok,True,True,True,True,True,forecast_icc,,452953866240
APP,ok,True,True,True,True,True,forecast_icc,,175420899328
APTV,ok,True,True,True,True,True,forecast_icc,,12394613760
ACGL,ok,True,True,True,True,True,forecast_icc,,35641233408
ADM,ok,True,True,True,True,True,forecast_icc,,38696288256
ARES,ok,True,True,True,True,True,forecast_icc,,38921900032
ANET,ok,True,True,True,True,True,forecast_icc,,227972628480
