ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
A,ok,True,True,True,True,True,forecast_icc,,38046408704.0
AA,ok,True,True,True,True,True,forecast_icc,,12819872768.0
AAC-U,failed,False,False,False,False,False,,missing_price,
AACB,ok,True,True,False,True,True,trailing_eps_fallback_icc,,292524736.0
AACG,failed,True,True,False,False,False,,missing_positive_eps,43208252.0
AACI,failed,True,True,False,False,False,,missing_positive_eps,339277440.0
AACO,failed,True,True,False,False,False,,missing_positive_eps,312989440.0
AACP,failed,True,True,False,False,False,,missing_positive_eps,291615584.0
AADX,ok,True,False,True,False,True,forecast_icc,,
AAL,ok,True,True,True,True,True,forecast_icc,,10337449984.0
AAME,ok,True,True,False,True,True,trailing_eps_fallback_icc,,33247482.0
AAMI,ok,True,True,True,True,True,forecast_icc,,2959699968.0
AAOI,ok,True,True,True,False,True,forecast_icc,,8753683456.0
AAON,ok,True,True,True,True,True,forecast_icc,,9265034240.0
AAP,ok,True,True,True,True,True,forecast_icc,,3142548480.0
AAPG,failed,True,True,False,False,False,,missing_positive_eps,1883545088.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4810109091840.0
AARD,failed,True,True,False,False,False,,missing_positive_eps,145967328.0
AAT,ok,True,True,True,True,True,forecast_icc,,1974995072.0
AAUC,failed,True,True,False,False,False,,missing_positive_eps,2754281216.0
ABAT,failed,True,True,False,False,False,,missing_positive_eps,347856768.0
ABBV,ok,True,True,True,True,True,forecast_icc,,431291793408.0
ABCB,ok,True,True,True,True,True,forecast_icc,,6100065792.0
ABCL,failed,True,True,False,False,False,,missing_positive_eps,2058230016.0
ABEO,ok,True,True,True,True,True,forecast_icc,,415494592.0
ABEV,ok,True,True,True,True,True,forecast_icc,,46821969920.0
ABG,ok,True,True,True,True,True,forecast_icc,,4066904320.0
ABLV,failed,True,True,False,False,False,,missing_positive_eps,51859412.0
ABM,ok,True,True,True,True,True,forecast_icc,,2722255616.0
ABNB,ok,True,True,True,True,True,forecast_icc,,88064262144.0
ABOS,failed,True,True,False,False,False,,missing_positive_eps,160345232.0
ABR,ok,True,True,True,True,True,forecast_icc,,1053083712.0
ABSI,failed,True,True,False,False,False,,missing_positive_eps,1653347328.0
ABT,ok,True,True,True,True,True,forecast_icc,,155491647488.0
ABTC,ok,True,True,True,False,True,forecast_icc,,689300032.0
ABTS,failed,True,True,False,False,False,,missing_positive_eps,3612965.0
ABUS,ok,True,True,False,True,True,trailing_eps_fallback_icc,,900771968.0
ABVC,failed,True,True,False,False,False,,missing_positive_eps,33280566.0
ABVX,failed,True,True,False,False,False,,missing_positive_eps,11935782912.0
ABX,ok,True,True,True,True,True,forecast_icc,,1043635392.0
ACA,ok,True,True,True,True,True,forecast_icc,,7113121280.0
ACAA,failed,True,True,False,False,False,,missing_positive_eps,356825120.0
ACAD,ok,True,True,True,True,True,forecast_icc,,4438433792.0
