date,etf,symbol,weight,matched,constituent_icc,holding_source
2026-08-03,SPY,AAPL,0.0048643830383293014,True,0.040906512743926,stockanalysis_full_holdings
2026-08-03,SPY,ABBV,0.04520565389023304,True,0.0960400344786293,stockanalysis_full_holdings
2026-08-03,SPY,AMAT,0.039475359735133074,True,0.0858594623292986,stockanalysis_full_holdings
2026-08-03,SPY,AMD,0.07831402011969948,False,,stockanalysis_full_holdings
2026-08-03,SPY,AMZN,0.0022921176620399855,True,0.034158827816557,stockanalysis_full_holdings
2026-08-03,SPY,AVGO,0.0018209601426206548,True,0.1628014056136447,stockanalysis_full_holdings
2026-08-03,SPY,BAC,0.04011205908569974,False,,stockanalysis_full_holdings
2026-08-03,SPY,BRK-B,0.09295810518273273,True,0.038964657190981,stockanalysis_full_holdings
2026-08-03,SPY,COST,0.04202215713739973,True,0.0362259074508822,stockanalysis_full_holdings
2026-08-03,SPY,CSCO,0.044568954539666375,True,0.0597831001251932,stockanalysis_full_holdings
2026-08-03,SPY,GOOG,0.0015662804023939898,True,0.0417966663117443,stockanalysis_full_holdings
2026-08-03,SPY,GOOGL,0.0019419330192283206,True,0.0417202324991019,stockanalysis_full_holdings
2026-08-03,SPY,INTC,0.04265885648796639,True,0.0611689956078951,stockanalysis_full_holdings
2026-08-03,SPY,JNJ,0.0611231376543996,True,0.0660259051203567,stockanalysis_full_holdings
2026-08-03,SPY,JPM,0.0935948045332994,False,,stockanalysis_full_holdings
2026-08-03,SPY,LLY,0.09104800713103274,False,,stockanalysis_full_holdings
2026-08-03,SPY,MA,0.046479052591366365,True,0.0612981488649821,stockanalysis_full_holdings
2026-08-03,SPY,META,0.0011778937985483257,True,0.0583704901784586,stockanalysis_full_holdings
2026-08-03,SPY,MSFT,0.003329937603463645,True,0.0753499247532049,stockanalysis_full_holdings
2026-08-03,SPY,MU,0.0009805169998726602,False,,stockanalysis_full_holdings
2026-08-03,SPY,NVDA,0.004692474213676303,True,0.1335825577804741,stockanalysis_full_holdings
2026-08-03,SPY,TSLA,0.08659111167706611,True,0.02124495091393,stockanalysis_full_holdings
2026-08-03,SPY,V,0.060486438303832935,True,0.0585915895172842,stockanalysis_full_holdings
2026-08-03,SPY,WMT,0.04838915064306635,True,0.0472350196079738,stockanalysis_full_holdings
2026-08-03,SPY,XOM,0.06430663440723292,False,,stockanalysis_full_holdings
2026-08-03,IVV,AAPL,0.004858165724496219,True,0.040906512743926,stockanalysis_full_holdings
2026-08-03,IVV,ABBV,0.0451478751883811,True,0.0960400344786293,stockanalysis_full_holdings
2026-08-03,IVV,AMAT,0.039424905094079275,True,0.0858594623292986,stockanalysis_full_holdings
2026-08-03,IVV,AMD,0.07884981018815855,False,,stockanalysis_full_holdings
2026-08-03,IVV,AMZN,0.002289188037720732,True,0.034158827816557,stockanalysis_full_holdings
2026-08-03,IVV,AVGO,0.00182499157451625,True,0.1628014056136447,stockanalysis_full_holdings
2026-08-03,IVV,BAC,0.04006079066011281,False,,stockanalysis_full_holdings
2026-08-03,IVV,BRK-B,0.09283929264089635,True,0.038964657190981,stockanalysis_full_holdings
2026-08-03,IVV,COST,0.04196844735821342,True,0.0362259074508822,stockanalysis_full_holdings
