date,etf,symbol,weight,matched,constituent_icc,holding_source
2026-08-04,SPY,AAPL,0.0048643830383293014,True,0.0402989058164697,stockanalysis_full_holdings
2026-08-04,SPY,ABBV,0.04520565389023304,True,0.0963978154239444,stockanalysis_full_holdings
2026-08-04,SPY,AMAT,0.039475359735133074,True,0.0842596848244345,stockanalysis_full_holdings
2026-08-04,SPY,AMD,0.07831402011969948,False,,stockanalysis_full_holdings
2026-08-04,SPY,AMZN,0.0022921176620399855,True,0.0352615897693874,stockanalysis_full_holdings
2026-08-04,SPY,AVGO,0.0018209601426206548,True,0.1576355021197305,stockanalysis_full_holdings
2026-08-04,SPY,BAC,0.04011205908569974,True,0.0981731187320366,stockanalysis_full_holdings
2026-08-04,SPY,BRK-B,0.09295810518273273,True,0.0387674964280836,stockanalysis_full_holdings
2026-08-04,SPY,COST,0.04202215713739973,True,0.0363961642290162,stockanalysis_full_holdings
2026-08-04,SPY,CSCO,0.044568954539666375,True,0.0575286445730002,stockanalysis_full_holdings
2026-08-04,SPY,GOOG,0.0015662804023939898,True,0.041546452043042,stockanalysis_full_holdings
2026-08-04,SPY,GOOGL,0.0019419330192283206,True,0.0413630602603659,stockanalysis_full_holdings
2026-08-04,SPY,INTC,0.04265885648796639,True,0.0570997195952037,stockanalysis_full_holdings
2026-08-04,SPY,JNJ,0.0611231376543996,True,0.0661977899233628,stockanalysis_full_holdings
2026-08-04,SPY,JPM,0.0935948045332994,False,,stockanalysis_full_holdings
2026-08-04,SPY,LLY,0.09104800713103274,False,,stockanalysis_full_holdings
2026-08-04,SPY,MA,0.046479052591366365,True,0.0613566832426398,stockanalysis_full_holdings
2026-08-04,SPY,META,0.0011778937985483257,True,0.0584489330095917,stockanalysis_full_holdings
2026-08-04,SPY,MSFT,0.003329937603463645,True,0.0761960345163634,stockanalysis_full_holdings
2026-08-04,SPY,MU,0.0009805169998726602,False,,stockanalysis_full_holdings
2026-08-04,SPY,NVDA,0.004692474213676303,True,0.1317870685705854,stockanalysis_full_holdings
2026-08-04,SPY,TSLA,0.08659111167706611,True,0.020983396491656,stockanalysis_full_holdings
2026-08-04,SPY,V,0.060486438303832935,True,0.0581245528794714,stockanalysis_full_holdings
2026-08-04,SPY,WMT,0.04838915064306635,True,0.0471164041184065,stockanalysis_full_holdings
2026-08-04,SPY,XOM,0.06430663440723292,False,,stockanalysis_full_holdings
2026-08-04,IVV,AAPL,0.004858165724496219,True,0.0402989058164697,stockanalysis_full_holdings
2026-08-04,IVV,ABBV,0.0451478751883811,True,0.0963978154239444,stockanalysis_full_holdings
2026-08-04,IVV,AMAT,0.039424905094079275,True,0.0842596848244345,stockanalysis_full_holdings
2026-08-04,IVV,AMD,0.07884981018815855,False,,stockanalysis_full_holdings
2026-08-04,IVV,AMZN,0.002289188037720732,True,0.0352615897693874,stockanalysis_full_holdings
2026-08-04,IVV,AVGO,0.00182499157451625,True,0.1576355021197305,stockanalysis_full_holdings
2026-08-04,IVV,BAC,0.04006079066011281,True,0.0981731187320366,stockanalysis_full_holdings
2026-08-04,IVV,BRK-B,0.09283929264089635,True,0.0387674964280836,stockanalysis_full_holdings
2026-08-04,IVV,COST,0.04196844735821342,True,0.0363961642290162,stockanalysis_full_holdings
2026-08-04,IVV,CSCO,0.044511989622347564,True,0.0575286445730002,stockanalysis_full_holdings
2026-08-04,IVV,GOOG,0.0015642784924425,True,0.041546452043042,stockanalysis_full_holdings
2026-08-04,IVV,GOOGL,0.0019394509764022868,True,0.0413630602603659,stockanalysis_full_holdings
2026-08-04,IVV,INTC,0.04260433292424696,True,0.0570997195952037,stockanalysis_full_holdings
2026-08-04,IVV,JNJ,0.061045014339219515,True,0.0661977899233628,stockanalysis_full_holdings
2026-08-04,IVV,JPM,0.09347517820692988,False,,stockanalysis_full_holdings
2026-08-04,IVV,LLY,0.09093163594279574,False,,stockanalysis_full_holdings
2026-08-04,IVV,MA,0.04641964632044818,True,0.0613566832426398,stockanalysis_full_holdings
2026-08-04,IVV,META,0.001176388297162043,True,0.0584489330095917,stockanalysis_full_holdings
2026-08-04,IVV,MSFT,0.003325681510355397,True,0.0761960345163634,stockanalysis_full_holdings
2026-08-04,IVV,MU,0.0009792637716916465,False,,stockanalysis_full_holdings
2026-08-04,IVV,NVDA,0.004686476621667165,True,0.1317870685705854,stockanalysis_full_holdings
2026-08-04,IVV,TSLA,0.08648043698056099,True,0.020983396491656,stockanalysis_full_holdings
2026-08-04,IVV,V,0.06040912877318598,True,0.0581245528794714,stockanalysis_full_holdings
2026-08-04,IVV,WMT,0.04832730301854878,True,0.0471164041184065,stockanalysis_full_holdings
2026-08-04,IVV,XOM,0.06486032773542073,False,,stockanalysis_full_holdings
2026-08-04,VOO,AAPL,0.0043886561908064985,True,0.0402989058164697,stockanalysis_full_holdings
2026-08-04,VOO,ABBV,0.046020862791131975,True,0.0963978154239444,stockanalysis_full_holdings
2026-08-04,VOO,AMAT,0.059360243310300674,True,0.0842596848244345,stockanalysis_full_holdings
2026-08-04,VOO,AMD,0.09804444681588986,False,,stockanalysis_full_holdings
2026-08-04,VOO,AMZN,0.0024077581837099486,True,0.0352615897693874,stockanalysis_full_holdings
2026-08-04,VOO,AVGO,0.0018475042019048635,True,0.1576355021197305,stockanalysis_full_holdings
2026-08-04,VOO,BRK-B,0.0947096016860977,True,0.0387674964280836,stockanalysis_full_holdings
2026-08-04,VOO,CAT,0.05068964597284102,False,,stockanalysis_full_holdings
2026-08-04,VOO,COST,0.04268601766133981,True,0.0363961642290162,stockanalysis_full_holdings
2026-08-04,VOO,CSCO,0.04802176986900728,True,0.0575286445730002,stockanalysis_full_holdings
2026-08-04,VOO,GOOG,0.001720780086972761,True,0.041546452043042,stockanalysis_full_holdings
2026-08-04,VOO,GOOGL,0.002160979644105328,True,0.0413630602603659,stockanalysis_full_holdings
2026-08-04,VOO,INTC,0.06803084064776033,True,0.0570997195952037,stockanalysis_full_holdings
2026-08-04,VOO,JNJ,0.06336205746605128,True,0.0661977899233628,stockanalysis_full_holdings
2026-08-04,VOO,JPM,0.08337112824480432,False,,stockanalysis_full_holdings
2026-08-04,VOO,LLY,0.09804444681588986,False,,stockanalysis_full_holdings
2026-08-04,VOO,LRCX,0.056025398180508494,True,0.066183198621983,stockanalysis_full_holdings
2026-08-04,VOO,META,0.0012739108395806097,True,0.0584489330095917,stockanalysis_full_holdings
2026-08-04,VOO,MSFT,0.002861297121361684,True,0.0761960345163634,stockanalysis_full_holdings
2026-08-04,VOO,MU,0.001340607742176453,False,,stockanalysis_full_holdings
2026-08-04,VOO,NVDA,0.005002267694688259,True,0.1317870685705854,stockanalysis_full_holdings
2026-08-04,VOO,TSLA,0.0012205533175039351,True,0.020983396491656,stockanalysis_full_holdings
2026-08-04,VOO,V,0.05735933623242537,True,0.0581245528794714,stockanalysis_full_holdings
2026-08-04,VOO,WMT,0.051356614998799455,True,0.0471164041184065,stockanalysis_full_holdings
2026-08-04,VOO,XOM,0.058693274284342234,False,,stockanalysis_full_holdings
2026-08-04,VTI,AAPL,0.0046623675042621006,True,0.0402989058164697,stockanalysis_full_holdings
2026-08-04,VTI,AMD,0.08598324809132013,False,,stockanalysis_full_holdings
2026-08-04,VTI,AMZN,0.0026610332814468907,True,0.0352615897693874,stockanalysis_full_holdings
2026-08-04,VTI,AVGO,0.0021569935512563932,True,0.1576355021197305,stockanalysis_full_holdings
2026-08-04,VTI,BRK-B,0.0867244829886591,True,0.0387674964280836,stockanalysis_full_holdings
2026-08-04,VTI,CAT,0.041509154250982144,False,,stockanalysis_full_holdings
2026-08-04,VTI,COST,0.042991624045660065,True,0.0363961642290162,stockanalysis_full_holdings
2026-08-04,VTI,CSCO,0.04373285894299903,True,0.0575286445730002,stockanalysis_full_holdings
2026-08-04,VTI,GOOG,0.0017715514046401305,True,0.041546452043042,stockanalysis_full_holdings
2026-08-04,VTI,GOOGL,0.002253354087910459,True,0.0413630602603659,stockanalysis_full_holdings
2026-08-04,VTI,INTC,0.0466977985323549,True,0.0570997195952037,stockanalysis_full_holdings
2026-08-04,VTI,JNJ,0.0555926173004225,True,0.0661977899233628,stockanalysis_full_holdings
2026-08-04,VTI,JPM,0.07708842932325255,False,,stockanalysis_full_holdings
2026-08-04,VTI,LLY,0.09561930175672671,False,,stockanalysis_full_holdings
2026-08-04,VTI,LRCX,0.04076791935364318,True,0.066183198621983,stockanalysis_full_holdings
2026-08-04,VTI,MA,0.04002668445630421,True,0.0613566832426398,stockanalysis_full_holdings
2026-08-04,VTI,META,0.0014083463049440368,True,0.0584489330095917,stockanalysis_full_holdings
2026-08-04,VTI,MSFT,0.003402268178785857,True,0.0761960345163634,stockanalysis_full_holdings
2026-08-04,VTI,MU,0.111185234600845,False,,stockanalysis_full_holdings
2026-08-04,VTI,NVDA,0.004966273812171077,True,0.1317870685705854,stockanalysis_full_holdings
2026-08-04,VTI,ORCL,0.03928544955896524,True,0.1374926619735056,stockanalysis_full_holdings
2026-08-04,VTI,TSLA,0.0012526869765028537,True,0.020983396491656,stockanalysis_full_holdings
2026-08-04,VTI,V,0.054851382403083536,True,0.0581245528794714,stockanalysis_full_holdings
2026-08-04,VTI,WMT,0.051886442813727666,True,0.0471164041184065,stockanalysis_full_holdings
2026-08-04,VTI,XOM,0.061522496479134235,False,,stockanalysis_full_holdings
2026-08-04,QQQ,AAPL,0.008302178939969642,True,0.0402989058164697,stockanalysis_full_holdings
2026-08-04,QQQ,AMAT,0.0018641702405085211,True,0.0842596848244345,stockanalysis_full_holdings
2026-08-04,QQQ,AMD,0.003707967035765583,False,,stockanalysis_full_holdings
2026-08-04,QQQ,AMGN,0.09779253720700438,True,0.0628825191314518,stockanalysis_full_holdings
2026-08-04,QQQ,AMZN,0.0042987969480579,True,0.0352615897693874,stockanalysis_full_holdings
